rl	V(vout)	-I(Rl)
8.612000000010715e+001	2.007168e+000	2.330664e-002
8.613000000010716e+001	2.007168e+000	2.330393e-002
8.614000000010717e+001	2.007168e+000	2.330123e-002
8.615000000010717e+001	2.007168e+000	2.329852e-002
8.616000000010718e+001	2.007168e+000	2.329582e-002
8.617000000010718e+001	2.007168e+000	2.329311e-002
8.618000000010719e+001	2.007168e+000	2.329041e-002
8.619000000010719e+001	2.007168e+000	2.328771e-002
8.620000000010720e+001	2.007168e+000	2.328501e-002
8.621000000010720e+001	2.007168e+000	2.328231e-002
8.622000000010721e+001	2.007168e+000	2.327961e-002
8.623000000010721e+001	2.007168e+000	2.327691e-002
8.624000000010722e+001	2.007168e+000	2.327421e-002
8.625000000010722e+001	2.007168e+000	2.327151e-002
8.626000000010723e+001	2.007168e+000	2.326881e-002
8.627000000010723e+001	2.007168e+000	2.326611e-002
8.628000000010724e+001	2.007168e+000	2.326342e-002
8.629000000010724e+001	2.007168e+000	2.326072e-002
8.630000000010725e+001	2.007168e+000	2.325803e-002
8.631000000010725e+001	2.007168e+000	2.325533e-002
8.632000000010726e+001	2.007168e+000	2.325264e-002
8.633000000010726e+001	2.007168e+000	2.324994e-002
8.634000000010727e+001	2.007168e+000	2.324725e-002
8.635000000010727e+001	2.007168e+000	2.324456e-002
8.636000000010728e+001	2.007168e+000	2.324187e-002
8.637000000010728e+001	2.007168e+000	2.323918e-002
8.638000000010729e+001	2.007168e+000	2.323649e-002
8.639000000010729e+001	2.007168e+000	2.323380e-002
8.640000000010730e+001	2.007168e+000	2.323111e-002
8.641000000010730e+001	2.007168e+000	2.322842e-002
8.642000000010731e+001	2.007168e+000	2.322573e-002
8.643000000010731e+001	2.007168e+000	2.322304e-002
8.644000000010732e+001	2.007105e+000	2.321963e-002
8.645000000010732e+001	2.007168e+000	2.321767e-002
8.646000000010733e+001	2.007168e+000	2.321499e-002
8.647000000010733e+001	2.007168e+000	2.321230e-002
8.648000000010734e+001	2.007168e+000	2.320962e-002
8.649000000010734e+001	2.007168e+000	2.320693e-002
8.650000000010735e+001	2.007168e+000	2.320425e-002
8.651000000010735e+001	2.007168e+000	2.320157e-002
8.652000000010736e+001	2.007168e+000	2.319889e-002
8.653000000010736e+001	2.007168e+000	2.319621e-002
8.654000000010737e+001	2.007168e+000	2.319353e-002
8.655000000010737e+001	2.007168e+000	2.319085e-002
8.656000000010738e+001	2.007168e+000	2.318817e-002
8.657000000010739e+001	2.007168e+000	2.318549e-002
8.658000000010739e+001	2.007168e+000	2.318281e-002
8.659000000010740e+001	2.007168e+000	2.318013e-002
8.660000000010740e+001	2.007168e+000	2.317746e-002
8.661000000010741e+001	2.007168e+000	2.317478e-002
8.662000000010741e+001	2.007168e+000	2.317210e-002
8.663000000010742e+001	2.007168e+000	2.316943e-002
8.664000000010742e+001	2.007168e+000	2.316676e-002
8.665000000010743e+001	2.007168e+000	2.316408e-002
8.666000000010743e+001	2.007168e+000	2.316141e-002
8.667000000010744e+001	2.007168e+000	2.315874e-002
8.668000000010744e+001	2.007168e+000	2.315607e-002
8.669000000010745e+001	2.007168e+000	2.315339e-002
8.670000000010745e+001	2.007168e+000	2.315072e-002
8.671000000010746e+001	2.007168e+000	2.314805e-002
8.672000000010746e+001	2.007168e+000	2.314539e-002
8.673000000010747e+001	2.007168e+000	2.314272e-002
8.674000000010747e+001	2.007168e+000	2.314005e-002
8.675000000010748e+001	2.007168e+000	2.313738e-002
8.676000000010748e+001	2.007168e+000	2.313471e-002
8.677000000010749e+001	2.007168e+000	2.313205e-002
8.678000000010749e+001	2.007168e+000	2.312938e-002
8.679000000010750e+001	2.007168e+000	2.312672e-002
8.680000000010750e+001	2.007168e+000	2.312405e-002
8.681000000010751e+001	2.007168e+000	2.312139e-002
8.682000000010751e+001	2.007168e+000	2.311873e-002
8.683000000010752e+001	2.007168e+000	2.311606e-002
8.684000000010752e+001	2.007168e+000	2.311340e-002
8.685000000010753e+001	2.007168e+000	2.311074e-002
8.686000000010753e+001	2.007168e+000	2.310808e-002
8.687000000010754e+001	2.007168e+000	2.310542e-002
8.688000000010754e+001	2.007168e+000	2.310276e-002
8.689000000010755e+001	2.007168e+000	2.310010e-002
8.690000000010755e+001	2.007168e+000	2.309744e-002
8.691000000010756e+001	2.007168e+000	2.309478e-002
8.692000000010756e+001	2.007168e+000	2.309213e-002
8.693000000010757e+001	2.007168e+000	2.308947e-002
8.694000000010757e+001	2.007168e+000	2.308682e-002
8.695000000010758e+001	2.007168e+000	2.308416e-002
8.696000000010758e+001	2.007168e+000	2.308151e-002
8.697000000010759e+001	2.007168e+000	2.307885e-002
8.698000000010759e+001	2.007168e+000	2.307620e-002
8.699000000010760e+001	2.007168e+000	2.307355e-002
8.700000000010761e+001	2.007168e+000	2.307089e-002
8.701000000010761e+001	2.007168e+000	2.306824e-002
8.702000000010762e+001	2.007168e+000	2.306559e-002
8.703000000010762e+001	2.007168e+000	2.306294e-002
8.704000000010763e+001	2.007168e+000	2.306029e-002
8.705000000010763e+001	2.007168e+000	2.305764e-002
8.706000000010764e+001	2.007168e+000	2.305499e-002
8.707000000010764e+001	2.007168e+000	2.305235e-002
8.708000000010765e+001	2.007168e+000	2.304970e-002
8.709000000010765e+001	2.007168e+000	2.304705e-002
8.710000000010766e+001	2.007168e+000	2.304441e-002
8.711000000010766e+001	2.007168e+000	2.304176e-002
8.712000000010767e+001	2.007168e+000	2.303912e-002
8.713000000010767e+001	2.007168e+000	2.303647e-002
8.714000000010768e+001	2.007168e+000	2.303383e-002
8.715000000010768e+001	2.007168e+000	2.303119e-002
8.716000000010769e+001	2.007168e+000	2.302854e-002
8.717000000010769e+001	2.007168e+000	2.302590e-002
8.718000000010770e+001	2.007168e+000	2.302326e-002
8.719000000010770e+001	2.007168e+000	2.302062e-002
8.720000000010771e+001	2.007168e+000	2.301798e-002
8.721000000010771e+001	2.007168e+000	2.301534e-002
8.722000000010772e+001	2.007168e+000	2.301270e-002
8.723000000010772e+001	2.007168e+000	2.301006e-002
8.724000000010773e+001	2.007168e+000	2.300743e-002
8.725000000010773e+001	2.007168e+000	2.300479e-002
8.726000000010774e+001	2.007168e+000	2.300215e-002
8.727000000010774e+001	2.007168e+000	2.299952e-002
8.728000000010775e+001	2.007168e+000	2.299688e-002
8.729000000010775e+001	2.007168e+000	2.299425e-002
8.730000000010776e+001	2.007168e+000	2.299161e-002
8.731000000010776e+001	2.007168e+000	2.298898e-002
8.732000000010777e+001	2.007168e+000	2.298635e-002
8.733000000010777e+001	2.007168e+000	2.298371e-002
8.734000000010778e+001	2.007168e+000	2.298108e-002
8.735000000010778e+001	2.007168e+000	2.297845e-002
8.736000000010779e+001	2.007168e+000	2.297582e-002
8.737000000010779e+001	2.007168e+000	2.297319e-002
8.738000000010780e+001	2.007168e+000	2.297056e-002
8.739000000010780e+001	2.007168e+000	2.296793e-002
8.740000000010781e+001	2.007168e+000	2.296531e-002
8.741000000010781e+001	2.007168e+000	2.296268e-002
8.742000000010782e+001	2.007168e+000	2.296005e-002
8.743000000010783e+001	2.007168e+000	2.295743e-002
8.744000000010783e+001	2.007168e+000	2.295480e-002
8.745000000010784e+001	2.007168e+000	2.295218e-002
8.746000000010784e+001	2.007168e+000	2.294955e-002
8.747000000010785e+001	2.007168e+000	2.294693e-002
8.748000000010785e+001	2.007168e+000	2.294431e-002
8.749000000010786e+001	2.007168e+000	2.294168e-002
8.750000000010786e+001	2.007168e+000	2.293906e-002
8.751000000010787e+001	2.007168e+000	2.293644e-002
8.752000000010787e+001	2.007168e+000	2.293382e-002
8.753000000010788e+001	2.007168e+000	2.293120e-002
8.754000000010788e+001	2.007168e+000	2.292858e-002
8.755000000010789e+001	2.007168e+000	2.292596e-002
8.756000000010789e+001	2.007168e+000	2.292334e-002
8.757000000010790e+001	2.007168e+000	2.292073e-002
8.758000000010790e+001	2.007168e+000	2.291811e-002
8.759000000010791e+001	2.007168e+000	2.291549e-002
8.760000000010791e+001	2.007168e+000	2.291288e-002
8.761000000010792e+001	2.007168e+000	2.291026e-002
8.762000000010792e+001	2.007168e+000	2.290765e-002
8.763000000010793e+001	2.007168e+000	2.290503e-002
8.764000000010793e+001	2.007168e+000	2.290242e-002
8.765000000010794e+001	2.007168e+000	2.289980e-002
8.766000000010794e+001	2.007168e+000	2.289719e-002
8.767000000010795e+001	2.007168e+000	2.289458e-002
8.768000000010795e+001	2.007168e+000	2.289197e-002
8.769000000010796e+001	2.007168e+000	2.288936e-002
8.770000000010796e+001	2.007168e+000	2.288675e-002
8.771000000010797e+001	2.007168e+000	2.288414e-002
8.772000000010797e+001	2.007168e+000	2.288153e-002
8.773000000010798e+001	2.007168e+000	2.287892e-002
8.774000000010798e+001	2.007168e+000	2.287632e-002
8.775000000010799e+001	2.007168e+000	2.287371e-002
8.776000000010799e+001	2.007168e+000	2.287110e-002
8.777000000010800e+001	2.007168e+000	2.286850e-002
8.778000000010800e+001	2.007168e+000	2.286589e-002
8.779000000010801e+001	2.007168e+000	2.286329e-002
8.780000000010801e+001	2.007168e+000	2.286068e-002
8.781000000010802e+001	2.007168e+000	2.285808e-002
8.782000000010802e+001	2.007168e+000	2.285548e-002
8.783000000010803e+001	2.007168e+000	2.285288e-002
8.784000000010803e+001	2.007168e+000	2.285027e-002
8.785000000010804e+001	2.007168e+000	2.284767e-002
8.786000000010805e+001	2.007168e+000	2.284507e-002
8.787000000010805e+001	2.007168e+000	2.284247e-002
8.788000000010806e+001	2.007168e+000	2.283987e-002
8.789000000010806e+001	2.007168e+000	2.283727e-002
8.790000000010807e+001	2.007168e+000	2.283468e-002
8.791000000010807e+001	2.007168e+000	2.283208e-002
8.792000000010808e+001	2.007168e+000	2.282948e-002
8.793000000010808e+001	2.007168e+000	2.282688e-002
8.794000000010809e+001	2.007168e+000	2.282429e-002
8.795000000010809e+001	2.007168e+000	2.282169e-002
8.796000000010810e+001	2.007168e+000	2.281910e-002
8.797000000010810e+001	2.007168e+000	2.281651e-002
8.798000000010811e+001	2.007168e+000	2.281391e-002
8.799000000010811e+001	2.007168e+000	2.281132e-002
8.800000000010812e+001	2.007168e+000	2.280873e-002
8.801000000010812e+001	2.007168e+000	2.280614e-002
8.802000000010813e+001	2.007346e+000	2.280556e-002
8.803000000010813e+001	2.007168e+000	2.280095e-002
8.804000000010814e+001	2.007168e+000	2.279836e-002
8.805000000010814e+001	2.007168e+000	2.279578e-002
8.806000000010815e+001	2.007168e+000	2.279319e-002
8.807000000010815e+001	2.007168e+000	2.279060e-002
8.808000000010816e+001	2.007168e+000	2.278801e-002
8.809000000010816e+001	2.007168e+000	2.278542e-002
8.810000000010817e+001	2.007168e+000	2.278284e-002
8.811000000010817e+001	2.007168e+000	2.278025e-002
8.812000000010818e+001	2.007168e+000	2.277767e-002
8.813000000010818e+001	2.007168e+000	2.277508e-002
8.814000000010819e+001	2.007168e+000	2.277250e-002
8.815000000010819e+001	2.007168e+000	2.276991e-002
8.816000000010820e+001	2.007168e+000	2.276733e-002
8.817000000010820e+001	2.007168e+000	2.276475e-002
8.818000000010821e+001	2.007168e+000	2.276217e-002
8.819000000010821e+001	2.007168e+000	2.275959e-002
8.820000000010822e+001	2.007168e+000	2.275701e-002
8.821000000010822e+001	2.007168e+000	2.275443e-002
8.822000000010823e+001	2.007168e+000	2.275185e-002
8.823000000010823e+001	2.007168e+000	2.274927e-002
8.824000000010824e+001	2.007168e+000	2.274669e-002
8.825000000010824e+001	2.007168e+000	2.274411e-002
8.826000000010825e+001	2.007168e+000	2.274154e-002
8.827000000010825e+001	2.007168e+000	2.273896e-002
8.828000000010826e+001	2.007168e+000	2.273639e-002
8.829000000010827e+001	2.007168e+000	2.273381e-002
8.830000000010827e+001	2.007168e+000	2.273124e-002
8.831000000010828e+001	2.007168e+000	2.272866e-002
8.832000000010828e+001	2.007168e+000	2.272609e-002
8.833000000010829e+001	2.007168e+000	2.272351e-002
8.834000000010829e+001	2.007168e+000	2.272094e-002
8.835000000010830e+001	2.007168e+000	2.271837e-002
8.836000000010830e+001	2.007168e+000	2.271580e-002
8.837000000010831e+001	2.007168e+000	2.271323e-002
8.838000000010831e+001	2.007168e+000	2.271066e-002
8.839000000010832e+001	2.007168e+000	2.270809e-002
8.840000000010832e+001	2.007168e+000	2.270552e-002
8.841000000010833e+001	2.007168e+000	2.270295e-002
8.842000000010833e+001	2.007168e+000	2.270039e-002
8.843000000010834e+001	2.007168e+000	2.269782e-002
8.844000000010834e+001	2.007168e+000	2.269525e-002
8.845000000010835e+001	2.007168e+000	2.269269e-002
8.846000000010835e+001	2.007168e+000	2.269012e-002
8.847000000010836e+001	2.007168e+000	2.268756e-002
8.848000000010836e+001	2.007168e+000	2.268499e-002
8.849000000010837e+001	2.007168e+000	2.268243e-002
8.850000000010837e+001	2.007168e+000	2.267987e-002
8.851000000010838e+001	2.007168e+000	2.267730e-002
8.852000000010838e+001	2.007166e+000	2.267472e-002
8.853000000010839e+001	2.007168e+000	2.267218e-002
8.854000000010839e+001	2.007168e+000	2.266962e-002
8.855000000010840e+001	2.007168e+000	2.266706e-002
8.856000000010840e+001	2.007168e+000	2.266450e-002
8.857000000010841e+001	2.007168e+000	2.266194e-002
8.858000000010841e+001	2.007168e+000	2.265938e-002
8.859000000010842e+001	2.007168e+000	2.265682e-002
8.860000000010842e+001	2.007168e+000	2.265427e-002
8.861000000010843e+001	2.007168e+000	2.265171e-002
8.862000000010843e+001	2.007168e+000	2.264916e-002
8.863000000010844e+001	2.007168e+000	2.264660e-002
8.864000000010844e+001	2.007168e+000	2.264404e-002
8.865000000010845e+001	2.007168e+000	2.264149e-002
8.866000000010845e+001	2.007168e+000	2.263894e-002
8.867000000010846e+001	2.007168e+000	2.263638e-002
8.868000000010846e+001	2.007168e+000	2.263383e-002
8.869000000010847e+001	2.007168e+000	2.263128e-002
8.870000000010847e+001	2.007168e+000	2.262873e-002
8.871000000010848e+001	2.007168e+000	2.262618e-002
8.872000000010849e+001	2.007168e+000	2.262363e-002
8.873000000010849e+001	2.007168e+000	2.262108e-002
8.874000000010850e+001	2.007168e+000	2.261853e-002
8.875000000010850e+001	2.007168e+000	2.261598e-002
8.876000000010851e+001	2.007168e+000	2.261343e-002
8.877000000010851e+001	2.007168e+000	2.261088e-002
8.878000000010852e+001	2.007168e+000	2.260834e-002
8.879000000010852e+001	2.007168e+000	2.260579e-002
8.880000000010853e+001	2.007168e+000	2.260325e-002
8.881000000010853e+001	2.007168e+000	2.260070e-002
8.882000000010854e+001	2.007168e+000	2.259815e-002
8.883000000010854e+001	2.007168e+000	2.259561e-002
8.884000000010855e+001	2.007168e+000	2.259307e-002
8.885000000010855e+001	2.007168e+000	2.259053e-002
8.886000000010856e+001	2.007168e+000	2.258798e-002
8.887000000010856e+001	2.007168e+000	2.258544e-002
8.888000000010857e+001	2.007168e+000	2.258290e-002
8.889000000010857e+001	2.007168e+000	2.258036e-002
8.890000000010858e+001	2.007168e+000	2.257782e-002
8.891000000010858e+001	2.007168e+000	2.257528e-002
8.892000000010859e+001	2.007168e+000	2.257274e-002
8.893000000010859e+001	2.007168e+000	2.257020e-002
8.894000000010860e+001	2.007168e+000	2.256767e-002
8.895000000010860e+001	2.007168e+000	2.256513e-002
8.896000000010861e+001	2.007168e+000	2.256259e-002
8.897000000010861e+001	2.007168e+000	2.256006e-002
8.898000000010862e+001	2.007168e+000	2.255752e-002
8.899000000010862e+001	2.007168e+000	2.255499e-002
8.900000000010863e+001	2.007168e+000	2.255245e-002
8.901000000010863e+001	2.007168e+000	2.254992e-002
8.902000000010864e+001	2.007168e+000	2.254738e-002
8.903000000010864e+001	2.007168e+000	2.254485e-002
8.904000000010865e+001	2.007168e+000	2.254232e-002
8.905000000010865e+001	2.007168e+000	2.253979e-002
8.906000000010866e+001	2.007168e+000	2.253726e-002
8.907000000010866e+001	2.007168e+000	2.253473e-002
8.908000000010867e+001	2.007168e+000	2.253220e-002
8.909000000010867e+001	2.007168e+000	2.252967e-002
8.910000000010868e+001	2.007168e+000	2.252714e-002
8.911000000010868e+001	2.007168e+000	2.252461e-002
8.912000000010869e+001	2.007168e+000	2.252208e-002
8.913000000010869e+001	2.007168e+000	2.251956e-002
8.914000000010870e+001	2.007168e+000	2.251703e-002
8.915000000010871e+001	2.007168e+000	2.251451e-002
8.916000000010871e+001	2.007168e+000	2.251198e-002
8.917000000010872e+001	2.007168e+000	2.250946e-002
8.918000000010872e+001	2.007168e+000	2.250693e-002
8.919000000010873e+001	2.007168e+000	2.250441e-002
8.920000000010873e+001	2.007168e+000	2.250189e-002
8.921000000010874e+001	2.007168e+000	2.249936e-002
8.922000000010874e+001	2.007168e+000	2.249684e-002
8.923000000010875e+001	2.007168e+000	2.249432e-002
8.924000000010875e+001	2.007168e+000	2.249180e-002
8.925000000010876e+001	2.007168e+000	2.248928e-002
8.926000000010876e+001	2.007168e+000	2.248676e-002
8.927000000010877e+001	2.007168e+000	2.248424e-002
8.928000000010877e+001	2.007124e+000	2.248123e-002
8.929000000010878e+001	2.007168e+000	2.247920e-002
8.930000000010878e+001	2.007168e+000	2.247669e-002
8.931000000010879e+001	2.007168e+000	2.247417e-002
8.932000000010879e+001	2.007168e+000	2.247166e-002
8.933000000010880e+001	2.007168e+000	2.246914e-002
8.934000000010880e+001	2.007168e+000	2.246662e-002
8.935000000010881e+001	2.007168e+000	2.246411e-002
8.936000000010881e+001	2.007168e+000	2.246160e-002
8.937000000010882e+001	2.007168e+000	2.245908e-002
8.938000000010882e+001	2.007168e+000	2.245657e-002
8.939000000010883e+001	2.007168e+000	2.245406e-002
8.940000000010883e+001	2.007168e+000	2.245155e-002
8.941000000010884e+001	2.007168e+000	2.244904e-002
8.942000000010884e+001	2.007168e+000	2.244652e-002
8.943000000010885e+001	2.007168e+000	2.244402e-002
8.944000000010885e+001	2.007168e+000	2.244151e-002
8.945000000010886e+001	2.007168e+000	2.243900e-002
8.946000000010886e+001	2.007168e+000	2.243649e-002
8.947000000010887e+001	2.007168e+000	2.243398e-002
8.948000000010887e+001	2.007168e+000	2.243147e-002
8.949000000010888e+001	2.007168e+000	2.242897e-002
8.950000000010888e+001	2.007168e+000	2.242646e-002
8.951000000010889e+001	2.007168e+000	2.242396e-002
8.952000000010889e+001	2.007168e+000	2.242145e-002
8.953000000010890e+001	2.007168e+000	2.241895e-002
8.954000000010890e+001	2.007168e+000	2.241644e-002
8.955000000010891e+001	2.007168e+000	2.241394e-002
8.956000000010891e+001	2.007168e+000	2.241144e-002
8.957000000010892e+001	2.007168e+000	2.240893e-002
8.958000000010892e+001	2.007168e+000	2.240643e-002
8.959000000010893e+001	2.007168e+000	2.240393e-002
8.960000000010894e+001	2.007168e+000	2.240143e-002
8.961000000010894e+001	2.007168e+000	2.239893e-002
8.962000000010895e+001	2.007168e+000	2.239643e-002
8.963000000010895e+001	2.007168e+000	2.239393e-002
8.964000000010896e+001	2.007168e+000	2.239144e-002
8.965000000010896e+001	2.007168e+000	2.238894e-002
8.966000000010897e+001	2.007168e+000	2.238644e-002
8.967000000010897e+001	2.007168e+000	2.238395e-002
8.968000000010898e+001	2.007168e+000	2.238145e-002
8.969000000010898e+001	2.007168e+000	2.237895e-002
8.970000000010899e+001	2.007168e+000	2.237646e-002
8.971000000010899e+001	2.007168e+000	2.237397e-002
8.972000000010900e+001	2.007168e+000	2.237147e-002
8.973000000010900e+001	2.007168e+000	2.236898e-002
8.974000000010901e+001	2.007168e+000	2.236648e-002
8.975000000010901e+001	2.007168e+000	2.236399e-002
8.976000000010902e+001	2.007168e+000	2.236150e-002
8.977000000010902e+001	2.007168e+000	2.235901e-002
8.978000000010903e+001	2.007168e+000	2.235652e-002
8.979000000010903e+001	2.007168e+000	2.235403e-002
8.980000000010904e+001	2.007168e+000	2.235154e-002
8.981000000010904e+001	2.007168e+000	2.234905e-002
8.982000000010905e+001	2.007168e+000	2.234656e-002
8.983000000010905e+001	2.007168e+000	2.234408e-002
8.984000000010906e+001	2.007168e+000	2.234159e-002
8.985000000010906e+001	2.007168e+000	2.233910e-002
8.986000000010907e+001	2.007168e+000	2.233662e-002
8.987000000010907e+001	2.007168e+000	2.233413e-002
8.988000000010908e+001	2.007114e+000	2.233105e-002
8.989000000010908e+001	2.007168e+000	2.232916e-002
8.990000000010909e+001	2.007168e+000	2.232668e-002
8.991000000010909e+001	2.007168e+000	2.232420e-002
8.992000000010910e+001	2.007168e+000	2.232171e-002
8.993000000010910e+001	2.007168e+000	2.231923e-002
8.994000000010911e+001	2.007168e+000	2.231675e-002
8.995000000010911e+001	2.007168e+000	2.231427e-002
8.996000000010912e+001	2.007168e+000	2.231179e-002
8.997000000010912e+001	2.007168e+000	2.230931e-002
8.998000000010913e+001	2.007168e+000	2.230683e-002
8.999000000010913e+001	2.007168e+000	2.230435e-002
9.000000000010914e+001	2.007168e+000	2.230187e-002
9.001000000010914e+001	2.007168e+000	2.229939e-002
9.002000000010915e+001	2.007168e+000	2.229692e-002
9.003000000010916e+001	2.007168e+000	2.229444e-002
9.004000000010916e+001	2.007168e+000	2.229196e-002
9.005000000010917e+001	2.007168e+000	2.228949e-002
9.006000000010917e+001	2.007168e+000	2.228701e-002
9.007000000010918e+001	2.007168e+000	2.228454e-002
9.008000000010918e+001	2.007168e+000	2.228206e-002
9.009000000010919e+001	2.007168e+000	2.227959e-002
9.010000000010919e+001	2.007168e+000	2.227712e-002
9.011000000010920e+001	2.007168e+000	2.227465e-002
9.012000000010920e+001	2.007168e+000	2.227218e-002
9.013000000010921e+001	2.007168e+000	2.226970e-002
9.014000000010921e+001	2.007169e+000	2.226723e-002
9.015000000010922e+001	2.007169e+000	2.226476e-002
9.016000000010922e+001	2.007169e+000	2.226229e-002
9.017000000010923e+001	2.007169e+000	2.225983e-002
9.018000000010923e+001	2.007169e+000	2.225736e-002
9.019000000010924e+001	2.007169e+000	2.225489e-002
9.020000000010924e+001	2.007169e+000	2.225242e-002
9.021000000010925e+001	2.007169e+000	2.224996e-002
9.022000000010925e+001	2.007169e+000	2.224749e-002
9.023000000010926e+001	2.007169e+000	2.224502e-002
9.024000000010926e+001	2.007169e+000	2.224256e-002
9.025000000010927e+001	2.007169e+000	2.224009e-002
9.026000000010927e+001	2.007169e+000	2.223763e-002
9.027000000010928e+001	2.007169e+000	2.223517e-002
9.028000000010928e+001	2.007169e+000	2.223270e-002
9.029000000010929e+001	2.007169e+000	2.223024e-002
9.030000000010929e+001	2.007169e+000	2.222778e-002
9.031000000010930e+001	2.007169e+000	2.222532e-002
9.032000000010930e+001	2.007169e+000	2.222286e-002
9.033000000010931e+001	2.007169e+000	2.222040e-002
9.034000000010931e+001	2.007169e+000	2.221794e-002
9.035000000010932e+001	2.007169e+000	2.221548e-002
9.036000000010932e+001	2.007169e+000	2.221302e-002
9.037000000010933e+001	2.007169e+000	2.221056e-002
9.038000000010933e+001	2.007169e+000	2.220810e-002
9.039000000010934e+001	2.007169e+000	2.220565e-002
9.040000000010934e+001	2.007169e+000	2.220319e-002
9.041000000010935e+001	2.007169e+000	2.220074e-002
9.042000000010935e+001	2.007169e+000	2.219828e-002
9.043000000010936e+001	2.007169e+000	2.219583e-002
9.044000000010936e+001	2.007169e+000	2.219337e-002
9.045000000010937e+001	2.007169e+000	2.219092e-002
9.046000000010938e+001	2.007169e+000	2.218846e-002
9.047000000010938e+001	2.007169e+000	2.218601e-002
9.048000000010939e+001	2.007169e+000	2.218356e-002
9.049000000010939e+001	2.007169e+000	2.218111e-002
9.050000000010940e+001	2.007169e+000	2.217866e-002
9.051000000010940e+001	2.007169e+000	2.217621e-002
9.052000000010941e+001	2.007169e+000	2.217376e-002
9.053000000010941e+001	2.007169e+000	2.217131e-002
9.054000000010942e+001	2.007169e+000	2.216886e-002
9.055000000010942e+001	2.007169e+000	2.216641e-002
9.056000000010943e+001	2.007169e+000	2.216396e-002
9.057000000010943e+001	2.007169e+000	2.216152e-002
9.058000000010944e+001	2.007169e+000	2.215907e-002
9.059000000010944e+001	2.007169e+000	2.215662e-002
9.060000000010945e+001	2.007169e+000	2.215418e-002
9.061000000010945e+001	2.007169e+000	2.215173e-002
9.062000000010946e+001	2.007169e+000	2.214929e-002
9.063000000010946e+001	2.007169e+000	2.214685e-002
9.064000000010947e+001	2.007169e+000	2.214440e-002
9.065000000010947e+001	2.007169e+000	2.214196e-002
9.066000000010948e+001	2.007169e+000	2.213952e-002
9.067000000010948e+001	2.007169e+000	2.213707e-002
9.068000000010949e+001	2.007169e+000	2.213463e-002
9.069000000010949e+001	2.007169e+000	2.213219e-002
9.070000000010950e+001	2.007169e+000	2.212975e-002
9.071000000010950e+001	2.007169e+000	2.212731e-002
9.072000000010951e+001	2.007169e+000	2.212487e-002
9.073000000010951e+001	2.007169e+000	2.212244e-002
9.074000000010952e+001	2.007169e+000	2.212000e-002
9.075000000010952e+001	2.007169e+000	2.211756e-002
9.076000000010953e+001	2.007169e+000	2.211512e-002
9.077000000010953e+001	2.007169e+000	2.211269e-002
9.078000000010954e+001	2.007169e+000	2.211025e-002
9.079000000010954e+001	2.007169e+000	2.210782e-002
9.080000000010955e+001	2.007169e+000	2.210538e-002
9.081000000010955e+001	2.007169e+000	2.210295e-002
9.082000000010956e+001	2.007169e+000	2.210051e-002
9.083000000010956e+001	2.007169e+000	2.209808e-002
9.084000000010957e+001	2.007169e+000	2.209565e-002
9.085000000010957e+001	2.007169e+000	2.209321e-002
9.086000000010958e+001	2.007169e+000	2.209078e-002
9.087000000010958e+001	2.007169e+000	2.208835e-002
9.088000000010959e+001	2.007169e+000	2.208592e-002
9.089000000010960e+001	2.007169e+000	2.208349e-002
9.090000000010960e+001	2.007169e+000	2.208106e-002
9.091000000010961e+001	2.007169e+000	2.207863e-002
9.092000000010961e+001	2.007169e+000	2.207620e-002
9.093000000010962e+001	2.007169e+000	2.207378e-002
9.094000000010962e+001	2.007169e+000	2.207135e-002
9.095000000010963e+001	2.007169e+000	2.206892e-002
9.096000000010963e+001	2.007169e+000	2.206650e-002
9.097000000010964e+001	2.007169e+000	2.206407e-002
9.098000000010964e+001	2.007169e+000	2.206165e-002
9.099000000010965e+001	2.007169e+000	2.205922e-002
9.100000000010965e+001	2.007169e+000	2.205680e-002
9.101000000010966e+001	2.007169e+000	2.205437e-002
9.102000000010966e+001	2.007169e+000	2.205195e-002
9.103000000010967e+001	2.007169e+000	2.204953e-002
9.104000000010967e+001	2.007169e+000	2.204711e-002
9.105000000010968e+001	2.007169e+000	2.204468e-002
9.106000000010968e+001	2.007169e+000	2.204227e-002
9.107000000010969e+001	2.007169e+000	2.203984e-002
9.108000000010969e+001	2.007169e+000	2.203742e-002
9.109000000010970e+001	2.007169e+000	2.203500e-002
9.110000000010970e+001	2.007169e+000	2.203259e-002
9.111000000010971e+001	2.007169e+000	2.203017e-002
9.112000000010971e+001	2.007169e+000	2.202775e-002
9.113000000010972e+001	2.007169e+000	2.202533e-002
9.114000000010972e+001	2.007169e+000	2.202292e-002
9.115000000010973e+001	2.007169e+000	2.202050e-002
9.116000000010973e+001	2.007169e+000	2.201808e-002
9.117000000010974e+001	2.007169e+000	2.201567e-002
9.118000000010974e+001	2.007169e+000	2.201325e-002
9.119000000010975e+001	2.007169e+000	2.201084e-002
9.120000000010975e+001	2.007169e+000	2.200843e-002
9.121000000010976e+001	2.007169e+000	2.200601e-002
9.122000000010976e+001	2.007169e+000	2.200360e-002
9.123000000010977e+001	2.007169e+000	2.200119e-002
9.124000000010977e+001	2.007169e+000	2.199878e-002
9.125000000010978e+001	2.007169e+000	2.199637e-002
9.126000000010978e+001	2.007169e+000	2.199396e-002
9.127000000010979e+001	2.007169e+000	2.199155e-002
9.128000000010979e+001	2.007169e+000	2.198914e-002
