rl	V(current_feedback)	V(voltage_feedback)	V(vout)	-I(Rl)
5.133000000009836e+001	9.765320e-002	1.022882e+000	9.995533e+000	1.947308e-001
5.134000000009836e+001	9.763438e-002	1.022882e+000	9.995533e+000	1.946929e-001
5.135000000009836e+001	9.761528e-002	1.022882e+000	9.995533e+000	1.946550e-001
5.136000000009835e+001	9.759633e-002	1.022882e+000	9.995533e+000	1.946171e-001
5.137000000009835e+001	9.757739e-002	1.022882e+000	9.995533e+000	1.945792e-001
5.138000000009835e+001	9.755845e-002	1.022882e+000	9.995533e+000	1.945413e-001
5.139000000009835e+001	9.753953e-002	1.022882e+000	9.995533e+000	1.945035e-001
5.140000000009835e+001	9.752061e-002	1.022882e+000	9.995533e+000	1.944656e-001
5.141000000009834e+001	9.750170e-002	1.022882e+000	9.995533e+000	1.944278e-001
5.142000000009834e+001	9.748280e-002	1.022882e+000	9.995533e+000	1.943900e-001
5.143000000009834e+001	9.746390e-002	1.022882e+000	9.995533e+000	1.943522e-001
5.144000000009834e+001	9.744501e-002	1.022882e+000	9.995533e+000	1.943144e-001
5.145000000009834e+001	9.743700e-002	1.022994e+000	9.996655e+000	1.942985e-001
5.146000000009833e+001	9.740726e-002	1.022882e+000	9.995533e+000	1.942389e-001
5.147000000009833e+001	9.738839e-002	1.022882e+000	9.995533e+000	1.942012e-001
5.148000000009833e+001	9.736953e-002	1.022882e+000	9.995533e+000	1.941634e-001
5.149000000009833e+001	9.735068e-002	1.022882e+000	9.995534e+000	1.941257e-001
5.150000000009833e+001	9.733184e-002	1.022882e+000	9.995534e+000	1.940880e-001
5.151000000009832e+001	9.731299e-002	1.022882e+000	9.995534e+000	1.940504e-001
5.152000000009832e+001	9.729417e-002	1.022882e+000	9.995534e+000	1.940127e-001
5.153000000009832e+001	9.727534e-002	1.022882e+000	9.995534e+000	1.939750e-001
5.154000000009832e+001	9.733772e-002	1.023719e+000	1.000393e+001	1.941004e-001
5.155000000009832e+001	9.723772e-002	1.022882e+000	9.995534e+000	1.938998e-001
5.156000000009831e+001	9.721892e-002	1.022882e+000	9.995534e+000	1.938622e-001
5.157000000009831e+001	9.720013e-002	1.022882e+000	9.995534e+000	1.938246e-001
5.158000000009831e+001	9.718134e-002	1.022882e+000	9.995534e+000	1.937870e-001
5.159000000009831e+001	9.716256e-002	1.022882e+000	9.995534e+000	1.937494e-001
5.160000000009831e+001	9.714378e-002	1.022882e+000	9.995534e+000	1.937119e-001
5.161000000009830e+001	9.712502e-002	1.022882e+000	9.995534e+000	1.936744e-001
5.162000000009830e+001	9.710626e-002	1.022882e+000	9.995534e+000	1.936368e-001
5.163000000009830e+001	9.708751e-002	1.022882e+000	9.995534e+000	1.935993e-001
5.164000000009830e+001	9.706877e-002	1.022882e+000	9.995534e+000	1.935619e-001
5.165000000009830e+001	9.705003e-002	1.022882e+000	9.995534e+000	1.935244e-001
5.166000000009829e+001	9.703131e-002	1.022882e+000	9.995534e+000	1.934869e-001
5.167000000009829e+001	9.701259e-002	1.022882e+000	9.995534e+000	1.934495e-001
5.168000000009829e+001	9.699387e-002	1.022882e+000	9.995535e+000	1.934121e-001
5.169000000009829e+001	9.697516e-002	1.022882e+000	9.995535e+000	1.933746e-001
5.170000000009829e+001	9.695647e-002	1.022882e+000	9.995535e+000	1.933372e-001
5.171000000009828e+001	9.693778e-002	1.022882e+000	9.995535e+000	1.932998e-001
5.172000000009828e+001	9.691909e-002	1.022882e+000	9.995535e+000	1.932625e-001
5.173000000009828e+001	9.690041e-002	1.022882e+000	9.995535e+000	1.932251e-001
5.174000000009828e+001	9.688174e-002	1.022882e+000	9.995535e+000	1.931878e-001
5.175000000009828e+001	9.686308e-002	1.022882e+000	9.995535e+000	1.931504e-001
5.176000000009827e+001	9.684443e-002	1.022882e+000	9.995535e+000	1.931131e-001
5.177000000009827e+001	9.682577e-002	1.022882e+000	9.995535e+000	1.930758e-001
5.178000000009827e+001	9.680724e-002	1.022883e+000	9.995545e+000	1.930387e-001
5.179000000009827e+001	9.678850e-002	1.022882e+000	9.995535e+000	1.930013e-001
5.180000000009827e+001	9.676987e-002	1.022882e+000	9.995535e+000	1.929640e-001
5.181000000009826e+001	9.675125e-002	1.022882e+000	9.995535e+000	1.929267e-001
5.182000000009826e+001	9.673264e-002	1.022882e+000	9.995535e+000	1.928895e-001
5.183000000009826e+001	9.671403e-002	1.022882e+000	9.995535e+000	1.928523e-001
5.184000000009826e+001	9.669543e-002	1.022882e+000	9.995535e+000	1.928151e-001
5.185000000009826e+001	9.667684e-002	1.022882e+000	9.995535e+000	1.927779e-001
5.186000000009825e+001	9.665826e-002	1.022882e+000	9.995535e+000	1.927408e-001
5.187000000009825e+001	9.663968e-002	1.022882e+000	9.995536e+000	1.927036e-001
5.188000000009825e+001	9.662111e-002	1.022882e+000	9.995536e+000	1.926665e-001
5.189000000009825e+001	9.660255e-002	1.022882e+000	9.995536e+000	1.926293e-001
5.190000000009825e+001	9.658398e-002	1.022882e+000	9.995534e+000	1.925922e-001
5.191000000009824e+001	9.656545e-002	1.022882e+000	9.995536e+000	1.925551e-001
5.192000000009824e+001	9.654690e-002	1.022882e+000	9.995536e+000	1.925180e-001
5.193000000009824e+001	9.652837e-002	1.022882e+000	9.995536e+000	1.924810e-001
5.194000000009824e+001	9.651243e-002	1.022909e+000	9.995806e+000	1.924491e-001
5.195000000009824e+001	9.649132e-002	1.022882e+000	9.995536e+000	1.924068e-001
5.196000000009823e+001	9.647281e-002	1.022882e+000	9.995536e+000	1.923698e-001
5.197000000009823e+001	9.645431e-002	1.022882e+000	9.995536e+000	1.923328e-001
5.198000000009823e+001	9.643600e-002	1.022884e+000	9.995557e+000	1.922962e-001
5.199000000009823e+001	9.641732e-002	1.022882e+000	9.995536e+000	1.922588e-001
5.200000000009823e+001	9.639883e-002	1.022882e+000	9.995536e+000	1.922219e-001
5.201000000009822e+001	9.638035e-002	1.022882e+000	9.995536e+000	1.921849e-001
5.202000000009822e+001	9.636188e-002	1.022882e+000	9.995536e+000	1.921479e-001
5.203000000009822e+001	9.634342e-002	1.022882e+000	9.995536e+000	1.921110e-001
5.204000000009822e+001	9.632497e-002	1.022882e+000	9.995536e+000	1.920741e-001
5.205000000009822e+001	9.630652e-002	1.022882e+000	9.995536e+000	1.920372e-001
5.206000000009821e+001	9.628808e-002	1.022882e+000	9.995536e+000	1.920003e-001
5.207000000009821e+001	9.626964e-002	1.022882e+000	9.995537e+000	1.919634e-001
5.208000000009821e+001	9.625121e-002	1.022882e+000	9.995537e+000	1.919266e-001
5.209000000009821e+001	9.623279e-002	1.022882e+000	9.995537e+000	1.918897e-001
5.210000000009821e+001	9.621438e-002	1.022882e+000	9.995537e+000	1.918529e-001
5.211000000009820e+001	9.619597e-002	1.022882e+000	9.995537e+000	1.918161e-001
5.212000000009820e+001	9.617757e-002	1.022882e+000	9.995537e+000	1.917793e-001
5.213000000009820e+001	9.615903e-002	1.022881e+000	9.995521e+000	1.917422e-001
5.214000000009820e+001	9.614079e-002	1.022882e+000	9.995537e+000	1.917057e-001
5.215000000009820e+001	9.612112e-002	1.022869e+000	9.995400e+000	1.916663e-001
5.216000000009819e+001	9.610405e-002	1.022882e+000	9.995537e+000	1.916322e-001
5.217000000009819e+001	9.609278e-002	1.022956e+000	9.996280e+000	1.916097e-001
5.218000000009819e+001	9.606732e-002	1.022882e+000	9.995537e+000	1.915588e-001
5.219000000009819e+001	9.604897e-002	1.022882e+000	9.995537e+000	1.915221e-001
5.220000000009819e+001	9.603063e-002	1.022882e+000	9.995537e+000	1.914854e-001
5.221000000009818e+001	9.601229e-002	1.022882e+000	9.995537e+000	1.914487e-001
5.222000000009818e+001	9.599397e-002	1.022882e+000	9.995537e+000	1.914120e-001
5.223000000009818e+001	9.597565e-002	1.022882e+000	9.995537e+000	1.913754e-001
5.224000000009818e+001	9.595733e-002	1.022882e+000	9.995537e+000	1.913388e-001
5.225000000009818e+001	9.593903e-002	1.022882e+000	9.995537e+000	1.913022e-001
5.226000000009817e+001	9.592073e-002	1.022882e+000	9.995538e+000	1.912655e-001
5.227000000009817e+001	9.590243e-002	1.022882e+000	9.995538e+000	1.912290e-001
5.228000000009817e+001	9.588414e-002	1.022882e+000	9.995538e+000	1.911924e-001
5.229000000009817e+001	9.586587e-002	1.022882e+000	9.995538e+000	1.911558e-001
5.230000000009817e+001	9.584758e-002	1.022882e+000	9.995538e+000	1.911193e-001
5.231000000009816e+001	9.582934e-002	1.022882e+000	9.995538e+000	1.910827e-001
5.232000000009816e+001	9.581107e-002	1.022882e+000	9.995538e+000	1.910462e-001
5.233000000009816e+001	9.579282e-002	1.022882e+000	9.995538e+000	1.910097e-001
5.234000000009816e+001	9.577457e-002	1.022882e+000	9.995538e+000	1.909732e-001
5.235000000009816e+001	9.575633e-002	1.022882e+000	9.995538e+000	1.909367e-001
5.236000000009815e+001	9.573810e-002	1.022882e+000	9.995538e+000	1.909003e-001
5.237000000009815e+001	9.571988e-002	1.022882e+000	9.995538e+000	1.908638e-001
5.238000000009815e+001	9.570166e-002	1.022882e+000	9.995538e+000	1.908274e-001
5.239000000009815e+001	9.568346e-002	1.022882e+000	9.995538e+000	1.907910e-001
5.240000000009815e+001	9.566525e-002	1.022882e+000	9.995538e+000	1.907545e-001
5.241000000009814e+001	9.564705e-002	1.022882e+000	9.995538e+000	1.907181e-001
5.242000000009814e+001	9.562886e-002	1.022882e+000	9.995538e+000	1.906818e-001
5.243000000009814e+001	9.561068e-002	1.022882e+000	9.995538e+000	1.906454e-001
5.244000000009814e+001	9.559250e-002	1.022882e+000	9.995538e+000	1.906090e-001
5.245000000009814e+001	9.557433e-002	1.022882e+000	9.995538e+000	1.905727e-001
5.246000000009813e+001	9.555618e-002	1.022882e+000	9.995539e+000	1.905364e-001
5.247000000009813e+001	9.553802e-002	1.022882e+000	9.995539e+000	1.905001e-001
5.248000000009813e+001	9.551987e-002	1.022882e+000	9.995539e+000	1.904638e-001
5.249000000009813e+001	9.550174e-002	1.022882e+000	9.995539e+000	1.904275e-001
5.250000000009813e+001	9.548360e-002	1.022882e+000	9.995539e+000	1.903912e-001
5.251000000009812e+001	9.546547e-002	1.022882e+000	9.995539e+000	1.903550e-001
5.252000000009812e+001	9.547795e-002	1.023204e+000	9.998764e+000	1.903801e-001
5.253000000009812e+001	9.542923e-002	1.022882e+000	9.995539e+000	1.902825e-001
5.254000000009812e+001	9.541113e-002	1.022882e+000	9.995539e+000	1.902463e-001
5.255000000009812e+001	9.539303e-002	1.022882e+000	9.995539e+000	1.902101e-001
5.256000000009811e+001	9.537494e-002	1.022882e+000	9.995539e+000	1.901739e-001
5.257000000009811e+001	9.535685e-002	1.022883e+000	9.995539e+000	1.901377e-001
5.258000000009811e+001	9.533878e-002	1.022883e+000	9.995539e+000	1.901015e-001
5.259000000009811e+001	9.532070e-002	1.022883e+000	9.995539e+000	1.900654e-001
5.260000000009811e+001	9.530263e-002	1.022883e+000	9.995539e+000	1.900293e-001
5.261000000009810e+001	9.528458e-002	1.022883e+000	9.995539e+000	1.899931e-001
5.262000000009810e+001	9.526653e-002	1.022883e+000	9.995539e+000	1.899570e-001
5.263000000009810e+001	9.524849e-002	1.022883e+000	9.995539e+000	1.899209e-001
5.264000000009810e+001	9.523045e-002	1.022883e+000	9.995539e+000	1.898849e-001
5.265000000009810e+001	9.521242e-002	1.022883e+000	9.995540e+000	1.898488e-001
5.266000000009809e+001	9.519439e-002	1.022883e+000	9.995540e+000	1.898127e-001
5.267000000009809e+001	9.517638e-002	1.022883e+000	9.995540e+000	1.897767e-001
5.268000000009809e+001	9.515837e-002	1.022883e+000	9.995540e+000	1.897407e-001
5.269000000009809e+001	9.514036e-002	1.022883e+000	9.995540e+000	1.897047e-001
5.270000000009809e+001	9.512237e-002	1.022883e+000	9.995540e+000	1.896687e-001
5.271000000009808e+001	9.510438e-002	1.022883e+000	9.995540e+000	1.896327e-001
5.272000000009808e+001	9.508640e-002	1.022883e+000	9.995540e+000	1.895967e-001
5.273000000009808e+001	9.506842e-002	1.022883e+000	9.995540e+000	1.895608e-001
5.274000000009808e+001	9.505045e-002	1.022883e+000	9.995540e+000	1.895248e-001
5.275000000009808e+001	9.503249e-002	1.022883e+000	9.995540e+000	1.894889e-001
5.276000000009807e+001	9.501453e-002	1.022883e+000	9.995540e+000	1.894530e-001
5.277000000009807e+001	9.499659e-002	1.022883e+000	9.995540e+000	1.894171e-001
5.278000000009807e+001	9.497865e-002	1.022883e+000	9.995540e+000	1.893812e-001
5.279000000009807e+001	9.496070e-002	1.022883e+000	9.995540e+000	1.893453e-001
5.280000000009807e+001	9.494278e-002	1.022883e+000	9.995540e+000	1.893095e-001
5.281000000009806e+001	9.492486e-002	1.022883e+000	9.995540e+000	1.892736e-001
5.282000000009806e+001	9.490695e-002	1.022883e+000	9.995541e+000	1.892378e-001
5.283000000009806e+001	9.488904e-002	1.022883e+000	9.995540e+000	1.892020e-001
5.284000000009806e+001	9.487113e-002	1.022883e+000	9.995540e+000	1.891662e-001
5.285000000009806e+001	9.485365e-002	1.022887e+000	9.995584e+000	1.891312e-001
5.286000000009805e+001	9.483536e-002	1.022883e+000	9.995541e+000	1.890946e-001
5.287000000009805e+001	9.481747e-002	1.022883e+000	9.995541e+000	1.890588e-001
5.288000000009805e+001	9.479959e-002	1.022883e+000	9.995541e+000	1.890231e-001
5.289000000009805e+001	9.478173e-002	1.022883e+000	9.995541e+000	1.889873e-001
5.290000000009805e+001	9.476387e-002	1.022883e+000	9.995541e+000	1.889516e-001
5.291000000009804e+001	9.474602e-002	1.022883e+000	9.995541e+000	1.889159e-001
5.292000000009804e+001	9.472817e-002	1.022883e+000	9.995541e+000	1.888802e-001
5.293000000009804e+001	9.471033e-002	1.022883e+000	9.995541e+000	1.888445e-001
5.294000000009804e+001	9.469249e-002	1.022883e+000	9.995541e+000	1.888089e-001
5.295000000009804e+001	9.467467e-002	1.022883e+000	9.995541e+000	1.887732e-001
5.296000000009803e+001	9.465685e-002	1.022883e+000	9.995541e+000	1.887376e-001
5.297000000009803e+001	9.463903e-002	1.022883e+000	9.995541e+000	1.887019e-001
5.298000000009803e+001	9.462123e-002	1.022883e+000	9.995541e+000	1.886663e-001
5.299000000009803e+001	9.460343e-002	1.022883e+000	9.995541e+000	1.886307e-001
5.300000000009803e+001	9.458563e-002	1.022883e+000	9.995541e+000	1.885951e-001
5.301000000009802e+001	9.456785e-002	1.022883e+000	9.995541e+000	1.885595e-001
5.302000000009802e+001	9.455007e-002	1.022883e+000	9.995541e+000	1.885240e-001
5.303000000009802e+001	9.453229e-002	1.022883e+000	9.995541e+000	1.884884e-001
5.304000000009802e+001	9.451453e-002	1.022883e+000	9.995541e+000	1.884529e-001
5.305000000009802e+001	9.449676e-002	1.022883e+000	9.995542e+000	1.884174e-001
5.306000000009802e+001	9.447901e-002	1.022883e+000	9.995542e+000	1.883819e-001
5.307000000009801e+001	9.446127e-002	1.022883e+000	9.995542e+000	1.883464e-001
5.308000000009801e+001	9.444353e-002	1.022883e+000	9.995542e+000	1.883109e-001
5.309000000009801e+001	9.442657e-002	1.022891e+000	9.995624e+000	1.882770e-001
5.310000000009801e+001	9.440807e-002	1.022883e+000	9.995542e+000	1.882399e-001
5.311000000009801e+001	9.439035e-002	1.022883e+000	9.995542e+000	1.882045e-001
5.312000000009800e+001	9.437264e-002	1.022883e+000	9.995542e+000	1.881691e-001
5.313000000009800e+001	9.435493e-002	1.022883e+000	9.995542e+000	1.881337e-001
5.314000000009800e+001	9.433723e-002	1.022883e+000	9.995542e+000	1.880983e-001
5.315000000009800e+001	9.431954e-002	1.022883e+000	9.995542e+000	1.880629e-001
5.316000000009800e+001	9.430186e-002	1.022883e+000	9.995542e+000	1.880275e-001
5.317000000009799e+001	9.428417e-002	1.022883e+000	9.995542e+000	1.879921e-001
5.318000000009799e+001	9.426650e-002	1.022883e+000	9.995542e+000	1.879568e-001
5.319000000009799e+001	9.424883e-002	1.022883e+000	9.995542e+000	1.879214e-001
5.320000000009799e+001	9.423117e-002	1.022883e+000	9.995542e+000	1.878861e-001
5.321000000009799e+001	9.421352e-002	1.022883e+000	9.995542e+000	1.878508e-001
5.322000000009798e+001	9.419587e-002	1.022883e+000	9.995542e+000	1.878155e-001
5.323000000009798e+001	9.417824e-002	1.022883e+000	9.995542e+000	1.877802e-001
5.324000000009798e+001	9.416060e-002	1.022883e+000	9.995542e+000	1.877450e-001
5.325000000009798e+001	9.422051e-002	1.023681e+000	1.000355e+001	1.878600e-001
5.326000000009798e+001	9.412536e-002	1.022883e+000	9.995543e+000	1.876745e-001
5.327000000009797e+001	9.410774e-002	1.022883e+000	9.995543e+000	1.876392e-001
5.328000000009797e+001	9.409013e-002	1.022883e+000	9.995543e+000	1.876040e-001
5.329000000009797e+001	9.407254e-002	1.022883e+000	9.995543e+000	1.875688e-001
5.330000000009797e+001	9.405494e-002	1.022883e+000	9.995543e+000	1.875336e-001
5.331000000009797e+001	9.403736e-002	1.022883e+000	9.995543e+000	1.874985e-001
5.332000000009796e+001	9.401978e-002	1.022883e+000	9.995543e+000	1.874633e-001
5.333000000009796e+001	9.400220e-002	1.022883e+000	9.995543e+000	1.874281e-001
5.334000000009796e+001	9.398463e-002	1.022883e+000	9.995543e+000	1.873930e-001
5.335000000009796e+001	9.396707e-002	1.022883e+000	9.995543e+000	1.873579e-001
5.336000000009796e+001	9.394952e-002	1.022883e+000	9.995543e+000	1.873228e-001
5.337000000009795e+001	9.393197e-002	1.022883e+000	9.995543e+000	1.872877e-001
5.338000000009795e+001	9.391443e-002	1.022883e+000	9.995543e+000	1.872526e-001
5.339000000009795e+001	9.389690e-002	1.022883e+000	9.995543e+000	1.872175e-001
5.340000000009795e+001	9.387937e-002	1.022883e+000	9.995543e+000	1.871825e-001
5.341000000009795e+001	9.386185e-002	1.022883e+000	9.995543e+000	1.871474e-001
5.342000000009794e+001	9.384433e-002	1.022883e+000	9.995543e+000	1.871124e-001
5.343000000009794e+001	9.382683e-002	1.022883e+000	9.995543e+000	1.870774e-001
5.344000000009794e+001	9.380932e-002	1.022883e+000	9.995543e+000	1.870423e-001
5.345000000009794e+001	9.379183e-002	1.022883e+000	9.995543e+000	1.870074e-001
5.346000000009794e+001	9.377434e-002	1.022883e+000	9.995543e+000	1.869724e-001
5.347000000009793e+001	9.375686e-002	1.022883e+000	9.995543e+000	1.869374e-001
5.348000000009793e+001	9.373938e-002	1.022883e+000	9.995543e+000	1.869024e-001
5.349000000009793e+001	9.372192e-002	1.022883e+000	9.995543e+000	1.868675e-001
5.350000000009793e+001	9.370445e-002	1.022883e+000	9.995543e+000	1.868326e-001
5.351000000009793e+001	9.368700e-002	1.022883e+000	9.995543e+000	1.867977e-001
5.352000000009792e+001	9.366955e-002	1.022883e+000	9.995543e+000	1.867628e-001
5.353000000009792e+001	9.365211e-002	1.022883e+000	9.995543e+000	1.867279e-001
5.354000000009792e+001	9.363467e-002	1.022883e+000	9.995543e+000	1.866930e-001
5.355000000009792e+001	9.361724e-002	1.022883e+000	9.995543e+000	1.866581e-001
5.356000000009792e+001	9.359982e-002	1.022883e+000	9.995543e+000	1.866233e-001
5.357000000009791e+001	9.358240e-002	1.022883e+000	9.995543e+000	1.865885e-001
5.358000000009791e+001	9.356499e-002	1.022883e+000	9.995543e+000	1.865536e-001
5.359000000009791e+001	9.354759e-002	1.022883e+000	9.995543e+000	1.865188e-001
5.360000000009791e+001	9.353019e-002	1.022883e+000	9.995543e+000	1.864840e-001
5.361000000009791e+001	9.351280e-002	1.022883e+000	9.995543e+000	1.864492e-001
5.362000000009790e+001	9.349541e-002	1.022883e+000	9.995543e+000	1.864145e-001
5.363000000009790e+001	9.347804e-002	1.022883e+000	9.995543e+000	1.863797e-001
5.364000000009790e+001	9.346066e-002	1.022883e+000	9.995543e+000	1.863450e-001
5.365000000009790e+001	9.344330e-002	1.022883e+000	9.995543e+000	1.863102e-001
5.366000000009790e+001	9.342594e-002	1.022883e+000	9.995544e+000	1.862755e-001
5.367000000009789e+001	9.340859e-002	1.022883e+000	9.995544e+000	1.862408e-001
5.368000000009789e+001	9.339126e-002	1.022883e+000	9.995545e+000	1.862061e-001
5.369000000009789e+001	9.337391e-002	1.022883e+000	9.995544e+000	1.861714e-001
5.370000000009789e+001	9.335658e-002	1.022883e+000	9.995544e+000	1.861368e-001
5.371000000009789e+001	9.333925e-002	1.022883e+000	9.995544e+000	1.861021e-001
5.372000000009788e+001	9.332193e-002	1.022883e+000	9.995544e+000	1.860675e-001
5.373000000009788e+001	9.330462e-002	1.022883e+000	9.995544e+000	1.860328e-001
5.374000000009788e+001	9.328731e-002	1.022883e+000	9.995544e+000	1.859982e-001
5.375000000009788e+001	9.327001e-002	1.022883e+000	9.995544e+000	1.859636e-001
5.376000000009788e+001	9.325272e-002	1.022883e+000	9.995544e+000	1.859290e-001
5.377000000009787e+001	9.323543e-002	1.022883e+000	9.995544e+000	1.858944e-001
5.378000000009787e+001	9.321815e-002	1.022883e+000	9.995544e+000	1.858599e-001
