Freq.	V(Vout,N004)/-I(V3)-V(n004)/I(Rl)
3.20626932450486e+002	(-2.52686228236250e+001dB,1.49395854011802e+000°)
3.21366053863971e+002	(-2.52686090862627e+001dB,1.49740088480042e+000°)
3.22106879128283e+002	(-2.52685952855365e+001dB,1.50085115392334e+000°)
3.22849412171203e+002	(-2.52685814211520e+001dB,1.50430936567812e+000°)
3.23593656929567e+002	(-2.52685674928166e+001dB,1.50777553829815e+000°)
3.24339617349288e+002	(-2.52685535002373e+001dB,1.51124969005804e+000°)
3.25087297385373e+002	(-2.52685394431164e+001dB,1.51473183927375e+000°)
3.25836701001947e+002	(-2.52685253211550e+001dB,1.51822200430302e+000°)
3.26587832172274e+002	(-2.52685111340572e+001dB,1.52172020354584e+000°)
3.27340694878777e+002	(-2.52684968815217e+001dB,1.52522645544356e+000°)
3.28095293113057e+002	(-2.52684825632449e+001dB,1.52874077847938e+000°)
3.28851630875921e+002	(-2.52684681789263e+001dB,1.53226319117902e+000°)
3.29609712177396e+002	(-2.52684537282622e+001dB,1.53579371211048e+000°)
3.30369541036752e+002	(-2.52684392109436e+001dB,1.53933235988311e+000°)
3.31131121482529e+002	(-2.52684246266664e+001dB,1.54287915314956e+000°)
3.31894457552548e+002	(-2.52684099751178e+001dB,1.54643411060394e+000°)
3.32659553293942e+002	(-2.52683952559924e+001dB,1.54999725098414e+000°)
3.33426412763172e+002	(-2.52683804689768e+001dB,1.55356859306962e+000°)
3.34195040026051e+002	(-2.52683656137579e+001dB,1.55714815568297e+000°)
3.34965439157764e+002	(-2.52683506900220e+001dB,1.56073595768958e+000°)
3.35737614242891e+002	(-2.52683356974527e+001dB,1.56433201799756e+000°)
3.36511569375427e+002	(-2.52683206357335e+001dB,1.56793635555836e+000°)
3.37287308658805e+002	(-2.52683055045433e+001dB,1.57154898936586e+000°)
3.38064836205918e+002	(-2.52682903035656e+001dB,1.57516993845807e+000°)
3.38844156139138e+002	(-2.52682750324769e+001dB,1.57879922191560e+000°)
3.39625272590344e+002	(-2.52682596909538e+001dB,1.58243685886264e+000°)
3.40408189700936e+002	(-2.52682442786716e+001dB,1.58608286846665e+000°)
3.41192911621864e+002	(-2.52682287953051e+001dB,1.58973726993899e+000°)
3.41979442513644e+002	(-2.52682132405254e+001dB,1.59340008253451e+000°)
3.42767786546385e+002	(-2.52681976140055e+001dB,1.59707132555202e+000°)
3.43557947899810e+002	(-2.52681819154113e+001dB,1.60075101833356e+000°)
3.44349930763273e+002	(-2.52681661444144e+001dB,1.60443918026607e+000°)
3.45143739335791e+002	(-2.52681503006800e+001dB,1.60813583077998e+000°)
3.45939377826056e+002	(-2.52681343838720e+001dB,1.61184098934981e+000°)
3.46736850452466e+002	(-2.52681183936538e+001dB,1.61555467549432e+000°)
3.47536161443140e+002	(-2.52681023296875e+001dB,1.61927690877703e+000°)
3.48337315035946e+002	(-2.52680861916332e+001dB,1.62300770880547e+000°)
3.49140315478520e+002	(-2.52680699791494e+001dB,1.62674709523193e+000°)
3.49945167028291e+002	(-2.52680536918930e+001dB,1.63049508775315e+000°)
3.50751873952501e+002	(-2.52680373295196e+001dB,1.63425170611089e+000°)
3.51560440528231e+002	(-2.52680208916828e+001dB,1.63801697009147e+000°)
3.52370871042420e+002	(-2.52680043780361e+001dB,1.64179089952659e+000°)
3.53183169791890e+002	(-2.52679877882280e+001dB,1.64557351429203e+000°)
3.53997341083367e+002	(-2.52679711219091e+001dB,1.64936483430978e+000°)
3.54813389233508e+002	(-2.52679543787263e+001dB,1.65316487954648e+000°)
3.55631318568918e+002	(-2.52679375583240e+001dB,1.65697367001395e+000°)
3.56451133426176e+002	(-2.52679206603490e+001dB,1.66079122577024e+000°)
3.57272838151861e+002	(-2.52679036844429e+001dB,1.66461756691800e+000°)
3.58096437102568e+002	(-2.52678866302468e+001dB,1.66845271360617e+000°)
3.58921934644937e+002	(-2.52678694973981e+001dB,1.67229668602883e+000°)
3.59749335155674e+002	(-2.52678522855382e+001dB,1.67614950442668e+000°)
3.60578643021574e+002	(-2.52678349942990e+001dB,1.68001118908547e+000°)
3.61409862639544e+002	(-2.52678176233166e+001dB,1.68388176033758e+000°)
3.62242998416630e+002	(-2.52678001722232e+001dB,1.68776123856129e+000°)
3.63078054770032e+002	(-2.52677826406510e+001dB,1.69164964418129e+000°)
3.63915036127138e+002	(-2.52677650282260e+001dB,1.69554699766816e+000°)
3.64753946925538e+002	(-2.52677473345797e+001dB,1.69945331953968e+000°)
3.65594791613055e+002	(-2.52677295593348e+001dB,1.70336863035950e+000°)
3.66437574647763e+002	(-2.52677117021155e+001dB,1.70729295073787e+000°)
3.67282300498015e+002	(-2.52676937625461e+001dB,1.71122630133258e+000°)
3.68128973642461e+002	(-2.52676757402463e+001dB,1.71516870284756e+000°)
3.68977598570080e+002	(-2.52676576348334e+001dB,1.71912017603352e+000°)
3.69828179780196e+002	(-2.52676394459266e+001dB,1.72308074168905e+000°)
3.70680721782505e+002	(-2.52676211731402e+001dB,1.72705042065923e+000°)
3.71535229097102e+002	(-2.52676028160877e+001dB,1.73102923383650e+000°)
3.72391706254497e+002	(-2.52675843743821e+001dB,1.73501720216094e+000°)
3.73250157795649e+002	(-2.52675658476306e+001dB,1.73901434661954e+000°)
3.74110588271982e+002	(-2.52675472354443e+001dB,1.74302068824760e+000°)
3.74973002245412e+002	(-2.52675285374273e+001dB,1.74703624812734e+000°)
3.75837404288372e+002	(-2.52675097531862e+001dB,1.75106104738949e+000°)
3.76703798983837e+002	(-2.52674908823225e+001dB,1.75509510721205e+000°)
3.77572190925344e+002	(-2.52674719244381e+001dB,1.75913844882152e+000°)
3.78442584717021e+002	(-2.52674528791296e+001dB,1.76319109349172e+000°)
3.79314984973609e+002	(-2.52674337459983e+001dB,1.76725306254582e+000°)
3.80189396320488e+002	(-2.52674145246353e+001dB,1.77132437735399e+000°)
3.81065823393700e+002	(-2.52673952146370e+001dB,1.77540505933584e+000°)
3.81944270839973e+002	(-2.52673758155928e+001dB,1.77949512995882e+000°)
3.82824743316749e+002	(-2.52673563270957e+001dB,1.78359461073976e+000°)
3.83707245492205e+002	(-2.52673367487314e+001dB,1.78770352324336e+000°)
3.84591782045280e+002	(-2.52673170800875e+001dB,1.79182188908379e+000°)
3.85478357665698e+002	(-2.52672973207464e+001dB,1.79594972992380e+000°)
3.86366977053995e+002	(-2.52672774702893e+001dB,1.80008706747477e+000°)
3.87257644921543e+002	(-2.52672575282992e+001dB,1.80423392349850e+000°)
3.88150365990574e+002	(-2.52672374943539e+001dB,1.80839031980500e+000°)
3.89045144994206e+002	(-2.52672173680271e+001dB,1.81255627825353e+000°)
3.89941986676469e+002	(-2.52671971488978e+001dB,1.81673182075409e+000°)
3.90840895792327e+002	(-2.52671768365347e+001dB,1.82091696926459e+000°)
3.91741877107708e+002	(-2.52671564305107e+001dB,1.82511174579392e+000°)
3.92644935399524e+002	(-2.52671359303927e+001dB,1.82931617240006e+000°)
3.93550075455702e+002	(-2.52671153357480e+001dB,1.83353027119106e+000°)
3.94457302075203e+002	(-2.52670946461392e+001dB,1.83775406432482e+000°)
3.95366620068052e+002	(-2.52670738611328e+001dB,1.84198757401022e+000°)
3.96278034255363e+002	(-2.52670529802869e+001dB,1.84623082250530e+000°)
3.97191549469364e+002	(-2.52670320031601e+001dB,1.85048383211885e+000°)
3.98107170553421e+002	(-2.52670109293121e+001dB,1.85474662521062e+000°)
3.99024902362065e+002	(-2.52669897582897e+001dB,1.85901922418934e+000°)
3.99944749761020e+002	(-2.52669684896535e+001dB,1.86330165151654e+000°)
4.00866717627226e+002	(-2.52669471229501e+001dB,1.86759392970317e+000°)
4.01790810848862e+002	(-2.52669256577282e+001dB,1.87189608131106e+000°)
4.02717034325381e+002	(-2.52669040935331e+001dB,1.87620812895359e+000°)
4.03645392967527e+002	(-2.52668824299106e+001dB,1.88053009529498e+000°)
4.04575891697365e+002	(-2.52668606664034e+001dB,1.88486200305100e+000°)
4.05508535448305e+002	(-2.52668388025492e+001dB,1.88920387498797e+000°)
4.06443329165134e+002	(-2.52668168378866e+001dB,1.89355573392437e+000°)
4.07380277804034e+002	(-2.52667947719519e+001dB,1.89791760273003e+000°)
4.08319386332613e+002	(-2.52667726042784e+001dB,1.90228950432637e+000°)
4.09260659729932e+002	(-2.52667503343973e+001dB,1.90667146168656e+000°)
4.10204102986527e+002	(-2.52667279618391e+001dB,1.91106349783593e+000°)
4.11149721104443e+002	(-2.52667054861285e+001dB,1.91546563585123e+000°)
4.12097519097250e+002	(-2.52666829067930e+001dB,1.91987789886225e+000°)
4.13047501990081e+002	(-2.52666602233538e+001dB,1.92430031005001e+000°)
4.13999674819650e+002	(-2.52666374353309e+001dB,1.92873289264829e+000°)
4.14954042634282e+002	(-2.52666145422447e+001dB,1.93317566994380e+000°)
4.15910610493941e+002	(-2.52665915436103e+001dB,1.93762866527500e+000°)
4.16869383470255e+002	(-2.52665684389416e+001dB,1.94209190203348e+000°)
4.17830366646541e+002	(-2.52665452277505e+001dB,1.94656540366356e+000°)
4.18793565117837e+002	(-2.52665219095457e+001dB,1.95104919366238e+000°)
4.19758983990926e+002	(-2.52664984838357e+001dB,1.95554329558037e+000°)
4.20726628384362e+002	(-2.52664749501249e+001dB,1.96004773302071e+000°)
4.21696503428500e+002	(-2.52664513079161e+001dB,1.96456252964012e+000°)
4.22668614265521e+002	(-2.52664275567081e+001dB,1.96908770914828e+000°)
4.23642966049459e+002	(-2.52664036960008e+001dB,1.97362329530887e+000°)
4.24619563946230e+002	(-2.52663797252907e+001dB,1.97816931193926e+000°)
4.25598413133660e+002	(-2.52663556440686e+001dB,1.98272578290958e+000°)
4.26579518801510e+002	(-2.52663314518270e+001dB,1.98729273214468e+000°)
4.27562886151503e+002	(-2.52663071480549e+001dB,1.99187018362309e+000°)
4.28548520397356e+002	(-2.52662827322400e+001dB,1.99645816137771e+000°)
4.29536426764804e+002	(-2.52662582038639e+001dB,2.00105668949481e+000°)
4.30526610491627e+002	(-2.52662335624086e+001dB,2.00566579211545e+000°)
4.31519076827681e+002	(-2.52662088073548e+001dB,2.01028549343534e+000°)
4.32513831034924e+002	(-2.52661839381798e+001dB,2.01491581770449e+000°)
4.33510878387444e+002	(-2.52661589543579e+001dB,2.01955678922750e+000°)
4.34510224171487e+002	(-2.52661338553594e+001dB,2.02420843236339e+000°)
4.35511873685484e+002	(-2.52661086406547e+001dB,2.02887077152658e+000°)
4.36515832240081e+002	(-2.52660833097134e+001dB,2.03354383118662e+000°)
4.37522105158167e+002	(-2.52660578619973e+001dB,2.03822763586745e+000°)
4.38530697774900e+002	(-2.52660322969702e+001dB,2.04292221014873e+000°)
4.39541615437739e+002	(-2.52660066140926e+001dB,2.04762757866573e+000°)
4.40554863506467e+002	(-2.52659808128200e+001dB,2.05234376610828e+000°)
4.41570447353226e+002	(-2.52659548926102e+001dB,2.05707079722289e+000°)
4.42588372362540e+002	(-2.52659288529120e+001dB,2.06180869681075e+000°)
4.43608643931346e+002	(-2.52659026931772e+001dB,2.06655748972947e+000°)
4.44631267469022e+002	(-2.52658764128541e+001dB,2.07131720089273e+000°)
4.45656248397416e+002	(-2.52658500113871e+001dB,2.07608785527008e+000°)
4.46683592150876e+002	(-2.52658234882173e+001dB,2.08086947788683e+000°)
4.47713304176275e+002	(-2.52657968427857e+001dB,2.08566209382525e+000°)
4.48745389933044e+002	(-2.52657700745290e+001dB,2.09046572822363e+000°)
4.49779854893200e+002	(-2.52657431828806e+001dB,2.09528040627671e+000°)
4.50816704541372e+002	(-2.52657161672750e+001dB,2.10010615323657e+000°)
4.51855944374834e+002	(-2.52656890271394e+001dB,2.10494299441117e+000°)
4.52897579903532e+002	(-2.52656617619013e+001dB,2.10979095516588e+000°)
4.53941616650114e+002	(-2.52656343709867e+001dB,2.11465006092348e+000°)
4.54988060149959e+002	(-2.52656068538132e+001dB,2.11952033716270e+000°)
4.56036915951207e+002	(-2.52655792098028e+001dB,2.12440180942083e+000°)
4.57088189614785e+002	(-2.52655514383719e+001dB,2.12929450329192e+000°)
4.58141886714444e+002	(-2.52655235389297e+001dB,2.13419844442696e+000°)
4.59198012836779e+002	(-2.52654955108917e+001dB,2.13911365853611e+000°)
4.60256573581266e+002	(-2.52654673536642e+001dB,2.14404017138601e+000°)
4.61317574560289e+002	(-2.52654390666528e+001dB,2.14897800880153e+000°)
4.62381021399170e+002	(-2.52654106492605e+001dB,2.15392719666578e+000°)
4.63446919736197e+002	(-2.52653821008853e+001dB,2.15888776091933e+000°)
4.64515275222658e+002	(-2.52653534209276e+001dB,2.16385972756211e+000°)
4.65586093522867e+002	(-2.52653246087782e+001dB,2.16884312265122e+000°)
4.66659380314197e+002	(-2.52652956638308e+001dB,2.17383797230302e+000°)
4.67735141287106e+002	(-2.52652665854748e+001dB,2.17884430269239e+000°)
4.68813382145173e+002	(-2.52652373730943e+001dB,2.18386214005274e+000°)
4.69894108605123e+002	(-2.52652080260742e+001dB,2.18889151067647e+000°)
4.70977326396860e+002	(-2.52651785437931e+001dB,2.19393244091492e+000°)
4.72063041263498e+002	(-2.52651489256297e+001dB,2.19898495717859e+000°)
4.73151258961387e+002	(-2.52651191709585e+001dB,2.20404908593735e+000°)
4.74241985260151e+002	(-2.52650892791520e+001dB,2.20912485372036e+000°)
4.75335225942712e+002	(-2.52650592495769e+001dB,2.21421228711585e+000°)
4.76430986805322e+002	(-2.52650290816032e+001dB,2.21931141277280e+000°)
4.77529273657597e+002	(-2.52649987745891e+001dB,2.22442225739826e+000°)
4.78630092322544e+002	(-2.52649683278982e+001dB,2.22954484776064e+000°)
4.79733448636595e+002	(-2.52649377408858e+001dB,2.23467921068757e+000°)
4.80839348449634e+002	(-2.52649070129073e+001dB,2.23982537306712e+000°)
4.81947797625032e+002	(-2.52648761433150e+001dB,2.24498336184783e+000°)
4.83058802039677e+002	(-2.52648451314550e+001dB,2.25015320403775e+000°)
4.84172367584004e+002	(-2.52648139766743e+001dB,2.25533492670627e+000°)
4.85288500162025e+002	(-2.52647826783142e+001dB,2.26052855698313e+000°)
4.86407205691366e+002	(-2.52647512357156e+001dB,2.26573412205894e+000°)
4.87528490103290e+002	(-2.52647196482123e+001dB,2.27095164918468e+000°)
4.88652359342737e+002	(-2.52646879151401e+001dB,2.27618116567317e+000°)
4.89778819368349e+002	(-2.52646560358275e+001dB,2.28142269889780e+000°)
4.90907876152506e+002	(-2.52646240096030e+001dB,2.28667627629354e+000°)
4.92039535681354e+002	(-2.52645918357895e+001dB,2.29194192535642e+000°)
4.93173803954838e+002	(-2.52645595137084e+001dB,2.29721967364435e+000°)
4.94310686986738e+002	(-2.52645270426780e+001dB,2.30250954877676e+000°)
4.95450190804692e+002	(-2.52644944220112e+001dB,2.30781157843458e+000°)
4.96592321450238e+002	(-2.52644616510225e+001dB,2.31312579036147e+000°)
4.97737084978837e+002	(-2.52644287290179e+001dB,2.31845221236200e+000°)
4.98884487459913e+002	(-2.52643956553051e+001dB,2.32379087230436e+000°)
5.00034534976879e+002	(-2.52643624291832e+001dB,2.32914179811737e+000°)
5.01187233627173e+002	(-2.52643290499529e+001dB,2.33450501779358e+000°)
5.02342589522287e+002	(-2.52642955169077e+001dB,2.33988055938718e+000°)
5.03500608787805e+002	(-2.52642618293441e+001dB,2.34526845101644e+000°)
5.04661297563428e+002	(-2.52642279865474e+001dB,2.35066872086075e+000°)
5.05824662003014e+002	(-2.52641939878066e+001dB,2.35608139716397e+000°)
5.06990708274604e+002	(-2.52641598324016e+001dB,2.36150650823182e+000°)
5.08159442560460e+002	(-2.52641255196121e+001dB,2.36694408243370e+000°)
5.09330871057094e+002	(-2.52640910487177e+001dB,2.37239414820334e+000°)
5.10504999975305e+002	(-2.52640564189864e+001dB,2.37785673403600e+000°)
5.11681835540206e+002	(-2.52640216296890e+001dB,2.38333186849202e+000°)
5.12861383991263e+002	(-2.52639866800925e+001dB,2.38881958019530e+000°)
5.14043651582324e+002	(-2.52639515694593e+001dB,2.39431989783340e+000°)
5.15228644581654e+002	(-2.52639162970497e+001dB,2.39983285015805e+000°)
5.16416369271968e+002	(-2.52638808621172e+001dB,2.40535846598460e+000°)
5.17606831950465e+002	(-2.52638452639153e+001dB,2.41089677419322e+000°)
5.18800038928858e+002	(-2.52638095016942e+001dB,2.41644780372889e+000°)
5.19995996533412e+002	(-2.52637735746994e+001dB,2.42201158360027e+000°)
5.21194711104976e+002	(-2.52637374821719e+001dB,2.42758814288095e+000°)
5.22396188999016e+002	(-2.52637012233510e+001dB,2.43317751070971e+000°)
5.23600436585646e+002	(-2.52636647974713e+001dB,2.43877971628984e+000°)
5.24807460249668e+002	(-2.52636282037652e+001dB,2.44439478888989e+000°)
5.26017266390601e+002	(-2.52635914414599e+001dB,2.45002275784373e+000°)
5.27229861422717e+002	(-2.52635545097823e+001dB,2.45566365255088e+000°)
5.28445251775075e+002	(-2.52635174079515e+001dB,2.46131750247551e+000°)
5.29663443891552e+002	(-2.52634801351845e+001dB,2.46698433714797e+000°)
5.30884444230882e+002	(-2.52634426906973e+001dB,2.47266418616458e+000°)
5.32108259266688e+002	(-2.52634050736987e+001dB,2.47835707918709e+000°)
5.33334895487514e+002	(-2.52633672833962e+001dB,2.48406304594353e+000°)
5.34564359396865e+002	(-2.52633293189944e+001dB,2.48978211622838e+000°)
5.35796657513234e+002	(-2.52632911796897e+001dB,2.49551431990163e+000°)
5.37031796370145e+002	(-2.52632528646792e+001dB,2.50125968689026e+000°)
5.38269782516180e+002	(-2.52632143731556e+001dB,2.50701824718795e+000°)
5.39510622515019e+002	(-2.52631757043052e+001dB,2.51279003085462e+000°)
5.40754322945472e+002	(-2.52631368573150e+001dB,2.51857506801768e+000°)
5.42000890401515e+002	(-2.52630978313647e+001dB,2.52437338887103e+000°)
5.43250331492324e+002	(-2.52630586256325e+001dB,2.53018502367602e+000°)
5.44502652842312e+002	(-2.52630192392923e+001dB,2.53601000276126e+000°)
5.45757861091161e+002	(-2.52629796715122e+001dB,2.54184835652228e+000°)
5.47015962893862e+002	(-2.52629399214579e+001dB,2.54770011542249e+000°)
5.48276964920744e+002	(-2.52628999882910e+001dB,2.55356530999280e+000°)
5.49540873857514e+002	(-2.52628598711715e+001dB,2.55944397083262e+000°)
5.50807696405293e+002	(-2.52628195692539e+001dB,2.56533612860886e+000°)
5.52077439280647e+002	(-2.52627790816863e+001dB,2.57124181405592e+000°)
5.53350109215626e+002	(-2.52627384076186e+001dB,2.57716105797784e+000°)
5.54625712957799e+002	(-2.52626975461889e+001dB,2.58309389124518e+000°)
5.55904257270292e+002	(-2.52626564965408e+001dB,2.58904034479914e+000°)
5.57185748931818e+002	(-2.52626152578049e+001dB,2.59500044964752e+000°)
5.58470194736718e+002	(-2.52625738291146e+001dB,2.60097423686851e+000°)
5.59757601494998e+002	(-2.52625322095976e+001dB,2.60696173760892e+000°)
5.61047976032358e+002	(-2.52624903983738e+001dB,2.61296298308334e+000°)
5.62341325190236e+002	(-2.52624483945647e+001dB,2.61897800457746e+000°)
5.63637655825841e+002	(-2.52624061972827e+001dB,2.62500683344485e+000°)
5.64936974812189e+002	(-2.52623638056396e+001dB,2.63104950110931e+000°)
5.66239289038139e+002	(-2.52623212187421e+001dB,2.63710603906437e+000°)
5.67544605408433e+002	(-2.52622784356933e+001dB,2.64317647887284e+000°)
5.68852930843727e+002	(-2.52622354555912e+001dB,2.64926085216798e+000°)
5.70164272280632e+002	(-2.52621922775302e+001dB,2.65535919065260e+000°)
5.71478636671752e+002	(-2.52621489006016e+001dB,2.66147152610050e+000°)
5.72796030985714e+002	(-2.52621053238901e+001dB,2.66759789035474e+000°)
5.74116462207212e+002	(-2.52620615464782e+001dB,2.67373831532987e+000°)
5.75439937337041e+002	(-2.52620175674414e+001dB,2.67989283300965e+000°)
5.76766463392134e+002	(-2.52619733858570e+001dB,2.68606147545113e+000°)
5.78096047405601e+002	(-2.52619290007914e+001dB,2.69224427477954e+000°)
5.79428696426764e+002	(-2.52618844113106e+001dB,2.69844126319304e+000°)
5.80764417521195e+002	(-2.52618396164745e+001dB,2.70465247295988e+000°)
