Freq.	V(vout)/I(Ip)
4.10050594059405e+003	-1.45426495693317e-001,5.64966086783852e-001
4.11050693069306e+003	-1.46126377978030e-001,5.66431078740142e-001
4.12050792079207e+003	-1.46827815296064e-001,5.67896675542225e-001
4.13050891089108e+003	-1.47530806653051e-001,5.69362878234418e-001
4.14050990099009e+003	-1.48235351053392e-001,5.70829687859346e-001
4.15051089108910e+003	-1.48941447500770e-001,5.72297105456671e-001
4.16051188118811e+003	-1.49649094997879e-001,5.73765132063527e-001
4.17051287128712e+003	-1.50358292546808e-001,5.75233768714736e-001
4.18051386138613e+003	-1.51069039148873e-001,5.76703016441525e-001
4.19051485148514e+003	-1.51781333804205e-001,5.78172876273970e-001
4.20051584158415e+003	-1.52495175512472e-001,5.79643349238382e-001
4.21051683168316e+003	-1.53210563272667e-001,5.81114436358535e-001
4.22051782178217e+003	-1.53927496082592e-001,5.82586138656214e-001
4.23051881188118e+003	-1.54645972939250e-001,5.84058457150789e-001
4.24051980198019e+003	-1.55365992839694e-001,5.85531392857310e-001
4.25052079207920e+003	-1.56087554778981e-001,5.87004946790652e-001
4.26052178217821e+003	-1.56810657752558e-001,5.88479119960757e-001
4.27052277227722e+003	-1.57535300754125e-001,5.89953913377089e-001
4.28052376237623e+003	-1.58261482777478e-001,5.91429328044748e-001
4.29052475247524e+003	-1.58989202815024e-001,5.92905364967287e-001
4.30052574257425e+003	-1.59718459858994e-001,5.94382025145195e-001
4.31052673267326e+003	-1.60449252900430e-001,5.95859309576621e-001
4.32052772277227e+003	-1.61181580929821e-001,5.97337219256899e-001
4.33052871287128e+003	-1.61915442937302e-001,5.98815755178483e-001
4.34052970297029e+003	-1.62650837911551e-001,6.00294918332338e-001
4.35053069306930e+003	-1.63387764841320e-001,6.01774709705292e-001
4.36053168316830e+003	-1.64126222714221e-001,6.03255130282703e-001
4.37053267326731e+003	-1.64866210517312e-001,6.04736181046909e-001
4.38053366336632e+003	-1.65607727236894e-001,6.06217862977789e-001
4.39053465346533e+003	-1.66350771858933e-001,6.07700177052205e-001
4.40053564356434e+003	-1.67095343368039e-001,6.09183124245289e-001
4.41053663366335e+003	-1.67841440749034e-001,6.10666705528558e-001
4.42053762376236e+003	-1.68589062985585e-001,6.12150921871449e-001
4.43053861386137e+003	-1.69338209060687e-001,6.13635774240851e-001
4.44053960396038e+003	-1.70088877956898e-001,6.15121263600941e-001
4.45054059405939e+003	-1.70841068656124e-001,6.16607390913276e-001
4.46054158415840e+003	-1.71594780139627e-001,6.18094157136795e-001
4.47054257425741e+003	-1.72350011387974e-001,6.19581563227915e-001
4.48054356435642e+003	-1.73106761381167e-001,6.21069610140752e-001
4.49054455445543e+003	-1.73865029098971e-001,6.22558298825620e-001
4.50054554455444e+003	-1.74624813519817e-001,6.24047630232271e-001
4.51054653465345e+003	-1.75386113622388e-001,6.25537605305667e-001
4.52054752475246e+003	-1.76148928384050e-001,6.27028224990022e-001
4.53054851485147e+003	-1.76913256782082e-001,6.28519490225801e-001
4.54054950495048e+003	-1.77679097793326e-001,6.30011401950947e-001
4.55055049504949e+003	-1.78446450393290e-001,6.31503961101766e-001
4.56055148514850e+003	-1.79215313557822e-001,6.32997168610940e-001
4.57055247524751e+003	-1.79985686261834e-001,6.34491025408948e-001
4.58055346534652e+003	-1.80757567479790e-001,6.35985532423448e-001
4.59055445544553e+003	-1.81530956185468e-001,6.37480690580068e-001
4.60055544554454e+003	-1.82305851352269e-001,6.38976500801340e-001
4.61055643564355e+003	-1.83082251953243e-001,6.40472964007251e-001
4.62055742574256e+003	-1.83860156960452e-001,6.41970081115792e-001
4.63055841584157e+003	-1.84639565346090e-001,6.43467853041207e-001
4.64055940594058e+003	-1.85420476081304e-001,6.44966280696569e-001
4.65056039603959e+003	-1.86202888137027e-001,6.46465364991326e-001
4.66056138613860e+003	-1.86986800484031e-001,6.47965106832158e-001
4.67056237623761e+003	-1.87772212091840e-001,6.49465507124629e-001
4.68056336633662e+003	-1.88559121930324e-001,6.50966566769978e-001
4.69056435643563e+003	-1.89347528968400e-001,6.52468286667999e-001
4.70056534653464e+003	-1.90137432174535e-001,6.53970667715697e-001
4.71056633663365e+003	-1.90928830516927e-001,6.55473710807514e-001
4.72056732673266e+003	-1.91721722963692e-001,6.56977416834323e-001
4.73056831683167e+003	-1.92516108481872e-001,6.58481786685996e-001
4.74056930693068e+003	-1.93311986038214e-001,6.59986821249334e-001
4.75057029702969e+003	-1.94109354599646e-001,6.61492521407425e-001
4.76057128712870e+003	-1.94908213131747e-001,6.62998888042750e-001
4.77057227722771e+003	-1.95708560600782e-001,6.64505922033227e-001
4.78057326732672e+003	-1.96510395971653e-001,6.66013624255842e-001
4.79057425742573e+003	-1.97313718209431e-001,6.67521995583933e-001
4.80057524752474e+003	-1.98118526278508e-001,6.69031036889159e-001
4.81057623762375e+003	-1.98924819143258e-001,6.70540749039729e-001
4.82057722772276e+003	-1.99732595767412e-001,6.72051132901781e-001
4.83057821782177e+003	-2.00541855114568e-001,6.73562189338659e-001
4.84057920792078e+003	-2.01352596147843e-001,6.75073919211235e-001
4.85058019801979e+003	-2.02164817829814e-001,6.76586323378265e-001
4.86058118811880e+003	-2.02978519123304e-001,6.78099402695023e-001
4.87058217821781e+003	-2.03793698989865e-001,6.79613158015594e-001
4.88058316831682e+003	-2.04610356391916e-001,6.81127590189699e-001
4.89058415841583e+003	-2.05428490290719e-001,6.82642700065959e-001
4.90058514851484e+003	-2.06248099647364e-001,6.84158488489954e-001
4.91058613861385e+003	-2.07069183422713e-001,6.85674956305013e-001
4.92058712871286e+003	-2.07891740577774e-001,6.87192104350760e-001
4.93058811881187e+003	-2.08715770072212e-001,6.88709933466432e-001
4.94058910891088e+003	-2.09541270866704e-001,6.90228444486207e-001
4.95059009900989e+003	-2.10368241920755e-001,6.91747638243517e-001
4.96059108910890e+003	-2.11196682193979e-001,6.93267515568324e-001
4.97059207920791e+003	-2.12026590645432e-001,6.94788077288987e-001
4.98059306930692e+003	-2.12857966234410e-001,6.96309324230111e-001
4.99059405940593e+003	-2.13690807919609e-001,6.97831257214650e-001
5.00059504950494e+003	-2.14525114659184e-001,6.99353877063206e-001
5.01059603960395e+003	-2.15360885411709e-001,7.00877184593033e-001
5.02059702970296e+003	-2.16198119135513e-001,7.02401180618962e-001
5.03059801980197e+003	-2.17036814788159e-001,7.03925865953880e-001
5.04059900990098e+003	-2.17876971327242e-001,7.05451241407912e-001
5.05059999999999e+003	-2.18718587710640e-001,7.06977307787976e-001
5.06060099009900e+003	-2.19561662895030e-001,7.08504065900012e-001
5.07060198019801e+003	-2.20406195837986e-001,7.10031516545704e-001
5.08060297029702e+003	-2.21252185496317e-001,7.11559660525096e-001
5.09060396039603e+003	-2.22099630826572e-001,7.13088498635848e-001
5.10060495049504e+003	-2.22948530785205e-001,7.14618031672961e-001
5.11060594059405e+003	-2.23798884328958e-001,7.16148260428560e-001
5.12060693069305e+003	-2.24650690413955e-001,7.17679185692400e-001
5.13060792079206e+003	-2.25503947996109e-001,7.19210808252303e-001
5.14060891089107e+003	-2.26358656031642e-001,7.20743128892661e-001
5.15060990099008e+003	-2.27214813476342e-001,7.22276148395842e-001
5.16061089108909e+003	-2.28072419285586e-001,7.23809867542286e-001
5.17061188118810e+003	-2.28931472415322e-001,7.25344287108577e-001
5.18061287128711e+003	-2.29791971820881e-001,7.26879407869941e-001
5.19061386138612e+003	-2.30653916457664e-001,7.28415230598483e-001
5.20061485148513e+003	-2.31517305280875e-001,7.29951756064255e-001
5.21061584158414e+003	-2.32382137245864e-001,7.31488985034236e-001
5.22061683168315e+003	-2.33248411307323e-001,7.33026918273858e-001
5.23061782178216e+003	-2.34116126420627e-001,7.34565556545014e-001
5.24061881188117e+003	-2.34985281540427e-001,7.36104900607897e-001
5.25061980198018e+003	-2.35855875621924e-001,7.37644951219409e-001
5.26062079207919e+003	-2.36727907619646e-001,7.39185709134765e-001
5.27062178217820e+003	-2.37601376488504e-001,7.40727175106279e-001
5.28062277227721e+003	-2.38476281183005e-001,7.42269349884058e-001
5.29062376237622e+003	-2.39352620658069e-001,7.43812234215259e-001
5.30062475247523e+003	-2.40230393868177e-001,7.45355828845014e-001
5.31062574257424e+003	-2.41109599768096e-001,7.46900134515572e-001
5.32062673267325e+003	-2.41990237312081e-001,7.48445151967531e-001
5.33062772277226e+003	-2.42872305455318e-001,7.49990881937404e-001
5.34062871287127e+003	-2.43755803151588e-001,7.51537325161799e-001
5.35062970297028e+003	-2.44640729356068e-001,7.53084482371969e-001
5.36063069306929e+003	-2.45527083023052e-001,7.54632354298836e-001
5.37063168316830e+003	-2.46414863107433e-001,7.56180941669303e-001
5.38063267326731e+003	-2.47304068563381e-001,7.57730245209576e-001
5.39063366336632e+003	-2.48194698345736e-001,7.59280265642194e-001
5.40063465346533e+003	-2.49086751409321e-001,7.60831003686957e-001
5.41063564356434e+003	-2.49980226708832e-001,7.62382460061931e-001
5.42063663366335e+003	-2.50875123198691e-001,7.63934635483073e-001
5.43063762376236e+003	-2.51771439833881e-001,7.65487530663123e-001
5.44063861386137e+003	-2.52669175569479e-001,7.67041146312307e-001
5.45063960396038e+003	-2.53568329360200e-001,7.68595483138841e-001
5.46064059405939e+003	-2.54468900161261e-001,7.70150541848195e-001
5.47064158415840e+003	-2.55370886927374e-001,7.71706323144356e-001
5.48064257425741e+003	-2.56274288613739e-001,7.73262827727739e-001
5.49064356435642e+003	-2.57179104176130e-001,7.74820056296229e-001
5.50064455445543e+003	-2.58085332569317e-001,7.76378009546499e-001
5.51064554455444e+003	-2.58992972749156e-001,7.77936688171272e-001
5.52064653465345e+003	-2.59902023670696e-001,7.79496092862841e-001
5.53064752475246e+003	-2.60812484290278e-001,7.81056224308490e-001
5.54064851485147e+003	-2.61724353563450e-001,7.82617083195095e-001
5.55064950495048e+003	-2.62637630445810e-001,7.84178670206922e-001
5.56065049504949e+003	-2.63552313893802e-001,7.85740986024877e-001
5.57065148514850e+003	-2.64468402863570e-001,7.87304031327860e-001
5.58065247524751e+003	-2.65385896311368e-001,7.88867806792930e-001
5.59065346534652e+003	-2.66304793193745e-001,7.90432313094059e-001
5.60065445544553e+003	-2.67225092467545e-001,7.91997550902899e-001
5.61065544554454e+003	-2.68146793089290e-001,7.93563520889424e-001
5.62065643564355e+003	-2.69069894016151e-001,7.95130223720000e-001
5.63065742574256e+003	-2.69994394205540e-001,7.96697660059316e-001
5.64065841584157e+003	-2.70920292614261e-001,7.98265830570328e-001
5.65065940594058e+003	-2.71847588200113e-001,7.99834735912558e-001
5.66066039603959e+003	-2.72776279921104e-001,8.01404376743022e-001
5.67066138613860e+003	-2.73706366735143e-001,8.02974753716867e-001
5.68066237623761e+003	-2.74637847600108e-001,8.04545867487372e-001
5.69066336633662e+003	-2.75570721474717e-001,8.06117718704279e-001
5.70066435643563e+003	-2.76504987317126e-001,8.07690308016183e-001
5.71066534653464e+003	-2.77440644086633e-001,8.09263636068204e-001
5.72066633663365e+003	-2.78377690742024e-001,8.10837703503644e-001
5.73066732673266e+003	-2.79316126242873e-001,8.12412510963325e-001
5.74066831683167e+003	-2.80255949548316e-001,8.13988059086225e-001
5.75066930693068e+003	-2.81197159618784e-001,8.15564348507386e-001
5.76067029702969e+003	-2.82139755413482e-001,8.17141379862278e-001
5.77067128712870e+003	-2.83083735893536e-001,8.18719153780719e-001
5.78067227722771e+003	-2.84029100018998e-001,8.20297670892956e-001
5.79067326732672e+003	-2.84975846751091e-001,8.21876931824952e-001
5.80067425742573e+003	-2.85923975051005e-001,8.23456937201268e-001
5.81067524752474e+003	-2.86873483879503e-001,8.25037687644957e-001
5.82067623762375e+003	-2.87824372199197e-001,8.26619183774330e-001
5.83067722772276e+003	-2.88776638971481e-001,8.28201426207829e-001
5.84067821782177e+003	-2.89730283159152e-001,8.29784415559856e-001
5.85067920792078e+003	-2.90685303724351e-001,8.31368152443841e-001
5.86068019801979e+003	-2.91641699630671e-001,8.32952637469429e-001
5.87068118811880e+003	-2.92599469840860e-001,8.34537871245424e-001
5.88068217821780e+003	-2.93558613318829e-001,8.36123854377185e-001
5.89068316831681e+003	-2.94519129028104e-001,8.37710587468897e-001
5.90068415841582e+003	-2.95481015933333e-001,8.39298071121271e-001
5.91068514851483e+003	-2.96444272999248e-001,8.40886305932847e-001
5.92068613861384e+003	-2.97408899190685e-001,8.42475292500603e-001
5.93068712871285e+003	-2.98374893473227e-001,8.44065031418099e-001
5.94068811881186e+003	-2.99342254812001e-001,8.45655523278390e-001
5.95068910891087e+003	-3.00310982173273e-001,8.47246768671209e-001
5.96069009900988e+003	-3.01281074523795e-001,8.48838768183273e-001
5.97069108910889e+003	-3.02252530830214e-001,8.50431522399604e-001
5.98069207920790e+003	-3.03225350060092e-001,8.52025031902889e-001
5.99069306930691e+003	-3.04199531180328e-001,8.53619297274618e-001
6.00069405940592e+003	-3.05175073159346e-001,8.55214319092562e-001
6.01069504950493e+003	-3.06151974965508e-001,8.56810097932715e-001
6.02069603960394e+003	-3.07130235567697e-001,8.58406634368555e-001
6.03069702970295e+003	-3.08109853934880e-001,8.60003928972057e-001
6.04069801980196e+003	-3.09090829037019e-001,8.61601982312115e-001
6.05069900990097e+003	-3.10073159843960e-001,8.63200794955802e-001
6.06069999999998e+003	-3.11056845326237e-001,8.64800367467610e-001
6.07070099009899e+003	-3.12041884454972e-001,8.66400700410225e-001
6.08070198019800e+003	-3.13028276201342e-001,8.68001794343820e-001
6.09070297029701e+003	-3.14016019537280e-001,8.69603649826075e-001
6.10070396039602e+003	-3.15005113435025e-001,8.71206267412967e-001
6.11070495049503e+003	-3.15995556867285e-001,8.72809647657856e-001
6.12070594059404e+003	-3.16987348807191e-001,8.74413791112409e-001
6.13070693069305e+003	-3.17980488228615e-001,8.76018698324764e-001
6.14070792079206e+003	-3.18974974105603e-001,8.77624369842367e-001
6.15070891089107e+003	-3.19970805412632e-001,8.79230806209878e-001
6.16070990099008e+003	-3.20967981124948e-001,8.80838007969165e-001
6.17071089108909e+003	-3.21966500218284e-001,8.82445975660677e-001
6.18071188118810e+003	-3.22966361668186e-001,8.84054709822666e-001
6.19071287128711e+003	-3.23967564452189e-001,8.85664210989576e-001
6.20071386138612e+003	-3.24970107546487e-001,8.87274479696156e-001
6.21071485148513e+003	-3.25973989929061e-001,8.88885516473488e-001
6.22071584158414e+003	-3.26979210578232e-001,8.90497321850190e-001
6.23071683168315e+003	-3.27985768472141e-001,8.92109896353931e-001
6.24071782178216e+003	-3.28993662590298e-001,8.93723240509064e-001
6.25071881188117e+003	-3.30002891912270e-001,8.95337354838153e-001
6.26071980198018e+003	-3.31013455418622e-001,8.96952239861189e-001
6.27072079207919e+003	-3.32025352089744e-001,8.98567896096948e-001
6.28072178217820e+003	-3.33038580907178e-001,9.00184324061015e-001
6.29072277227721e+003	-3.34053140852976e-001,9.01801524267314e-001
6.30072376237622e+003	-3.35069030909150e-001,9.03419497227735e-001
6.31072475247523e+003	-3.36086250058946e-001,9.05038243451824e-001
6.32072574257424e+003	-3.37104797285899e-001,9.06657763446837e-001
6.33072673267325e+003	-3.38124671574278e-001,9.08278057717676e-001
6.34072772277226e+003	-3.39145871908986e-001,9.09899126767155e-001
6.35072871287127e+003	-3.40168397274834e-001,9.11520971097188e-001
6.36072970297028e+003	-3.41192246658036e-001,9.13143591205892e-001
6.37073069306929e+003	-3.42217419044907e-001,9.14766987590148e-001
6.38073168316830e+003	-3.43243913422727e-001,9.16391160744342e-001
6.39073267326731e+003	-3.44271728778891e-001,9.18016111161010e-001
6.40073366336632e+003	-3.45300864102493e-001,9.19641839329132e-001
6.41073465346533e+003	-3.46331318381536e-001,9.21268345738523e-001
6.42073564356434e+003	-3.47363090606005e-001,9.22895630874368e-001
6.43073663366335e+003	-3.48396179765730e-001,9.24523695221023e-001
6.44073762376236e+003	-3.49430584852011e-001,9.26152539259277e-001
6.45073861386137e+003	-3.50466304856188e-001,9.27782163469193e-001
6.46073960396038e+003	-3.51503338769756e-001,9.29412568328921e-001
6.47074059405939e+003	-3.52541685585943e-001,9.31043754313480e-001
6.48074158415840e+003	-3.53581344298046e-001,9.32675721895981e-001
6.49074257425741e+003	-3.54622313899864e-001,9.34308471547952e-001
6.50074356435642e+003	-3.55664593386258e-001,9.35942003738462e-001
6.51074455445543e+003	-3.56708181752243e-001,9.37576318935010e-001
6.52074554455444e+003	-3.57753077994519e-001,9.39211417601413e-001
6.53074653465345e+003	-3.58799281108767e-001,9.40847300202123e-001
6.54074752475246e+003	-3.59846790093040e-001,9.42483967197080e-001
6.55074851485147e+003	-3.60895603945067e-001,9.44121419045299e-001
6.56074950495048e+003	-3.61945721663691e-001,9.45759656203399e-001
6.57075049504949e+003	-3.62997142248293e-001,9.47398679126094e-001
6.58075148514850e+003	-3.64049864698486e-001,9.49038488266629e-001
6.59075247524751e+003	-3.65103888015883e-001,9.50679084074358e-001
6.60075346534652e+003	-3.66159211201381e-001,9.52320466998799e-001
6.61075445544553e+003	-3.67215833257384e-001,9.53962637485815e-001
6.62075544554454e+003	-3.68273753186904e-001,9.55605595980020e-001
6.63075643564355e+003	-3.69332969993203e-001,9.57249342924142e-001
6.64075742574255e+003	-3.70393482680701e-001,9.58893878758844e-001
6.65075841584156e+003	-3.71455290254775e-001,9.60539203921443e-001
6.66075940594057e+003	-3.72518391721043e-001,9.62185318848886e-001
6.67076039603958e+003	-3.73582786086277e-001,9.63832223975013e-001
6.68076138613859e+003	-3.74648472357499e-001,9.65479919732793e-001
6.69076237623760e+003	-3.75715449542765e-001,9.67128406552253e-001
6.70076336633661e+003	-3.76783716650982e-001,9.68777684861131e-001
6.71076435643562e+003	-3.77853272691480e-001,9.70427755086756e-001
