vi	-I(Rl)
2.304000000000080e+001	2.056721e+000
2.305000000000080e+001	2.056729e+000
2.306000000000081e+001	2.056737e+000
2.307000000000081e+001	2.056746e+000
2.308000000000081e+001	2.056754e+000
2.309000000000081e+001	2.056762e+000
2.310000000000081e+001	2.056771e+000
2.311000000000081e+001	2.056779e+000
2.312000000000082e+001	2.056787e+000
2.313000000000082e+001	2.056795e+000
2.314000000000082e+001	2.056803e+000
2.315000000000082e+001	2.056812e+000
2.316000000000082e+001	2.056820e+000
2.317000000000082e+001	2.056828e+000
2.318000000000082e+001	2.056837e+000
2.319000000000083e+001	2.056845e+000
2.320000000000083e+001	2.056853e+000
2.321000000000083e+001	2.056861e+000
2.322000000000083e+001	2.056870e+000
2.323000000000083e+001	2.056878e+000
2.324000000000083e+001	2.056886e+000
2.325000000000084e+001	2.056894e+000
2.326000000000084e+001	2.056902e+000
2.327000000000084e+001	2.056911e+000
2.328000000000084e+001	2.056919e+000
2.329000000000084e+001	2.056927e+000
2.330000000000084e+001	2.056935e+000
2.331000000000084e+001	2.056944e+000
2.332000000000085e+001	2.056952e+000
2.333000000000085e+001	2.056960e+000
2.334000000000085e+001	2.056968e+000
2.335000000000085e+001	2.057027e+000
2.336000000000085e+001	2.056985e+000
2.337000000000085e+001	2.056993e+000
2.338000000000086e+001	2.057001e+000
2.339000000000086e+001	2.057009e+000
2.340000000000086e+001	2.057018e+000
2.341000000000086e+001	2.057026e+000
2.342000000000086e+001	2.057034e+000
2.343000000000086e+001	2.057042e+000
2.344000000000087e+001	2.057050e+000
2.345000000000087e+001	2.057059e+000
2.346000000000087e+001	2.057067e+000
2.347000000000087e+001	2.057075e+000
2.348000000000087e+001	2.057083e+000
2.349000000000087e+001	2.057091e+000
2.350000000000087e+001	2.057100e+000
2.351000000000088e+001	2.057108e+000
2.352000000000088e+001	2.057116e+000
2.353000000000088e+001	2.057124e+000
2.354000000000088e+001	2.057133e+000
2.355000000000088e+001	2.057141e+000
2.356000000000088e+001	2.057149e+000
2.357000000000089e+001	2.057157e+000
2.358000000000089e+001	2.057165e+000
2.359000000000089e+001	2.057174e+000
2.360000000000089e+001	2.057182e+000
2.361000000000089e+001	2.057190e+000
2.362000000000089e+001	2.057198e+000
2.363000000000089e+001	2.057206e+000
2.364000000000090e+001	2.057214e+000
2.365000000000090e+001	2.057223e+000
2.366000000000090e+001	2.057231e+000
2.367000000000090e+001	2.057239e+000
2.368000000000090e+001	2.057247e+000
2.369000000000090e+001	2.057256e+000
2.370000000000091e+001	2.057264e+000
2.371000000000091e+001	2.057272e+000
2.372000000000091e+001	2.057280e+000
2.373000000000091e+001	2.057288e+000
2.374000000000091e+001	2.057297e+000
2.375000000000091e+001	2.057305e+000
2.376000000000092e+001	2.057313e+000
2.377000000000092e+001	2.057321e+000
2.378000000000092e+001	2.057329e+000
2.379000000000092e+001	2.057337e+000
2.380000000000092e+001	2.057346e+000
2.381000000000092e+001	2.057354e+000
2.382000000000092e+001	2.057362e+000
2.383000000000093e+001	2.057370e+000
2.384000000000093e+001	2.057378e+000
2.385000000000093e+001	2.057386e+000
2.386000000000093e+001	2.057395e+000
2.387000000000093e+001	2.057403e+000
2.388000000000093e+001	2.057411e+000
2.389000000000094e+001	2.057419e+000
2.390000000000094e+001	2.057427e+000
2.391000000000094e+001	2.057436e+000
2.392000000000094e+001	2.057444e+000
2.393000000000094e+001	2.057452e+000
2.394000000000094e+001	2.057460e+000
2.395000000000094e+001	2.057468e+000
2.396000000000095e+001	2.057476e+000
2.397000000000095e+001	2.057484e+000
2.398000000000095e+001	2.057492e+000
2.399000000000095e+001	2.057501e+000
2.400000000000095e+001	2.057509e+000
2.401000000000095e+001	2.057517e+000
2.402000000000096e+001	2.057525e+000
2.403000000000096e+001	2.057533e+000
2.404000000000096e+001	2.057541e+000
2.405000000000096e+001	2.057549e+000
2.406000000000096e+001	2.057558e+000
2.407000000000096e+001	2.057566e+000
2.408000000000097e+001	2.057574e+000
2.409000000000097e+001	2.057582e+000
2.410000000000097e+001	2.057590e+000
2.411000000000097e+001	2.057598e+000
2.412000000000097e+001	2.057607e+000
2.413000000000097e+001	2.057615e+000
2.414000000000097e+001	2.057623e+000
2.415000000000098e+001	2.057631e+000
2.416000000000098e+001	2.057639e+000
2.417000000000098e+001	2.057647e+000
2.418000000000098e+001	2.057655e+000
2.419000000000098e+001	2.057663e+000
2.420000000000098e+001	2.057672e+000
2.421000000000099e+001	2.057680e+000
2.422000000000099e+001	2.057688e+000
2.423000000000099e+001	2.057696e+000
2.424000000000099e+001	2.057704e+000
2.425000000000099e+001	2.057712e+000
2.426000000000099e+001	2.057720e+000
2.427000000000099e+001	2.057729e+000
2.428000000000100e+001	2.057737e+000
2.429000000000100e+001	2.057745e+000
2.430000000000100e+001	2.057753e+000
2.431000000000100e+001	2.057761e+000
2.432000000000100e+001	2.057769e+000
2.433000000000100e+001	2.057777e+000
2.434000000000101e+001	2.057786e+000
2.435000000000101e+001	2.057794e+000
2.436000000000101e+001	2.057802e+000
2.437000000000101e+001	2.057810e+000
2.438000000000101e+001	2.057818e+000
2.439000000000101e+001	2.057826e+000
2.440000000000102e+001	2.057834e+000
2.441000000000102e+001	2.057842e+000
2.442000000000102e+001	2.057850e+000
2.443000000000102e+001	2.057858e+000
2.444000000000102e+001	2.057867e+000
2.445000000000102e+001	2.057875e+000
2.446000000000102e+001	2.057883e+000
2.447000000000103e+001	2.057891e+000
2.448000000000103e+001	2.057899e+000
2.449000000000103e+001	2.057907e+000
2.450000000000103e+001	2.057915e+000
2.451000000000103e+001	2.057923e+000
2.452000000000103e+001	2.057931e+000
2.453000000000104e+001	2.057939e+000
2.454000000000104e+001	2.057947e+000
2.455000000000104e+001	2.057956e+000
2.456000000000104e+001	2.057964e+000
2.457000000000104e+001	2.057972e+000
2.458000000000104e+001	2.057980e+000
2.459000000000104e+001	2.057988e+000
2.460000000000105e+001	2.057996e+000
2.461000000000105e+001	2.058004e+000
2.462000000000105e+001	2.058012e+000
2.463000000000105e+001	2.058020e+000
2.464000000000105e+001	2.058028e+000
2.465000000000105e+001	2.058037e+000
2.466000000000106e+001	2.058045e+000
2.467000000000106e+001	2.058053e+000
2.468000000000106e+001	2.058061e+000
2.469000000000106e+001	2.058069e+000
2.470000000000106e+001	2.058077e+000
2.471000000000106e+001	2.058085e+000
2.472000000000107e+001	2.058093e+000
2.473000000000107e+001	2.058101e+000
2.474000000000107e+001	2.058109e+000
2.475000000000107e+001	2.058117e+000
2.476000000000107e+001	2.058125e+000
2.477000000000107e+001	2.058133e+000
2.478000000000107e+001	2.058141e+000
2.479000000000108e+001	2.058150e+000
2.480000000000108e+001	2.058158e+000
2.481000000000108e+001	2.058166e+000
2.482000000000108e+001	2.058174e+000
2.483000000000108e+001	2.058182e+000
2.484000000000108e+001	2.058190e+000
2.485000000000109e+001	2.058198e+000
2.486000000000109e+001	2.058206e+000
2.487000000000109e+001	2.058214e+000
2.488000000000109e+001	2.058222e+000
2.489000000000109e+001	2.058230e+000
2.490000000000109e+001	2.058238e+000
2.491000000000109e+001	2.058246e+000
2.492000000000110e+001	2.058254e+000
2.493000000000110e+001	2.058262e+000
2.494000000000110e+001	2.058270e+000
2.495000000000110e+001	2.058279e+000
2.496000000000110e+001	2.058286e+000
2.497000000000110e+001	2.058295e+000
2.498000000000111e+001	2.058303e+000
2.499000000000111e+001	2.058311e+000
2.500000000000111e+001	2.058319e+000
2.501000000000111e+001	2.058327e+000
2.502000000000111e+001	2.058335e+000
2.503000000000111e+001	2.058343e+000
2.504000000000112e+001	2.058351e+000
2.505000000000112e+001	2.058359e+000
2.506000000000112e+001	2.058367e+000
2.507000000000112e+001	2.058375e+000
2.508000000000112e+001	2.058383e+000
2.509000000000112e+001	2.058391e+000
2.510000000000112e+001	2.058399e+000
2.511000000000113e+001	2.058407e+000
2.512000000000113e+001	2.058415e+000
2.513000000000113e+001	2.058423e+000
2.514000000000113e+001	2.058431e+000
2.515000000000113e+001	2.058439e+000
2.516000000000113e+001	2.058447e+000
2.517000000000114e+001	2.058455e+000
2.518000000000114e+001	2.058463e+000
2.519000000000114e+001	2.058471e+000
2.520000000000114e+001	2.058479e+000
2.521000000000114e+001	2.058487e+000
2.522000000000114e+001	2.058496e+000
2.523000000000114e+001	2.058503e+000
2.524000000000115e+001	2.058511e+000
2.525000000000115e+001	2.058520e+000
2.526000000000115e+001	2.058527e+000
2.527000000000115e+001	2.058536e+000
2.528000000000115e+001	2.058543e+000
2.529000000000115e+001	2.058552e+000
2.530000000000116e+001	2.058560e+000
2.531000000000116e+001	2.058568e+000
2.532000000000116e+001	2.058576e+000
2.533000000000116e+001	2.058583e+000
2.534000000000116e+001	2.058592e+000
2.535000000000116e+001	2.058600e+000
2.536000000000117e+001	2.058608e+000
2.537000000000117e+001	2.058616e+000
2.538000000000117e+001	2.058624e+000
2.539000000000117e+001	2.058632e+000
2.540000000000117e+001	2.058640e+000
2.541000000000117e+001	2.058648e+000
2.542000000000117e+001	2.058656e+000
2.543000000000118e+001	2.058664e+000
2.544000000000118e+001	2.058672e+000
2.545000000000118e+001	2.058680e+000
2.546000000000118e+001	2.058688e+000
2.547000000000118e+001	2.058696e+000
2.548000000000118e+001	2.058704e+000
2.549000000000119e+001	2.058712e+000
2.550000000000119e+001	2.058720e+000
2.551000000000119e+001	2.058728e+000
2.552000000000119e+001	2.058736e+000
2.553000000000119e+001	2.058743e+000
2.554000000000119e+001	2.058752e+000
2.555000000000119e+001	2.058759e+000
2.556000000000120e+001	2.058768e+000
2.557000000000120e+001	2.058775e+000
2.558000000000120e+001	2.058784e+000
2.559000000000120e+001	2.058791e+000
2.560000000000120e+001	2.058800e+000
2.561000000000120e+001	2.058807e+000
2.562000000000121e+001	2.058815e+000
2.563000000000121e+001	2.058823e+000
2.564000000000121e+001	2.058831e+000
2.565000000000121e+001	2.058839e+000
2.566000000000121e+001	2.058847e+000
2.567000000000121e+001	2.058855e+000
2.568000000000122e+001	2.058863e+000
2.569000000000122e+001	2.058871e+000
2.570000000000122e+001	2.058879e+000
2.571000000000122e+001	2.058887e+000
2.572000000000122e+001	2.058895e+000
2.573000000000122e+001	2.058903e+000
2.574000000000122e+001	2.058911e+000
2.575000000000123e+001	2.058919e+000
2.576000000000123e+001	2.058927e+000
2.577000000000123e+001	2.058935e+000
2.578000000000123e+001	2.058943e+000
2.579000000000123e+001	2.058951e+000
2.580000000000123e+001	2.058959e+000
2.581000000000124e+001	2.058967e+000
2.582000000000124e+001	2.058975e+000
2.583000000000124e+001	2.058983e+000
2.584000000000124e+001	2.058991e+000
2.585000000000124e+001	2.058999e+000
2.586000000000124e+001	2.059007e+000
2.587000000000124e+001	2.059015e+000
2.588000000000125e+001	2.059023e+000
2.589000000000125e+001	2.059031e+000
2.590000000000125e+001	2.059038e+000
2.591000000000125e+001	2.059047e+000
2.592000000000125e+001	2.059054e+000
2.593000000000125e+001	2.059062e+000
2.594000000000126e+001	2.059070e+000
2.595000000000126e+001	2.059078e+000
2.596000000000126e+001	2.059086e+000
2.597000000000126e+001	2.059094e+000
2.598000000000126e+001	2.059102e+000
2.599000000000126e+001	2.059110e+000
2.600000000000127e+001	2.059118e+000
2.601000000000127e+001	2.059126e+000
2.602000000000127e+001	2.059134e+000
2.603000000000127e+001	2.059142e+000
2.604000000000127e+001	2.059150e+000
2.605000000000127e+001	2.059158e+000
2.606000000000127e+001	2.059165e+000
2.607000000000128e+001	2.059173e+000
2.608000000000128e+001	2.059181e+000
2.609000000000128e+001	2.059189e+000
2.610000000000128e+001	2.059197e+000
2.611000000000128e+001	2.059205e+000
2.612000000000128e+001	2.059213e+000
2.613000000000129e+001	2.059221e+000
2.614000000000129e+001	2.059229e+000
2.615000000000129e+001	2.059237e+000
2.616000000000129e+001	2.059245e+000
2.617000000000129e+001	2.059253e+000
2.618000000000129e+001	2.059261e+000
2.619000000000129e+001	2.059268e+000
2.620000000000130e+001	2.059277e+000
2.621000000000130e+001	2.059284e+000
2.622000000000130e+001	2.059292e+000
2.623000000000130e+001	2.059300e+000
2.624000000000130e+001	2.059308e+000
2.625000000000130e+001	2.059316e+000
2.626000000000131e+001	2.059324e+000
2.627000000000131e+001	2.059332e+000
2.628000000000131e+001	2.059340e+000
2.629000000000131e+001	2.059348e+000
2.630000000000131e+001	2.059356e+000
2.631000000000131e+001	2.059364e+000
2.632000000000132e+001	2.059371e+000
2.633000000000132e+001	2.059379e+000
2.634000000000132e+001	2.059387e+000
2.635000000000132e+001	2.059395e+000
2.636000000000132e+001	2.059403e+000
2.637000000000132e+001	2.059411e+000
2.638000000000132e+001	2.059419e+000
2.639000000000133e+001	2.059427e+000
2.640000000000133e+001	2.059435e+000
2.641000000000133e+001	2.059443e+000
2.642000000000133e+001	2.059450e+000
2.643000000000133e+001	2.059458e+000
2.644000000000133e+001	2.059466e+000
2.645000000000134e+001	2.059474e+000
2.646000000000134e+001	2.059482e+000
2.647000000000134e+001	2.059490e+000
2.648000000000134e+001	2.059498e+000
2.649000000000134e+001	2.059506e+000
2.650000000000134e+001	2.059514e+000
2.651000000000134e+001	2.059521e+000
2.652000000000135e+001	2.059529e+000
2.653000000000135e+001	2.059537e+000
2.654000000000135e+001	2.059545e+000
2.655000000000135e+001	2.059553e+000
2.656000000000135e+001	2.059561e+000
2.657000000000135e+001	2.059569e+000
2.658000000000136e+001	2.059577e+000
2.659000000000136e+001	2.059585e+000
2.660000000000136e+001	2.059592e+000
2.661000000000136e+001	2.059600e+000
2.662000000000136e+001	2.059608e+000
2.663000000000136e+001	2.059616e+000
2.664000000000137e+001	2.059624e+000
2.665000000000137e+001	2.059632e+000
2.666000000000137e+001	2.059640e+000
2.667000000000137e+001	2.059648e+000
2.668000000000137e+001	2.059655e+000
2.669000000000137e+001	2.059663e+000
2.670000000000137e+001	2.059671e+000
2.671000000000138e+001	2.059679e+000
2.672000000000138e+001	2.059687e+000
2.673000000000138e+001	2.059695e+000
2.674000000000138e+001	2.059703e+000
2.675000000000138e+001	2.059711e+000
2.676000000000138e+001	2.059718e+000
2.677000000000139e+001	2.059726e+000
2.678000000000139e+001	2.059734e+000
2.679000000000139e+001	2.059742e+000
2.680000000000139e+001	2.059750e+000
2.681000000000139e+001	2.059758e+000
2.682000000000139e+001	2.059766e+000
2.683000000000140e+001	2.059773e+000
2.684000000000140e+001	2.059781e+000
2.685000000000140e+001	2.059789e+000
2.686000000000140e+001	2.059797e+000
2.687000000000140e+001	2.059805e+000
2.688000000000140e+001	2.059813e+000
2.689000000000140e+001	2.059820e+000
2.690000000000141e+001	2.059828e+000
2.691000000000141e+001	2.059836e+000
2.692000000000141e+001	2.059844e+000
2.693000000000141e+001	2.059852e+000
2.694000000000141e+001	2.059860e+000
2.695000000000141e+001	2.059868e+000
2.696000000000142e+001	2.059875e+000
2.697000000000142e+001	2.059883e+000
2.698000000000142e+001	2.059891e+000
2.699000000000142e+001	2.059899e+000
2.700000000000142e+001	2.059907e+000
2.701000000000142e+001	2.059915e+000
2.702000000000142e+001	2.059922e+000
2.703000000000143e+001	2.059930e+000
2.704000000000143e+001	2.059938e+000
2.705000000000143e+001	2.059946e+000
2.706000000000143e+001	2.059954e+000
2.707000000000143e+001	2.059962e+000
2.708000000000143e+001	2.059969e+000
2.709000000000144e+001	2.059977e+000
2.710000000000144e+001	2.059985e+000
2.711000000000144e+001	2.059993e+000
2.712000000000144e+001	2.060001e+000
2.713000000000144e+001	2.060009e+000
2.714000000000144e+001	2.060016e+000
2.715000000000145e+001	2.060024e+000
2.716000000000145e+001	2.060032e+000
2.717000000000145e+001	2.060040e+000
2.718000000000145e+001	2.060048e+000
2.719000000000145e+001	2.060055e+000
2.720000000000145e+001	2.060063e+000
2.721000000000145e+001	2.060071e+000
2.722000000000146e+001	2.060079e+000
2.723000000000146e+001	2.060087e+000
2.724000000000146e+001	2.060095e+000
2.725000000000146e+001	2.060102e+000
2.726000000000146e+001	2.060110e+000
2.727000000000146e+001	2.060118e+000
2.728000000000147e+001	2.060126e+000
2.729000000000147e+001	2.060134e+000
2.730000000000147e+001	2.060141e+000
2.731000000000147e+001	2.060149e+000
2.732000000000147e+001	2.060157e+000
2.733000000000147e+001	2.060165e+000
2.734000000000147e+001	2.060173e+000
2.735000000000148e+001	2.060180e+000
2.736000000000148e+001	2.060188e+000
2.737000000000148e+001	2.060196e+000
2.738000000000148e+001	2.060204e+000
2.739000000000148e+001	2.060212e+000
2.740000000000148e+001	2.060220e+000
2.741000000000149e+001	2.060227e+000
2.742000000000149e+001	2.060235e+000
2.743000000000149e+001	2.060243e+000
2.744000000000149e+001	2.060251e+000
2.745000000000149e+001	2.060258e+000
2.746000000000149e+001	2.060266e+000
2.747000000000150e+001	2.060274e+000
2.748000000000150e+001	2.060282e+000
2.749000000000150e+001	2.060290e+000
2.750000000000150e+001	2.060297e+000
2.751000000000150e+001	2.060305e+000
2.752000000000150e+001	2.060313e+000
2.753000000000150e+001	2.060321e+000
2.754000000000151e+001	2.060328e+000
2.755000000000151e+001	2.060336e+000
2.756000000000151e+001	2.060344e+000
2.757000000000151e+001	2.060352e+000
2.758000000000151e+001	2.060360e+000
2.759000000000151e+001	2.060367e+000
2.760000000000152e+001	2.060375e+000
2.761000000000152e+001	2.060383e+000
2.762000000000152e+001	2.060391e+000
2.763000000000152e+001	2.060399e+000
2.764000000000152e+001	2.060406e+000
2.765000000000152e+001	2.060414e+000
2.766000000000152e+001	2.060422e+000
2.767000000000153e+001	2.060430e+000
2.768000000000153e+001	2.060437e+000
2.769000000000153e+001	2.060445e+000
2.770000000000153e+001	2.060453e+000
2.771000000000153e+001	2.060461e+000
2.772000000000153e+001	2.060468e+000
2.773000000000154e+001	2.060476e+000
2.774000000000154e+001	2.060484e+000
2.775000000000154e+001	2.060492e+000
2.776000000000154e+001	2.060499e+000
2.777000000000154e+001	2.060507e+000
2.778000000000154e+001	2.060515e+000
2.779000000000155e+001	2.060523e+000
2.780000000000155e+001	2.060530e+000
2.781000000000155e+001	2.060538e+000
2.782000000000155e+001	2.060546e+000
2.783000000000155e+001	2.060554e+000
2.784000000000155e+001	2.060562e+000
2.785000000000155e+001	2.060569e+000
2.786000000000156e+001	2.060577e+000
2.787000000000156e+001	2.060585e+000
2.788000000000156e+001	2.060593e+000
2.789000000000156e+001	2.060600e+000
2.790000000000156e+001	2.060608e+000
2.791000000000156e+001	2.060616e+000
2.792000000000157e+001	2.060624e+000
2.793000000000157e+001	2.060631e+000
2.794000000000157e+001	2.060639e+000
2.795000000000157e+001	2.060647e+000
2.796000000000157e+001	2.060655e+000
2.797000000000157e+001	2.060662e+000
2.798000000000157e+001	2.060670e+000
2.799000000000158e+001	2.060678e+000
2.800000000000158e+001	2.060685e+000
2.801000000000158e+001	2.060693e+000
2.802000000000158e+001	2.060701e+000
2.803000000000158e+001	2.060709e+000
2.804000000000158e+001	2.060716e+000
2.805000000000159e+001	2.060724e+000
2.806000000000159e+001	2.060732e+000
2.807000000000159e+001	2.060740e+000
2.808000000000159e+001	2.060747e+000
2.809000000000159e+001	2.060755e+000
2.810000000000159e+001	2.060763e+000
2.811000000000160e+001	2.060771e+000
2.812000000000160e+001	2.060778e+000
2.813000000000160e+001	2.060786e+000
2.814000000000160e+001	2.060794e+000
2.815000000000160e+001	2.060802e+000
2.816000000000160e+001	2.060809e+000
2.817000000000160e+001	2.060817e+000
2.818000000000161e+001	2.060825e+000
2.819000000000161e+001	2.060832e+000
2.820000000000161e+001	2.060840e+000
2.821000000000161e+001	2.060848e+000
2.822000000000161e+001	2.060855e+000
2.823000000000161e+001	2.060863e+000
2.824000000000162e+001	2.060871e+000
2.825000000000162e+001	2.060879e+000
2.826000000000162e+001	2.060886e+000
2.827000000000162e+001	2.060894e+000
2.828000000000162e+001	2.060902e+000
2.829000000000162e+001	2.060910e+000
2.830000000000162e+001	2.060917e+000
2.831000000000163e+001	2.060925e+000
2.832000000000163e+001	2.060933e+000
2.833000000000163e+001	2.060940e+000
2.834000000000163e+001	2.060948e+000
2.835000000000163e+001	2.060956e+000
2.836000000000163e+001	2.060963e+000
2.837000000000164e+001	2.060971e+000
2.838000000000164e+001	2.060979e+000
2.839000000000164e+001	2.060987e+000
2.840000000000164e+001	2.060994e+000
2.841000000000164e+001	2.061002e+000
2.842000000000164e+001	2.061010e+000
2.843000000000165e+001	2.061017e+000
2.844000000000165e+001	2.061025e+000
2.845000000000165e+001	2.061033e+000
2.846000000000165e+001	2.061040e+000
2.847000000000165e+001	2.061048e+000
2.848000000000165e+001	2.061056e+000
2.849000000000165e+001	2.061064e+000
2.850000000000166e+001	2.061071e+000
2.851000000000166e+001	2.061079e+000
2.852000000000166e+001	2.061087e+000
2.853000000000166e+001	2.061094e+000
2.854000000000166e+001	2.061102e+000
2.855000000000166e+001	2.061110e+000
2.856000000000167e+001	2.061117e+000
2.857000000000167e+001	2.061125e+000
2.858000000000167e+001	2.061133e+000
2.859000000000167e+001	2.061140e+000
2.860000000000167e+001	2.061148e+000
2.861000000000167e+001	2.061156e+000
2.862000000000167e+001	2.061163e+000
2.863000000000168e+001	2.061171e+000
2.864000000000168e+001	2.061179e+000
2.865000000000168e+001	2.061186e+000
2.866000000000168e+001	2.061194e+000
2.867000000000168e+001	2.061202e+000
2.868000000000168e+001	2.061209e+000
2.869000000000169e+001	2.061217e+000
2.870000000000169e+001	2.061225e+000
2.871000000000169e+001	2.061232e+000
2.872000000000169e+001	2.061240e+000
2.873000000000169e+001	2.061248e+000
2.874000000000169e+001	2.061255e+000
2.875000000000170e+001	2.061263e+000
2.876000000000170e+001	2.061271e+000
2.877000000000170e+001	2.061278e+000
2.878000000000170e+001	2.061286e+000
2.879000000000170e+001	2.061294e+000
2.880000000000170e+001	2.061301e+000
2.881000000000170e+001	2.061309e+000
2.882000000000171e+001	2.061317e+000
2.883000000000171e+001	2.061324e+000
2.884000000000171e+001	2.061332e+000
2.885000000000171e+001	2.061340e+000
2.886000000000171e+001	2.061347e+000
2.887000000000171e+001	2.061355e+000
2.888000000000172e+001	2.061363e+000
2.889000000000172e+001	2.061370e+000
2.890000000000172e+001	2.061378e+000
2.891000000000172e+001	2.061386e+000
2.892000000000172e+001	2.061393e+000
2.893000000000172e+001	2.061401e+000
2.894000000000172e+001	2.061409e+000
2.895000000000173e+001	2.061416e+000
2.896000000000173e+001	2.061424e+000
2.897000000000173e+001	2.061431e+000
2.898000000000173e+001	2.061439e+000
2.899000000000173e+001	2.061447e+000
2.900000000000173e+001	2.061455e+000
2.901000000000174e+001	2.061462e+000
2.902000000000174e+001	2.061470e+000
2.903000000000174e+001	2.061477e+000
2.904000000000174e+001	2.061485e+000
2.905000000000174e+001	2.061493e+000
2.906000000000174e+001	2.061500e+000
2.907000000000175e+001	2.061508e+000
2.908000000000175e+001	2.061516e+000
2.909000000000175e+001	2.061523e+000
2.910000000000175e+001	2.061531e+000
2.911000000000175e+001	2.061538e+000
2.912000000000175e+001	2.061546e+000
2.913000000000175e+001	2.061554e+000
2.914000000000176e+001	2.061561e+000
2.915000000000176e+001	2.061569e+000
2.916000000000176e+001	2.061577e+000
2.917000000000176e+001	2.061584e+000
2.918000000000176e+001	2.061592e+000
2.919000000000176e+001	2.061599e+000
2.920000000000177e+001	2.061607e+000
2.921000000000177e+001	2.061615e+000
2.922000000000177e+001	2.061622e+000
2.923000000000177e+001	2.061630e+000
2.924000000000177e+001	2.061638e+000
2.925000000000177e+001	2.061645e+000
2.926000000000177e+001	2.061653e+000
2.927000000000178e+001	2.061660e+000
2.928000000000178e+001	2.061668e+000
2.929000000000178e+001	2.061676e+000
2.930000000000178e+001	2.061683e+000
2.931000000000178e+001	2.061691e+000
2.932000000000178e+001	2.061698e+000
2.933000000000179e+001	2.061706e+000
2.934000000000179e+001	2.061714e+000
2.935000000000179e+001	2.061721e+000
2.936000000000179e+001	2.061729e+000
2.937000000000179e+001	2.061737e+000
2.938000000000179e+001	2.061744e+000
2.939000000000180e+001	2.061752e+000
2.940000000000180e+001	2.061759e+000
2.941000000000180e+001	2.061767e+000
2.942000000000180e+001	2.061774e+000
2.943000000000180e+001	2.061782e+000
2.944000000000180e+001	2.061790e+000
2.945000000000180e+001	2.061797e+000
2.946000000000181e+001	2.061805e+000
2.947000000000181e+001	2.061813e+000
2.948000000000181e+001	2.061820e+000
2.949000000000181e+001	2.061828e+000
2.950000000000181e+001	2.061835e+000
2.951000000000181e+001	2.061843e+000
2.952000000000182e+001	2.061851e+000
2.953000000000182e+001	2.061858e+000
2.954000000000182e+001	2.061866e+000
2.955000000000182e+001	2.061873e+000
2.956000000000182e+001	2.061881e+000
2.957000000000182e+001	2.061888e+000
2.958000000000182e+001	2.061896e+000
2.959000000000183e+001	2.061904e+000
2.960000000000183e+001	2.061911e+000
2.961000000000183e+001	2.061919e+000
2.962000000000183e+001	2.061926e+000
2.963000000000183e+001	2.061934e+000
2.964000000000183e+001	2.061942e+000
2.965000000000184e+001	2.061949e+000
2.966000000000184e+001	2.061957e+000
2.967000000000184e+001	2.061964e+000
2.968000000000184e+001	2.061972e+000
2.969000000000184e+001	2.061980e+000
2.970000000000184e+001	2.061987e+000
2.971000000000185e+001	2.061995e+000
2.972000000000185e+001	2.062002e+000
2.973000000000185e+001	2.062010e+000
2.974000000000185e+001	2.062017e+000
2.975000000000185e+001	2.062025e+000
2.976000000000185e+001	2.062032e+000
2.977000000000185e+001	2.062040e+000
2.978000000000186e+001	2.062047e+000
2.979000000000186e+001	2.062055e+000
2.980000000000186e+001	2.062063e+000
2.981000000000186e+001	2.062070e+000
2.982000000000186e+001	2.062078e+000
2.983000000000186e+001	2.062085e+000
2.984000000000187e+001	2.062093e+000
2.985000000000187e+001	2.062101e+000
2.986000000000187e+001	2.062108e+000
2.987000000000187e+001	2.062116e+000
2.988000000000187e+001	2.062123e+000
2.989000000000187e+001	2.062131e+000
2.990000000000187e+001	2.062138e+000
2.991000000000188e+001	2.062146e+000
2.992000000000188e+001	2.062153e+000
2.993000000000188e+001	2.062161e+000
2.994000000000188e+001	2.062169e+000
2.995000000000188e+001	2.062176e+000
2.996000000000188e+001	2.062184e+000
2.997000000000189e+001	2.062191e+000
2.998000000000189e+001	2.062199e+000
2.999000000000189e+001	2.062206e+000
3.000000000000000e+001	2.062214e+000
