Freq.	V(out)*I(RL)/2
1.19708503049575e-002	4.25411731728747e-003,-9.23990804382636e-003
1.19761037251640e-002	4.26185382407374e-003,-9.25463613823980e-003
1.19813594508395e-002	4.26960282766321e-003,-9.26938893317052e-003
1.19866174829957e-002	4.27736434572242e-003,-9.28416647185403e-003
1.19918778226449e-002	4.28513839593597e-003,-9.29896879760443e-003
1.19971404707996e-002	4.29292499600848e-003,-9.31379595381282e-003
1.20024054284730e-002	4.30072416366219e-003,-9.32864798394988e-003
1.20076726966786e-002	4.30853591663989e-003,-9.34352493156267e-003
1.20129422764303e-002	4.31636027270283e-003,-9.35842684027713e-003
1.20182141687427e-002	4.32419724963120e-003,-9.37335375379774e-003
1.20234883746305e-002	4.33204686522461e-003,-9.38830571590724e-003
1.20287648951091e-002	4.33990913730142e-003,-9.40328277046726e-003
1.20340437311942e-002	4.34778408369937e-003,-9.41828496141794e-003
1.20393248839021e-002	4.35567172227514e-003,-9.43331233277865e-003
1.20446083542494e-002	4.36357207090432e-003,-9.44836492864785e-003
1.20498941432532e-002	4.37148514748213e-003,-9.46344279320289e-003
1.20551822519310e-002	4.37941096992220e-003,-9.47854597070100e-003
1.20604726813009e-002	4.38734955615801e-003,-9.49367450547823e-003
1.20657654323813e-002	4.39530092414156e-003,-9.50882844195088e-003
1.20710605061910e-002	4.40326509184408e-003,-9.52400782461497e-003
1.20763579037494e-002	4.41124207725644e-003,-9.53921269804581e-003
1.20816576260763e-002	4.41923189838750e-003,-9.55444310690004e-003
1.20869596741919e-002	4.42723457326628e-003,-9.56969909591333e-003
1.20922640491168e-002	4.43525011994047e-003,-9.58498070990254e-003
1.20975707518723e-002	4.44327855647686e-003,-9.60028799376458e-003
1.21028797834798e-002	4.45131990096136e-003,-9.61562099247728e-003
1.21081911449614e-002	4.45937417149940e-003,-9.63097975109883e-003
1.21135048373396e-002	4.46744138621511e-003,-9.64636431476874e-003
1.21188208616372e-002	4.47552156325134e-003,-9.66177472870815e-003
1.21241392188777e-002	4.48361472077139e-003,-9.67721103821812e-003
1.21294599100848e-002	4.49172087695641e-003,-9.69267328868208e-003
1.21347829362828e-002	4.49984005000691e-003,-9.70816152556530e-003
1.21401082984965e-002	4.50797225814333e-003,-9.72367579441323e-003
1.21454359977509e-002	4.51611751960422e-003,-9.73921614085491e-003
1.21507660350718e-002	4.52427585264774e-003,-9.75478261060048e-003
1.21560984114851e-002	4.53244727555119e-003,-9.77037524944204e-003
1.21614331280174e-002	4.54063180661116e-003,-9.78599410325414e-003
1.21667701856956e-002	4.54882946414313e-003,-9.80163921799381e-003
1.21721095855472e-002	4.55704026648143e-003,-9.81731063970115e-003
1.21774513286001e-002	4.56526423198021e-003,-9.83300841449792e-003
1.21827954158824e-002	4.57350137901222e-003,-9.84873258858967e-003
1.21881418484231e-002	4.58175172596977e-003,-9.86448320826414e-003
1.21934906272513e-002	4.59001529126363e-003,-9.88026031989349e-003
1.21988417533967e-002	4.59829209332470e-003,-9.89606396993140e-003
1.22041952278894e-002	4.60658215060227e-003,-9.91189420491639e-003
1.22095510517600e-002	4.61488548156456e-003,-9.92775107147083e-003
1.22149092260395e-002	4.62320210469993e-003,-9.94363461629922e-003
1.22202697517594e-002	4.63153203851490e-003,-9.95954488619162e-003
1.22256326299517e-002	4.63987530153593e-003,-9.97548192802102e-003
1.22309978616487e-002	4.64823191230781e-003,-9.99144578874548e-003
1.22363654478832e-002	4.65660188939497e-003,-1.00074365154072e-002
1.22417353896886e-002	4.66498525138114e-003,-1.00234541551320e-002
1.22471076880985e-002	4.67338201686850e-003,-1.00394987551319e-002
1.22524823441473e-002	4.68179220447926e-003,-1.00555703627024e-002
1.22578593588695e-002	4.69021583285425e-003,-1.00716690252245e-002
1.22632387333002e-002	4.69865292065316e-003,-1.00877947901649e-002
1.22686204684751e-002	4.70710348655562e-003,-1.01039477050741e-002
1.22740045654301e-002	4.71556754925980e-003,-1.01201278175894e-002
1.22793910252016e-002	4.72404512748278e-003,-1.01363351754337e-002
1.22847798488267e-002	4.73253623996191e-003,-1.01525698264140e-002
1.22901710373427e-002	4.74104090545197e-003,-1.01688318184257e-002
1.22955645917874e-002	4.74955914272859e-003,-1.01851211994478e-002
1.23009605131992e-002	4.75809097058571e-003,-1.02014380175466e-002
1.23063588026167e-002	4.76663640783592e-003,-1.02177823208756e-002
1.23117594610792e-002	4.77519547331174e-003,-1.02341541576734e-002
1.23171624896263e-002	4.78376818586501e-003,-1.02505535762653e-002
1.23225678892981e-002	4.79235456436571e-003,-1.02669806250645e-002
1.23279756611353e-002	4.80095462770334e-003,-1.02834353525709e-002
1.23333858061788e-002	4.80956839478775e-003,-1.02999178073697e-002
1.23387983254701e-002	4.81819588454562e-003,-1.03164280381365e-002
1.23442132200512e-002	4.82683711592450e-003,-1.03329660936321e-002
1.23496304909645e-002	4.83549210789064e-003,-1.03495320227053e-002
1.23550501392528e-002	4.84416087942901e-003,-1.03661258742933e-002
1.23604721659594e-002	4.85284344954456e-003,-1.03827476974199e-002
1.23658965721281e-002	4.86153983726006e-003,-1.03993975411990e-002
1.23713233588031e-002	4.87025006161824e-003,-1.04160754548314e-002
1.23767525270292e-002	4.87897414168149e-003,-1.04327814876054e-002
1.23821840778515e-002	4.88771209653015e-003,-1.04495156888996e-002
1.23876180123155e-002	4.89646394526394e-003,-1.04662781081810e-002
1.23930543314673e-002	4.90522970700236e-003,-1.04830687950046e-002
1.23984930363535e-002	4.91400940088334e-003,-1.04998877990147e-002
1.24039341280211e-002	4.92280304606405e-003,-1.05167351699454e-002
1.24093776075174e-002	4.93161066172118e-003,-1.05336109576191e-002
1.24148234758904e-002	4.94043226704987e-003,-1.05505152119488e-002
1.24202717341885e-002	4.94926788126464e-003,-1.05674479829363e-002
1.24257223834604e-002	4.95811752359950e-003,-1.05844093206736e-002
1.24311754247555e-002	4.96698121330640e-003,-1.06013992753431e-002
1.24366308591235e-002	4.97585896965767e-003,-1.06184178972164e-002
1.24420886876145e-002	4.98475081194417e-003,-1.06354652366558e-002
1.24475489112793e-002	4.99365675947565e-003,-1.06525413441144e-002
1.24530115311690e-002	5.00257683158110e-003,-1.06696462701357e-002
1.24584765483352e-002	5.01151104760886e-003,-1.06867800653535e-002
1.24639439638298e-002	5.02045942692541e-003,-1.07039427804939e-002
1.24694137787055e-002	5.02942198891769e-003,-1.07211344663724e-002
1.24748859940152e-002	5.03839875299067e-003,-1.07383551738966e-002
1.24803606108123e-002	5.04738973856873e-003,-1.07556049540657e-002
1.24858376301508e-002	5.05639496509522e-003,-1.07728838579702e-002
1.24913170530849e-002	5.06541445203225e-003,-1.07901919367929e-002
1.24967988806695e-002	5.07444821886145e-003,-1.08075292418079e-002
1.25022831139599e-002	5.08349628508340e-003,-1.08248958243812e-002
1.25077697540118e-002	5.09255867021743e-003,-1.08422917359721e-002
1.25132588018814e-002	5.10163539380206e-003,-1.08597170281313e-002
1.25187502586255e-002	5.11072647539510e-003,-1.08771717525023e-002
1.25242441253011e-002	5.11983193457268e-003,-1.08946559608222e-002
1.25297404029659e-002	5.12895179093090e-003,-1.09121697049196e-002
1.25352390926779e-002	5.13808606408366e-003,-1.09297130367176e-002
1.25407401954956e-002	5.14723477366529e-003,-1.09472860082313e-002
1.25462437124781e-002	5.15639793932786e-003,-1.09648886715701e-002
1.25517496446848e-002	5.16557558074337e-003,-1.09825210789364e-002
1.25572579931756e-002	5.17476771760183e-003,-1.10001832826272e-002
1.25627687590109e-002	5.18397436961334e-003,-1.10178753350323e-002
1.25682819432515e-002	5.19319555650620e-003,-1.10355972886363e-002
1.25737975469589e-002	5.20243129802784e-003,-1.10533491960179e-002
1.25793155711947e-002	5.21168161394476e-003,-1.10711311098503e-002
1.25848360170212e-002	5.22094652404191e-003,-1.10889430829020e-002
1.25903588855012e-002	5.23022604812459e-003,-1.11067851680339e-002
1.25958841776978e-002	5.23952020601566e-003,-1.11246574182042e-002
1.26014118946747e-002	5.24882901755728e-003,-1.11425598864654e-002
1.26069420374959e-002	5.25815250261034e-003,-1.11604926259659e-002
1.26124746072262e-002	5.26749068105550e-003,-1.11784556899479e-002
1.26180096049304e-002	5.27684357279217e-003,-1.11964491317500e-002
1.26235470316743e-002	5.28621119773712e-003,-1.12144730048082e-002
1.26290868885236e-002	5.29559357582821e-003,-1.12325273626519e-002
1.26346291765449e-002	5.30499072702025e-003,-1.12506122589090e-002
1.26401738968052e-002	5.31440267128911e-003,-1.12687277473007e-002
1.26457210503717e-002	5.32382942862755e-003,-1.12868738816478e-002
1.26512706383124e-002	5.33327101904778e-003,-1.13050507158663e-002
1.26568226616956e-002	5.34272746258189e-003,-1.13232583039683e-002
1.26623771215900e-002	5.35219877927928e-003,-1.13414967000646e-002
1.26679340190650e-002	5.36168498920942e-003,-1.13597659583618e-002
1.26734933551903e-002	5.37118611246023e-003,-1.13780661331639e-002
1.26790551310361e-002	5.38070216913809e-003,-1.13963972788734e-002
1.26846193476731e-002	5.39023317936883e-003,-1.14147594499896e-002
1.26901860061723e-002	5.39977916329655e-003,-1.14331527011100e-002
1.26957551076055e-002	5.40934014108484e-003,-1.14515770869297e-002
1.27013266530446e-002	5.41891613291552e-003,-1.14700326622427e-002
1.27069006435624e-002	5.42850715898955e-003,-1.14885194819406e-002
1.27124770802317e-002	5.43811323952602e-003,-1.15070376010146e-002
1.27180559641261e-002	5.44773439476375e-003,-1.15255870745537e-002
1.27236372963195e-002	5.45737064495978e-003,-1.15441679577459e-002
1.27292210778864e-002	5.46702201039040e-003,-1.15627803058783e-002
1.27348073099017e-002	5.47668851134985e-003,-1.15814241743381e-002
1.27403959934408e-002	5.48637016815192e-003,-1.16000996186105e-002
1.27459871295795e-002	5.49606700112890e-003,-1.16188066942811e-002
1.27515807193942e-002	5.50577903063122e-003,-1.16375454570361e-002
1.27571767639616e-002	5.51550627702896e-003,-1.16563159626601e-002
1.27627752643591e-002	5.52524876071051e-003,-1.16751182670385e-002
1.27683762216643e-002	5.53500650208303e-003,-1.16939524261571e-002
1.27739796369555e-002	5.54477952157151e-003,-1.17128184961033e-002
1.27795855113114e-002	5.55456783962137e-003,-1.17317165330625e-002
1.27851938458111e-002	5.56437147669569e-003,-1.17506465933229e-002
1.27908046415343e-002	5.57419045327572e-003,-1.17696087332739e-002
1.27964178995611e-002	5.58402478986229e-003,-1.17886030094054e-002
1.28020336209720e-002	5.59387450697438e-003,-1.18076294783088e-002
1.28076518068482e-002	5.60373962515036e-003,-1.18266881966764e-002
1.28132724582712e-002	5.61362016494578e-003,-1.18457792213042e-002
1.28188955763229e-002	5.62351614693571e-003,-1.18649026090888e-002
1.28245211620858e-002	5.63342759171461e-003,-1.18840584170280e-002
1.28301492166430e-002	5.64335451989373e-003,-1.19032467022242e-002
1.28357797410778e-002	5.65329695210437e-003,-1.19224675218803e-002
1.28414127364742e-002	5.66325490899563e-003,-1.19417209333032e-002
1.28470482039165e-002	5.67322841123566e-003,-1.19610069939016e-002
1.28526861444896e-002	5.68321747951081e-003,-1.19803257611879e-002
1.28583265592788e-002	5.69322213452678e-003,-1.19996772927768e-002
1.28639694493700e-002	5.70324239700571e-003,-1.20190616463889e-002
1.28696148158494e-002	5.71327828769094e-003,-1.20384788798447e-002
1.28752626598038e-002	5.72332982734207e-003,-1.20579290510720e-002
1.28809129823205e-002	5.73339703673903e-003,-1.20774122180996e-002
1.28865657844871e-002	5.74347993667915e-003,-1.20969284390621e-002
1.28922210673918e-002	5.75357854797830e-003,-1.21164777721985e-002
1.28978788321234e-002	5.76369289147048e-003,-1.21360602758522e-002
1.29035390797710e-002	5.77382298800920e-003,-1.21556760084702e-002
1.29092018114242e-002	5.78396885846582e-003,-1.21753250286056e-002
1.29148670281731e-002	5.79413052372975e-003,-1.21950073949163e-002
1.29205347311083e-002	5.80430800470963e-003,-1.22147231661647e-002
1.29262049213209e-002	5.81450132233213e-003,-1.22344724012192e-002
1.29318775999025e-002	5.82471049754127e-003,-1.22542551590550e-002
1.29375527679449e-002	5.83493555130170e-003,-1.22740714987502e-002
1.29432304265408e-002	5.84517650459374e-003,-1.22939214794928e-002
1.29489105767832e-002	5.85543337841837e-003,-1.23138051605733e-002
1.29545932197654e-002	5.86570619379364e-003,-1.23337226013906e-002
1.29602783565814e-002	5.87599497175615e-003,-1.23536738614499e-002
1.29659659883257e-002	5.88629973336125e-003,-1.23736590003626e-002
1.29716561160932e-002	5.89662049968168e-003,-1.23936780778477e-002
1.29773487409792e-002	5.90695729180920e-003,-1.24137311537312e-002
1.29830438640796e-002	5.91731013085326e-003,-1.24338182879465e-002
1.29887414864907e-002	5.92767903794267e-003,-1.24539395405333e-002
1.29944416093094e-002	5.93806403422312e-003,-1.24740949716410e-002
1.30001442336330e-002	5.94846514085905e-003,-1.24942846415258e-002
1.30058493605593e-002	5.95888237903380e-003,-1.25145086105512e-002
1.30115569911864e-002	5.96931576994754e-003,-1.25347669391910e-002
1.30172671266133e-002	5.97976533481961e-003,-1.25550596880258e-002
1.30229797679391e-002	5.99023109488688e-003,-1.25753869177461e-002
1.30286949162635e-002	6.00071307140505e-003,-1.25957486891499e-002
1.30344125726868e-002	6.01121128564765e-003,-1.26161450631452e-002
1.30401327383095e-002	6.02172575890631e-003,-1.26365761007485e-002
1.30458554142330e-002	6.03225651249036e-003,-1.26570418630871e-002
1.30515806015587e-002	6.04280356772773e-003,-1.26775424113966e-002
1.30573083013890e-002	6.05336694596412e-003,-1.26980778070233e-002
1.30630385148263e-002	6.06394666856370e-003,-1.27186481114226e-002
1.30687712429738e-002	6.07454275690814e-003,-1.27392533861608e-002
1.30745064869350e-002	6.08515523239716e-003,-1.27598936929152e-002
1.30802442478141e-002	6.09578411644950e-003,-1.27805690934716e-002
1.30859845267155e-002	6.10642943050010e-003,-1.28012796497290e-002
1.30917273247444e-002	6.11709119600349e-003,-1.28220254236960e-002
1.30974726430062e-002	6.12776943443118e-003,-1.28428064774929e-002
1.31032204826069e-002	6.13846416727267e-003,-1.28636228733517e-002
1.31089708446531e-002	6.14917541603610e-003,-1.28844746736149e-002
1.31147237302517e-002	6.15990320224709e-003,-1.29053619407374e-002
1.31204791405101e-002	6.17064754744853e-003,-1.29262847372870e-002
1.31262370765364e-002	6.18140847320194e-003,-1.29472431259424e-002
1.31319975394390e-002	6.19218600108677e-003,-1.29682371694949e-002
1.31377605303267e-002	6.20298015269983e-003,-1.29892669308487e-002
1.31435260503090e-002	6.21379094965604e-003,-1.30103324730207e-002
1.31492941004958e-002	6.22461841358785e-003,-1.30314338591407e-002
1.31550646819975e-002	6.23546256614495e-003,-1.30525711524529e-002
1.31608377959250e-002	6.24632342899679e-003,-1.30737444163119e-002
1.31666134433895e-002	6.25720102382849e-003,-1.30949537141886e-002
1.31723916255030e-002	6.26809537234350e-003,-1.31161991096670e-002
1.31781723433777e-002	6.27900649626274e-003,-1.31374806664456e-002
1.31839555981266e-002	6.28993441732609e-003,-1.31587984483349e-002
1.31897413908628e-002	6.30087915728943e-003,-1.31801525192623e-002
1.31955297227003e-002	6.31184073792770e-003,-1.32015429432680e-002
1.32013205947533e-002	6.32281918103191e-003,-1.32229697845087e-002
1.32071140081365e-002	6.33381450841183e-003,-1.32444331072549e-002
1.32129099639653e-002	6.34482674189468e-003,-1.32659329758924e-002
1.32187084633553e-002	6.35585590332488e-003,-1.32874694549228e-002
1.32245095074229e-002	6.36690201456519e-003,-1.33090426089622e-002
1.32303130972848e-002	6.37796509749457e-003,-1.33306525027445e-002
1.32361192340582e-002	6.38904517400991e-003,-1.33522992011190e-002
1.32419279188607e-002	6.40014226602689e-003,-1.33739827690492e-002
1.32477391528107e-002	6.41125639547703e-003,-1.33957032716175e-002
1.32535529370268e-002	6.42238758430953e-003,-1.34174607740225e-002
1.32593692726282e-002	6.43353585449169e-003,-1.34392553415786e-002
1.32651881607346e-002	6.44470122800837e-003,-1.34610870397174e-002
1.32710096024662e-002	6.45588372686075e-003,-1.34829559339888e-002
1.32768335989435e-002	6.46708337306798e-003,-1.35048620900595e-002
1.32826601512878e-002	6.47830018866656e-003,-1.35268055737139e-002
1.32884892606207e-002	6.48953419571018e-003,-1.35487864508542e-002
1.32943209280643e-002	6.50078541627006e-003,-1.35708047875006e-002
1.33001551547413e-002	6.51205387243445e-003,-1.35928606497919e-002
1.33059919417748e-002	6.52333958630900e-003,-1.36149541039852e-002
1.33118312902884e-002	6.53464258001575e-003,-1.36370852164571e-002
1.33176732014063e-002	6.54596287569559e-003,-1.36592540537013e-002
1.33235176762529e-002	6.55730049550529e-003,-1.36814606823324e-002
1.33293647159535e-002	6.56865546161910e-003,-1.37037051690836e-002
1.33352143216335e-002	6.58002779622820e-003,-1.37259875808080e-002
1.33410664944192e-002	6.59141752154180e-003,-1.37483079844774e-002
1.33469212354370e-002	6.60282465978491e-003,-1.37706664471853e-002
1.33527785458141e-002	6.61424923320034e-003,-1.37930630361440e-002
1.33586384266779e-002	6.62569126404795e-003,-1.38154978186869e-002
1.33645008791566e-002	6.63715077460450e-003,-1.38379708622672e-002
1.33703659043787e-002	6.64862778716359e-003,-1.38604822344601e-002
1.33762335034733e-002	6.66012232403572e-003,-1.38830320029613e-002
1.33821036775699e-002	6.67163440754923e-003,-1.39056202355868e-002
1.33879764277986e-002	6.68316406004763e-003,-1.39282470002762e-002
1.33938517552899e-002	6.69471130389319e-003,-1.39509123650885e-002
1.33997296611747e-002	6.70627616146370e-003,-1.39736163982063e-002
1.34056101465848e-002	6.71785865515473e-003,-1.39963591679332e-002
1.34114932126520e-002	6.72945880737794e-003,-1.40191407426957e-002
1.34173788605090e-002	6.74107664056205e-003,-1.40419611910429e-002
1.34232670912886e-002	6.75271217715232e-003,-1.40648205816465e-002
