Freq.	V(vin)/-I(Vg)
1.45881426027518e+000	8.46152175018809e+004,-4.98594625056405e+004
1.46217717445655e+000	8.46198928163927e+004,-4.97391214053190e+004
1.46554784095574e+000	8.46245793666273e+004,-4.96190714865827e+004
1.46892627764370e+000	8.46292770530002e+004,-4.94993121764323e+004
1.47231250243255e+000	8.46339857755476e+004,-4.93798429029030e+004
1.47570653327573e+000	8.46387054339128e+004,-4.92606630950598e+004
1.47910838816804e+000	8.46434359273614e+004,-4.91417721829827e+004
1.48251808514578e+000	8.46481771547734e+004,-4.90231695977687e+004
1.48593564228684e+000	8.46529290146463e+004,-4.89048547715164e+004
1.48936107771074e+000	8.46576914050984e+004,-4.87868271373203e+004
1.49279440957883e+000	8.46624642238735e+004,-4.86690861292689e+004
1.49623565609426e+000	8.46672473683396e+004,-4.85516311824312e+004
1.49968483550220e+000	8.46720407354787e+004,-4.84344617328427e+004
1.50314196608985e+000	8.46768442219115e+004,-4.83175772175163e+004
1.50660706618657e+000	8.46816577238786e+004,-4.82009770744164e+004
1.51008015416398e+000	8.46864811372539e+004,-4.80846607424607e+004
1.51356124843603e+000	8.46913143575392e+004,-4.79686276615077e+004
1.51705036745916e+000	8.46961572798779e+004,-4.78528772723563e+004
1.52054752973232e+000	8.47010097990396e+004,-4.77374090167326e+004
1.52405275379712e+000	8.47058718094322e+004,-4.76222223372753e+004
1.52756605823790e+000	8.47107432051089e+004,-4.75073166775527e+004
1.53108746168185e+000	8.47156238797493e+004,-4.73926914820210e+004
1.53461698279912e+000	8.47205137266987e+004,-4.72783461960477e+004
1.53815464030286e+000	8.47254126389238e+004,-4.71642802658817e+004
1.54170045294938e+000	8.47303205090562e+004,-4.70504931386623e+004
1.54525443953824e+000	8.47352372293622e+004,-4.69369842623961e+004
1.54881661891230e+000	8.47401626917718e+004,-4.68237530859655e+004
1.55238700995790e+000	8.47450967878638e+004,-4.67107990591109e+004
1.55596563160490e+000	8.47500394088717e+004,-4.65981216324214e+004
1.55955250282677e+000	8.47549904456909e+004,-4.64857202573396e+004
1.56314764264077e+000	8.47599497888763e+004,-4.63735943861390e+004
1.56675107010797e+000	8.47649173286479e+004,-4.62617434719285e+004
1.57036280433337e+000	8.47698929548876e+004,-4.61501669686376e+004
1.57398286446604e+000	8.47748765571508e+004,-4.60388643310157e+004
1.57761126969917e+000	8.47798680246639e+004,-4.59278350146170e+004
1.58124803927020e+000	8.47848672463219e+004,-4.58170784757973e+004
1.58489319246093e+000	8.47898741107095e+004,-4.57065941717111e+004
1.58854674859760e+000	8.47948885060720e+004,-4.55963815602948e+004
1.59220872705099e+000	8.47999103203570e+004,-4.54864401002670e+004
1.59587914723655e+000	8.48049394411832e+004,-4.53767692511161e+004
1.59955802861448e+000	8.48099757558646e+004,-4.52673684730977e+004
1.60324539068986e+000	8.48150191514080e+004,-4.51582372272267e+004
1.60694125301269e+000	8.48200695145094e+004,-4.50493749752666e+004
1.61064563517808e+000	8.48251267315657e+004,-4.49407811797229e+004
1.61435855682630e+000	8.48301906886754e+004,-4.48324553038430e+004
1.61808003764288e+000	8.48352612716403e+004,-4.47243968115991e+004
1.62181009735874e+000	8.48403383659679e+004,-4.46166051676869e+004
1.62554875575030e+000	8.48454218568787e+004,-4.45090798375174e+004
1.62929603263953e+000	8.48505116293091e+004,-4.44018202872133e+004
1.63305194789414e+000	8.48556075679064e+004,-4.42948259835919e+004
1.63681652142762e+000	8.48607095570488e+004,-4.41880963941726e+004
1.64058977319935e+000	8.48658174808295e+004,-4.40816309871566e+004
1.64437172321474e+000	8.48709312230815e+004,-4.39754292314309e+004
1.64816239152532e+000	8.48760506673490e+004,-4.38694905965466e+004
1.65196179822882e+000	8.48811756969369e+004,-4.37638145527353e+004
1.65576996346934e+000	8.48863061948717e+004,-4.36584005708785e+004
1.65958690743737e+000	8.48914420439304e+004,-4.35532481225152e+004
1.66341265036998e+000	8.48965831266364e+004,-4.34483566798315e+004
1.66724721255087e+000	8.49017293252617e+004,-4.33437257156507e+004
1.67109061431051e+000	8.49068805218332e+004,-4.32393547034336e+004
1.67494287602624e+000	8.49120365981445e+004,-4.31352431172655e+004
1.67880401812236e+000	8.49171974357363e+004,-4.30313904318502e+004
1.68267406107027e+000	8.49223629159289e+004,-4.29277961225074e+004
1.68655302538854e+000	8.49275329198116e+004,-4.28244596651644e+004
1.69044093164307e+000	8.49327073282470e+004,-4.27213805363492e+004
1.69433780044713e+000	8.49378860218745e+004,-4.26185582131809e+004
1.69824365246155e+000	8.49430688811197e+004,-4.25159921733692e+004
1.70215850839475e+000	8.49482557862024e+004,-4.24136818952066e+004
1.70608238900292e+000	8.49534466171222e+004,-4.23116268575567e+004
1.71001531509009e+000	8.49586412536874e+004,-4.22098265398557e+004
1.71395730750822e+000	8.49638395755037e+004,-4.21082804221030e+004
1.71790838715739e+000	8.49690414619758e+004,-4.20069879848485e+004
1.72186857498581e+000	8.49742467923302e+004,-4.19059487092008e+004
1.72583789199000e+000	8.49794554456023e+004,-4.18051620768054e+004
1.72981635921490e+000	8.49846673006476e+004,-4.17046275698535e+004
1.73380399775393e+000	8.49898822361475e+004,-4.16043446710616e+004
1.73780082874917e+000	8.49951001306136e+004,-4.15043128636769e+004
1.74180687339141e+000	8.50003208623856e+004,-4.14045316314641e+004
1.74582215292030e+000	8.50055443096445e+004,-4.13050004587024e+004
1.74984668862445e+000	8.50107703504273e+004,-4.12057188301857e+004
1.75388050184155e+000	8.50159988625995e+004,-4.11066862312031e+004
1.75792361395849e+000	8.50212297238950e+004,-4.10079021475442e+004
1.76197604641142e+000	8.50264628118986e+004,-4.09093660654902e+004
1.76603782068596e+000	8.50316980040620e+004,-4.08110774718079e+004
1.77010895831721e+000	8.50369351777095e+004,-4.07130358537447e+004
1.77418948088996e+000	8.50421742100280e+004,-4.06152406990202e+004
1.77827941003871e+000	8.50474149781001e+004,-4.05176914958298e+004
1.78237876744788e+000	8.50526573588772e+004,-4.04203877328254e+004
1.78648757485184e+000	8.50579012292095e+004,-4.03233288991209e+004
1.79060585403508e+000	8.50631464658398e+004,-4.02265144842837e+004
1.79473362683231e+000	8.50683929454091e+004,-4.01299439783279e+004
1.79887091512857e+000	8.50736405444721e+004,-4.00336168717136e+004
1.80301774085936e+000	8.50788891394862e+004,-3.99375326553339e+004
1.80717412601071e+000	8.50841386068273e+004,-3.98416908205150e+004
1.81134009261939e+000	8.50893888227946e+004,-3.97460908590143e+004
1.81551566277292e+000	8.50946396636193e+004,-3.96507322630096e+004
1.81970085860977e+000	8.50998910054578e+004,-3.95556145250930e+004
1.82389570231942e+000	8.51051427244096e+004,-3.94607371382746e+004
1.82810021614253e+000	8.51103946965230e+004,-3.93660995959701e+004
1.83231442237099e+000	8.51156467977875e+004,-3.92717013919968e+004
1.83653834334813e+000	8.51208989041582e+004,-3.91775420205737e+004
1.84077200146874e+000	8.51261508915462e+004,-3.90836209763097e+004
1.84501541917925e+000	8.51314026358301e+004,-3.89899377542070e+004
1.84926861897786e+000	8.51366540128664e+004,-3.88964918496482e+004
1.85353162341459e+000	8.51419048984865e+004,-3.88032827583998e+004
1.85780445509148e+000	8.51471551685077e+004,-3.87103099766016e+004
1.86208713666265e+000	8.51524046987428e+004,-3.86175730007669e+004
1.86637969083445e+000	8.51576533649994e+004,-3.85250713277761e+004
1.87068214036558e+000	8.51629010430862e+004,-3.84328044548710e+004
1.87499450806720e+000	8.51681476088210e+004,-3.83407718796531e+004
1.87931681680304e+000	8.51733929380389e+004,-3.82489731000789e+004
1.88364908948958e+000	8.51786369065961e+004,-3.81574076144547e+004
1.88799134909607e+000	8.51838793903801e+004,-3.80660749214382e+004
1.89234361864475e+000	8.51891202653014e+004,-3.79749745200232e+004
1.89670592121092e+000	8.51943594073202e+004,-3.78841059095474e+004
1.90107827992307e+000	8.51995966924432e+004,-3.77934685896835e+004
1.90546071796302e+000	8.52048319967202e+004,-3.77030620604343e+004
1.90985325856601e+000	8.52100651962637e+004,-3.76128858221306e+004
1.91425592502086e+000	8.52152961672585e+004,-3.75229393754306e+004
1.91866874067006e+000	8.52205247859467e+004,-3.74332222213113e+004
1.92309172890993e+000	8.52257509286604e+004,-3.73437338610667e+004
1.92752491319071e+000	8.52309744718084e+004,-3.72544737963083e+004
1.93196831701669e+000	8.52361952918923e+004,-3.71654415289571e+004
1.93642196394638e+000	8.52414132655060e+004,-3.70766365612394e+004
1.94088587759255e+000	8.52466282693534e+004,-3.69880583956914e+004
1.94536008162243e+000	8.52518401802398e+004,-3.68997065351472e+004
1.94984459975781e+000	8.52570488750919e+004,-3.68115804827402e+004
1.95433945577516e+000	8.52622542309542e+004,-3.67236797418990e+004
1.95884467350575e+000	8.52674561250071e+004,-3.66360038163493e+004
1.96336027683581e+000	8.52726544345599e+004,-3.65485522101036e+004
1.96788628970661e+000	8.52778490370645e+004,-3.64613244274597e+004
1.97242273611462e+000	8.52830398101183e+004,-3.63743199730041e+004
1.97696964011162e+000	8.52882266314806e+004,-3.62875383516048e+004
1.98152702580486e+000	8.52934093790722e+004,-3.62009790684110e+004
1.98609491735713e+000	8.52985879309674e+004,-3.61146416288416e+004
1.99067333898695e+000	8.53037621654342e+004,-3.60285255386019e+004
1.99526231496864e+000	8.53089319609111e+004,-3.59426303036628e+004
1.99986186963250e+000	8.53140971960215e+004,-3.58569554302653e+004
2.00447202736492e+000	8.53192577495918e+004,-3.57715004249235e+004
2.00909281260849e+000	8.53244135006444e+004,-3.56862647944126e+004
2.01372424986214e+000	8.53295643284113e+004,-3.56012480457790e+004
2.01836636368132e+000	8.53347101123316e+004,-3.55164496863220e+004
2.02301917867803e+000	8.53398507320763e+004,-3.54318692236116e+004
2.02768271952104e+000	8.53449860675379e+004,-3.53475061654704e+004
2.03235701093598e+000	8.53501159988451e+004,-3.52633600199826e+004
2.03704207770547e+000	8.53552404063587e+004,-3.51794302954810e+004
2.04173794466928e+000	8.53603591707029e+004,-3.50957165005626e+004
2.04644463672443e+000	8.53654721727421e+004,-3.50122181440685e+004
2.05116217882532e+000	8.53705792936083e+004,-3.49289347350948e+004
2.05589059598389e+000	8.53756804146974e+004,-3.48458657829873e+004
2.06062991326975e+000	8.53807754176853e+004,-3.47630107973421e+004
2.06538015581028e+000	8.53858641845199e+004,-3.46803692879998e+004
2.07014134879079e+000	8.53909465974479e+004,-3.45979407650522e+004
2.07491351745466e+000	8.53960225389986e+004,-3.45157247388305e+004
2.07969668710344e+000	8.54010918920090e+004,-3.44337207199163e+004
2.08449088309703e+000	8.54061545396210e+004,-3.43519282191318e+004
2.08929613085378e+000	8.54112103652956e+004,-3.42703467475453e+004
2.09411245585064e+000	8.54162592528041e+004,-3.41889758164640e+004
2.09893988362327e+000	8.54213010862535e+004,-3.41078149374377e+004
2.10377843976622e+000	8.54263357500862e+004,-3.40268636222618e+004
2.10862814993303e+000	8.54313631290786e+004,-3.39461213829658e+004
2.11348903983639e+000	8.54363831083584e+004,-3.38655877318247e+004
2.11836113524824e+000	8.54413955734064e+004,-3.37852621813513e+004
2.12324446199996e+000	8.54464004100670e+004,-3.37051442443014e+004
2.12813904598245e+000	8.54513975045436e+004,-3.36252334336647e+004
2.13304491314632e+000	8.54563867434241e+004,-3.35455292626775e+004
2.13796208950197e+000	8.54613680136687e+004,-3.34660312448119e+004
2.14289060111980e+000	8.54663412026225e+004,-3.33867388937788e+004
2.14783047413027e+000	8.54713061980333e+004,-3.33076517235325e+004
2.15278173472411e+000	8.54762628880409e+004,-3.32287692482656e+004
2.15774440915240e+000	8.54812111611965e+004,-3.31500909824123e+004
2.16271852372675e+000	8.54861509064615e+004,-3.30716164406469e+004
2.16770410481943e+000	8.54910820132070e+004,-3.29933451378799e+004
2.17270117886348e+000	8.54960043712532e+004,-3.29152765892768e+004
2.17770977235289e+000	8.55009178708284e+004,-3.28374103102315e+004
2.18272991184273e+000	8.55058224026131e+004,-3.27597458163904e+004
2.18776162394928e+000	8.55107178577261e+004,-3.26822826236376e+004
2.19280493535018e+000	8.55156041277438e+004,-3.26050202481090e+004
2.19785987278455e+000	8.55204811046968e+004,-3.25279582061805e+004
2.20292646305318e+000	8.55253486810755e+004,-3.24510960144759e+004
2.20800473301863e+000	8.55302067498458e+004,-3.23744331898680e+004
2.21309470960536e+000	8.55350552044516e+004,-3.22979692494782e+004
2.21819641979994e+000	8.55398939388130e+004,-3.22217037106770e+004
2.22330989065113e+000	8.55447228473404e+004,-3.21456360910857e+004
2.22843514927003e+000	8.55495418249405e+004,-3.20697659085796e+004
2.23357222283025e+000	8.55543507670273e+004,-3.19940926812898e+004
2.23872113856806e+000	8.55591495695092e+004,-3.19186159275997e+004
2.24388192378249e+000	8.55639381288201e+004,-3.18433351661532e+004
2.24905460583550e+000	8.55687163419032e+004,-3.17682499158488e+004
2.25423921215215e+000	8.55734841062337e+004,-3.16933596958488e+004
2.25943577022070e+000	8.55782413198171e+004,-3.16186640255781e+004
2.26464430759278e+000	8.55829878811955e+004,-3.15441624247249e+004
2.26986485188354e+000	8.55877236894483e+004,-3.14698544132408e+004
2.27509743077179e+000	8.55924486442148e+004,-3.13957395113505e+004
2.28034207200013e+000	8.55971626456793e+004,-3.13218172395447e+004
2.28559880337515e+000	8.56018655945937e+004,-3.12480871185886e+004
2.29086765276749e+000	8.56065573922738e+004,-3.11745486695234e+004
2.29614864811208e+000	8.56112379406042e+004,-3.11012014136627e+004
2.30144181740822e+000	8.56159071420530e+004,-3.10280448726026e+004
2.30674718871978e+000	8.56205648996679e+004,-3.09550785682208e+004
2.31206479017531e+000	8.56252111170831e+004,-3.08823020226737e+004
2.31739464996819e+000	8.56298456985383e+004,-3.08097147584156e+004
2.32273679635682e+000	8.56344685488596e+004,-3.07373162981777e+004
2.32809125766472e+000	8.56390795734868e+004,-3.06651061649897e+004
2.33345806228071e+000	8.56436786784688e+004,-3.05930838821750e+004
2.33883723865906e+000	8.56482657704657e+004,-3.05212489733509e+004
2.34422881531963e+000	8.56528407567709e+004,-3.04496009624427e+004
2.34963282084801e+000	8.56574035452915e+004,-3.03781393736690e+004
2.35504928389571e+000	8.56619540445755e+004,-3.03068637315618e+004
2.36047823318028e+000	8.56664921638050e+004,-3.02357735609602e+004
2.36591969748546e+000	8.56710178128039e+004,-3.01648683870142e+004
2.37137370566136e+000	8.56755309020431e+004,-3.00941477351897e+004
2.37684028662458e+000	8.56800313426488e+004,-3.00236111312739e+004
2.38231946935839e+000	8.56845190464044e+004,-2.99532581013743e+004
2.38781128291288e+000	8.56889939257531e+004,-2.98830881719229e+004
2.39331575640509e+000	8.56934558938052e+004,-2.98131008696813e+004
2.39883291901919e+000	8.56979048643425e+004,-2.97432957217415e+004
2.40436280000663e+000	8.57023407518282e+004,-2.96736722555344e+004
2.40990542868629e+000	8.57067634714029e+004,-2.96042299988293e+004
2.41546083444464e+000	8.57111729388946e+004,-2.95349684797384e+004
2.42102904673587e+000	8.57155690708195e+004,-2.94658872267177e+004
2.42661009508211e+000	8.57199517843943e+004,-2.93969857685801e+004
2.43220400907351e+000	8.57243209975322e+004,-2.93282636344873e+004
2.43781081836844e+000	8.57286766288486e+004,-2.92597203539600e+004
2.44343055269366e+000	8.57330185976678e+004,-2.91913554568813e+004
2.44906324184444e+000	8.57373468240347e+004,-2.91231684735044e+004
2.45470891568472e+000	8.57416612286964e+004,-2.90551589344441e+004
2.46036760414732e+000	8.57459617331367e+004,-2.89873263706973e+004
2.46603933723403e+000	8.57502482595537e+004,-2.89196703136349e+004
2.47172414501582e+000	8.57545207308815e+004,-2.88521902950114e+004
2.47742205763297e+000	8.57587790707831e+004,-2.87848858469681e+004
2.48313310529526e+000	8.57630232036582e+004,-2.87177565020348e+004
2.48885731828208e+000	8.57672530546545e+004,-2.86508017931424e+004
2.49459472694264e+000	8.57714685496547e+004,-2.85840212536119e+004
2.50034536169611e+000	8.57756696153006e+004,-2.85174144171792e+004
2.50610925303180e+000	8.57798561789758e+004,-2.84509808179790e+004
2.51188643150926e+000	8.57840281688269e+004,-2.83847199905639e+004
2.51767692775854e+000	8.57881855137584e+004,-2.83186314699039e+004
2.52348077248025e+000	8.57923281434389e+004,-2.82527147913909e+004
2.52929799644582e+000	8.57964559882988e+004,-2.81869694908404e+004
2.53512863049759e+000	8.58005689795417e+004,-2.81213951045017e+004
2.54097270554898e+000	8.58046670491435e+004,-2.80559911690587e+004
2.54683025258472e+000	8.58087501298585e+004,-2.79907572216399e+004
2.55270130266092e+000	8.58128181552152e+004,-2.79256927998131e+004
2.55858588690532e+000	8.58168710595272e+004,-2.78607974416004e+004
2.56448403651739e+000	8.58209087778911e+004,-2.77960706854765e+004
2.57039578276854e+000	8.58249312461998e+004,-2.77315120703810e+004
2.57632115700225e+000	8.58289384011244e+004,-2.76671211357116e+004
2.58226019063427e+000	8.58329301801428e+004,-2.76028974213421e+004
2.58821291515276e+000	8.58369065215190e+004,-2.75388404676153e+004
2.59417936211848e+000	8.58408673643213e+004,-2.74749498153576e+004
2.60015956316494e+000	8.58448126484182e+004,-2.74112250058791e+004
2.60615354999856e+000	8.58487423144858e+004,-2.73476655809816e+004
2.61216135439887e+000	8.58526563040028e+004,-2.72842710829596e+004
2.61818300821865e+000	8.58565545592560e+004,-2.72210410546075e+004
2.62421854338411e+000	8.58604370233499e+004,-2.71579750392286e+004
2.63026799189504e+000	8.58643036401960e+004,-2.70950725806326e+004
2.63633138582504e+000	8.58681543545233e+004,-2.70323332231464e+004
2.64240875732161e+000	8.58719891118801e+004,-2.69697565116198e+004
2.64850013860636e+000	8.58758078586319e+004,-2.69073419914264e+004
2.65460556197520e+000	8.58796105419681e+004,-2.68450892084720e+004
