time	V(vout)	28*V(vin)
6.253796338705792e+000	-1.713726e+000	2.100000e+001
6.255257767277166e+000	-1.705503e+000	2.100000e+001
6.256719195848539e+000	-1.697198e+000	2.100000e+001
6.258180624419912e+000	-1.688811e+000	2.100000e+001
6.259642052991285e+000	-1.680342e+000	2.100000e+001
6.261103481562659e+000	-1.671792e+000	2.100000e+001
6.262564910134032e+000	-1.663160e+000	2.100000e+001
6.262574910134031e+000	-1.663101e+000	2.100000e+001
6.264036338705404e+000	-1.654404e+000	2.100000e+001
6.265497767276778e+000	-1.645653e+000	2.100000e+001
6.266959195848151e+000	-1.636850e+000	2.100000e+001
6.268420624419524e+000	-1.627993e+000	2.100000e+001
6.269882052990897e+000	-1.619083e+000	2.100000e+001
6.271343481562271e+000	-1.610120e+000	2.100000e+001
6.272804910133644e+000	-1.601104e+000	2.100000e+001
6.272814910133644e+000	-1.601042e+000	2.100000e+001
6.274276338705016e+000	-1.591986e+000	2.100000e+001
6.275737767276390e+000	-1.582899e+000	2.100000e+001
6.277199195847763e+000	-1.573783e+000	2.100000e+001
6.278660624419136e+000	-1.564636e+000	2.100000e+001
6.280122052990509e+000	-1.555459e+000	2.100000e+001
6.281583481561883e+000	-1.546251e+000	2.100000e+001
6.283044910133256e+000	-1.537014e+000	2.100000e+001
6.283054910133256e+000	-1.536951e+000	2.100000e+001
6.284516338704629e+000	-1.527694e+000	2.100000e+001
6.285977767276003e+000	-1.518425e+000	2.100000e+001
6.287439195847376e+000	-1.509145e+000	2.100000e+001
6.288900624418749e+000	-1.499853e+000	2.100000e+001
6.290362052990122e+000	-1.490549e+000	2.100000e+001
6.291823481561496e+000	-1.481234e+000	2.100000e+001
6.293284910132869e+000	-1.471907e+000	2.100000e+001
6.293294910132868e+000	-1.471843e+000	2.100000e+001
6.294756338704241e+000	-1.462513e+000	2.100000e+001
6.296217767275615e+000	-1.453186e+000	2.100000e+001
6.297679195846988e+000	-1.443862e+000	2.100000e+001
6.299140624418361e+000	-1.434541e+000	2.100000e+001
6.300602052989734e+000	-1.425223e+000	2.100000e+001
6.302063481561108e+000	-1.415908e+000	2.100000e+001
6.303524910132481e+000	-1.406596e+000	2.100000e+001
6.303534910132481e+000	-1.406533e+000	2.100000e+001
6.304996338703854e+000	-1.397231e+000	2.100000e+001
6.306457767275227e+000	-1.387944e+000	2.100000e+001
6.307919195846600e+000	-1.378671e+000	2.100000e+001
6.309380624417973e+000	-1.369414e+000	2.100000e+001
6.310842052989346e+000	-1.360171e+000	2.100000e+001
6.312303481560720e+000	-1.350943e+000	2.100000e+001
6.313764910132093e+000	-1.341729e+000	2.100000e+001
6.313774910132093e+000	-1.341666e+000	2.100000e+001
6.314564910132063e+000	-1.336695e+000	2.100000e+001
6.315354910132033e+000	-1.331731e+000	2.100000e+001
6.316144910132003e+000	-1.326773e+000	2.100000e+001
6.316934910131973e+000	-1.321821e+000	2.100000e+001
6.317724910131943e+000	-1.316876e+000	2.100000e+001
6.318514910131913e+000	-1.311937e+000	2.100000e+001
6.319304910131883e+000	-1.307004e+000	2.100000e+001
6.319976338703286e+000	-1.302818e+000	2.100000e+001
6.320647767274690e+000	-1.298637e+000	2.100000e+001
6.321319195846093e+000	-1.294461e+000	2.100000e+001
6.321990624417496e+000	-1.290291e+000	2.100000e+001
6.322662052988899e+000	-1.286127e+000	2.100000e+001
6.323333481560303e+000	-1.281968e+000	2.100000e+001
6.324004910131706e+000	-1.277814e+000	2.100000e+001
6.324014910131705e+000	-1.277752e+000	2.100000e+001
6.325476338703078e+000	-1.268730e+000	2.100000e+001
6.326937767274452e+000	-1.259739e+000	2.100000e+001
6.328399195845825e+000	-1.250779e+000	2.100000e+001
6.329860624417198e+000	-1.241849e+000	2.100000e+001
6.331322052988571e+000	-1.232951e+000	2.100000e+001
6.332783481559945e+000	-1.224083e+000	2.100000e+001
6.334244910131318e+000	-1.215246e+000	2.100000e+001
6.334254910131318e+000	-1.215185e+000	2.100000e+001
6.335716338702691e+000	-1.206383e+000	2.100000e+001
6.337177767274064e+000	-1.197616e+000	2.100000e+001
6.338639195845437e+000	-1.188886e+000	2.100000e+001
6.340100624416810e+000	-1.180191e+000	2.100000e+001
6.341562052988183e+000	-1.171533e+000	2.100000e+001
6.343023481559557e+000	-1.162911e+000	2.100000e+001
6.344484910130930e+000	-1.154325e+000	2.100000e+001
6.344494910130930e+000	-1.154267e+000	2.100000e+001
6.345956338702303e+000	-1.145719e+000	2.100000e+001
6.347417767273677e+000	-1.137212e+000	2.100000e+001
6.348879195845050e+000	-1.128745e+000	2.100000e+001
6.350340624416423e+000	-1.120318e+000	2.100000e+001
6.351802052987796e+000	-1.111931e+000	2.100000e+001
6.353263481559170e+000	-1.103583e+000	2.100000e+001
6.354724910130543e+000	-1.095276e+000	2.100000e+001
6.354734910130542e+000	-1.095219e+000	2.100000e+001
6.356196338701915e+000	-1.086954e+000	2.100000e+001
6.357657767273289e+000	-1.078732e+000	2.100000e+001
6.359119195844662e+000	-1.070552e+000	2.100000e+001
6.360580624416035e+000	-1.062415e+000	2.100000e+001
6.362042052987408e+000	-1.054320e+000	2.100000e+001
6.363503481558782e+000	-1.046268e+000	2.100000e+001
6.364964910130155e+000	-1.038259e+000	2.100000e+001
6.364974910130155e+000	-1.038204e+000	2.100000e+001
6.366436338701528e+000	-1.030239e+000	2.100000e+001
6.367897767272901e+000	-1.022319e+000	2.100000e+001
6.369359195844274e+000	-1.014443e+000	2.100000e+001
6.370820624415647e+000	-1.006611e+000	2.100000e+001
6.372282052987020e+000	-9.988239e-001	2.100000e+001
6.373743481558394e+000	-9.910812e-001	2.100000e+001
6.375204910129767e+000	-9.833828e-001	2.100000e+001
6.375214910129767e+000	-9.833302e-001	2.100000e+001
6.376676338701140e+000	-9.756775e-001	2.100000e+001
6.378137767272514e+000	-9.680701e-001	2.100000e+001
6.379599195843887e+000	-9.605082e-001	2.100000e+001
6.381060624415260e+000	-9.529917e-001	2.100000e+001
6.382522052986633e+000	-9.455206e-001	2.100000e+001
6.383983481558007e+000	-9.380949e-001	2.100000e+001
6.385444910129380e+000	-9.307146e-001	2.100000e+001
6.385454910129379e+000	-9.306643e-001	2.100000e+001
6.395694910128992e+000	-8.802394e-001	2.100000e+001
6.405934910128604e+000	-8.320616e-001	2.100000e+001
6.416174910128216e+000	-7.861152e-001	2.100000e+001
6.426414910127829e+000	-7.423671e-001	2.100000e+001
6.436654910127441e+000	-7.007713e-001	2.100000e+001
6.446894910127053e+000	-6.612714e-001	2.100000e+001
6.457134910126666e+000	-6.238034e-001	2.100000e+001
6.467374910126278e+000	-5.882980e-001	2.100000e+001
6.468836338697651e+000	-5.833871e-001	2.100000e+001
6.470297767269025e+000	-5.785139e-001	2.100000e+001
6.471759195840398e+000	-5.736785e-001	2.100000e+001
6.473220624411771e+000	-5.688807e-001	2.100000e+001
6.474682052983144e+000	-5.641207e-001	2.100000e+001
6.476143481554518e+000	-5.593984e-001	2.100000e+001
6.477604910125891e+000	-5.547138e-001	2.100000e+001
6.477614910125890e+000	-5.546820e-001	2.100000e+001
6.479076338697263e+000	-5.500346e-001	2.100000e+001
6.480537767268637e+000	-5.454234e-001	2.100000e+001
6.481999195840010e+000	-5.408484e-001	2.100000e+001
6.483460624411383e+000	-5.363096e-001	2.100000e+001
6.484922052982756e+000	-5.318069e-001	2.100000e+001
6.486383481554130e+000	-5.273404e-001	2.100000e+001
6.487844910125503e+000	-5.229100e-001	2.100000e+001
6.487854910125503e+000	-5.228798e-001	2.100000e+001
6.489316338696876e+000	-5.184851e-001	2.100000e+001
6.490777767268249e+000	-5.141250e-001	2.100000e+001
6.492239195839622e+000	-5.097995e-001	2.100000e+001
6.493700624410995e+000	-5.055086e-001	2.100000e+001
6.495162052982368e+000	-5.012523e-001	2.100000e+001
6.496623481553742e+000	-4.970306e-001	2.100000e+001
6.498084910125115e+000	-4.928435e-001	2.100000e+001
6.498094910125115e+000	-4.928150e-001	2.100000e+001
6.499556338696488e+000	-4.886619e-001	2.100000e+001
6.501017767267862e+000	-4.845419e-001	2.100000e+001
6.502479195839235e+000	-4.804550e-001	2.100000e+001
6.503940624410608e+000	-4.764010e-001	2.100000e+001
6.505402052981981e+000	-4.723801e-001	2.100000e+001
6.506863481553355e+000	-4.683923e-001	2.100000e+001
6.508324910124728e+000	-4.644375e-001	2.100000e+001
6.508334910124727e+000	-4.644105e-001	2.100000e+001
6.509796338696100e+000	-4.604882e-001	2.100000e+001
6.511257767267474e+000	-4.565973e-001	2.100000e+001
6.512719195838847e+000	-4.527380e-001	2.100000e+001
6.514180624410220e+000	-4.489101e-001	2.100000e+001
6.515642052981593e+000	-4.451138e-001	2.100000e+001
6.517103481552967e+000	-4.413489e-001	2.100000e+001
6.518564910124340e+000	-4.376155e-001	2.100000e+001
6.518574910124340e+000	-4.375901e-001	2.100000e+001
6.520036338695713e+000	-4.338876e-001	2.100000e+001
6.521497767267086e+000	-4.302151e-001	2.100000e+001
6.522959195838459e+000	-4.265726e-001	2.100000e+001
6.524420624409832e+000	-4.229600e-001	2.100000e+001
6.525882052981205e+000	-4.193775e-001	2.100000e+001
6.527343481552579e+000	-4.158249e-001	2.100000e+001
6.528804910123952e+000	-4.123022e-001	2.100000e+001
6.528814910123952e+000	-4.122782e-001	2.100000e+001
6.530276338695325e+000	-4.087850e-001	2.100000e+001
6.531737767266699e+000	-4.053203e-001	2.100000e+001
6.533199195838072e+000	-4.018840e-001	2.100000e+001
6.534660624409445e+000	-3.984763e-001	2.100000e+001
6.536122052980818e+000	-3.950970e-001	2.100000e+001
6.537583481552192e+000	-3.917462e-001	2.100000e+001
6.539044910123565e+000	-3.884239e-001	2.100000e+001
6.539054910123564e+000	-3.884013e-001	2.100000e+001
6.540516338694937e+000	-3.851069e-001	2.100000e+001
6.541977767266311e+000	-3.818396e-001	2.100000e+001
6.543439195837684e+000	-3.785993e-001	2.100000e+001
6.544900624409057e+000	-3.753860e-001	2.100000e+001
6.546362052980430e+000	-3.721998e-001	2.100000e+001
6.547823481551804e+000	-3.690407e-001	2.100000e+001
6.549284910123177e+000	-3.659086e-001	2.100000e+001
6.549294910123177e+000	-3.658872e-001	2.100000e+001
6.550756338694550e+000	-3.627816e-001	2.100000e+001
6.552217767265923e+000	-3.597016e-001	2.100000e+001
6.553679195837296e+000	-3.566473e-001	2.100000e+001
6.555140624408669e+000	-3.536186e-001	2.100000e+001
6.556602052980042e+000	-3.506156e-001	2.100000e+001
6.558063481551416e+000	-3.476382e-001	2.100000e+001
6.559524910122789e+000	-3.446864e-001	2.100000e+001
6.559534910122789e+000	-3.446663e-001	2.100000e+001
6.560996338694162e+000	-3.417397e-001	2.100000e+001
6.562457767265536e+000	-3.388374e-001	2.100000e+001
6.563919195836909e+000	-3.359593e-001	2.100000e+001
6.565380624408282e+000	-3.331056e-001	2.100000e+001
6.566842052979655e+000	-3.302761e-001	2.100000e+001
6.568303481551029e+000	-3.274710e-001	2.100000e+001
6.569764910122402e+000	-3.246901e-001	2.100000e+001
6.569774910122401e+000	-3.246712e-001	2.100000e+001
6.580014910122014e+000	-3.058368e-001	2.100000e+001
6.590254910121626e+000	-2.881008e-001	2.100000e+001
6.600494910121238e+000	-2.714033e-001	2.100000e+001
6.610734910120851e+000	-2.556873e-001	2.100000e+001
6.620974910120463e+000	-2.408980e-001	2.100000e+001
6.631214910120075e+000	-2.269836e-001	2.100000e+001
6.641454910119688e+000	-2.138944e-001	2.100000e+001
6.651694910119300e+000	-2.015834e-001	2.100000e+001
6.661934910118912e+000	-1.900061e-001	2.100000e+001
6.672174910118525e+000	-1.791200e-001	2.100000e+001
6.682414910118137e+000	-1.688850e-001	2.100000e+001
6.692654910117749e+000	-1.592633e-001	2.100000e+001
6.702894910117362e+000	-1.502188e-001	2.100000e+001
6.713134910116974e+000	-1.417176e-001	2.100000e+001
6.723374910116586e+000	-1.337276e-001	2.100000e+001
6.733614910116199e+000	-1.262186e-001	2.100000e+001
6.743854910115811e+000	-1.191620e-001	2.100000e+001
6.754094910115423e+000	-1.125308e-001	2.100000e+001
6.764334910115036e+000	-1.062997e-001	2.100000e+001
6.774574910114648e+000	-1.004446e-001	2.100000e+001
6.784814910114260e+000	-9.494305e-002	2.100000e+001
6.795054910113873e+000	-8.977371e-002	2.100000e+001
6.805294910113485e+000	-8.491662e-002	2.100000e+001
6.815534910113097e+000	-8.035292e-002	2.100000e+001
6.825774910112710e+000	-7.606488e-002	2.100000e+001
6.836014910112322e+000	-7.203583e-002	2.100000e+001
6.846254910111934e+000	-6.825007e-002	2.100000e+001
6.856494910111547e+000	-6.469285e-002	2.100000e+001
6.866734910111159e+000	-6.135027e-002	2.100000e+001
6.876974910110771e+000	-5.820930e-002	2.100000e+001
6.887214910110384e+000	-5.525767e-002	2.100000e+001
6.897454910109996e+000	-5.248384e-002	2.100000e+001
6.907694910109608e+000	-4.987698e-002	2.100000e+001
6.917934910109221e+000	-4.742691e-002	2.100000e+001
6.928174910108833e+000	-4.512406e-002	2.100000e+001
6.938414910108445e+000	-4.295944e-002	2.100000e+001
6.948654910108058e+000	-4.092462e-002	2.100000e+001
6.958894910107670e+000	-3.901164e-002	2.100000e+001
6.969134910107282e+000	-3.721308e-002	2.100000e+001
6.979374910106895e+000	-3.552193e-002	2.100000e+001
6.989614910106507e+000	-3.393162e-002	2.100000e+001
6.999854910106119e+000	-3.243599e-002	2.100000e+001
7.010094910105732e+000	-3.102923e-002	2.100000e+001
7.020334910105344e+000	-2.970592e-002	2.100000e+001
7.030574910104956e+000	-2.846093e-002	2.100000e+001
7.040814910104569e+000	-2.728949e-002	2.100000e+001
7.051054910104181e+000	-2.618708e-002	2.100000e+001
7.061294910103793e+000	-2.514948e-002	2.100000e+001
7.071534910103406e+000	-2.417273e-002	2.100000e+001
7.081774910103018e+000	-2.325311e-002	2.100000e+001
7.092014910102630e+000	-2.238710e-002	2.100000e+001
7.102254910102243e+000	-2.157145e-002	2.100000e+001
7.112494910101855e+000	-2.080307e-002	2.100000e+001
7.122734910101467e+000	-2.007906e-002	2.100000e+001
7.132974910101080e+000	-1.939672e-002	2.100000e+001
7.143214910100692e+000	-1.875351e-002	2.100000e+001
7.153454910100304e+000	-1.814702e-002	2.100000e+001
7.163694910099917e+000	-1.757503e-002	2.100000e+001
7.173934910099529e+000	-1.703542e-002	2.100000e+001
7.184174910099141e+000	-1.652622e-002	2.100000e+001
7.194414910098754e+000	-1.604559e-002	2.100000e+001
7.204654910098366e+000	-1.559177e-002	2.100000e+001
7.214894910097979e+000	-1.516315e-002	2.100000e+001
7.225134910097591e+000	-1.475818e-002	2.100000e+001
7.235374910097203e+000	-1.437543e-002	2.100000e+001
7.245614910096816e+000	-1.401355e-002	2.100000e+001
7.255854910096428e+000	-1.367128e-002	2.100000e+001
7.266094910096040e+000	-1.334742e-002	2.100000e+001
7.276334910095653e+000	-1.304087e-002	2.100000e+001
7.286574910095265e+000	-1.275058e-002	2.100000e+001
7.296814910094877e+000	-1.247557e-002	2.100000e+001
7.307054910094490e+000	-1.221491e-002	2.100000e+001
7.317294910094102e+000	-1.196775e-002	2.100000e+001
7.327534910093714e+000	-1.173326e-002	2.100000e+001
7.337774910093327e+000	-1.151070e-002	2.100000e+001
7.348014910092939e+000	-1.129934e-002	2.100000e+001
7.358254910092551e+000	-1.109852e-002	2.100000e+001
7.368494910092164e+000	-1.090760e-002	2.100000e+001
7.378734910091776e+000	-1.072600e-002	2.100000e+001
7.388974910091388e+000	-1.055317e-002	2.100000e+001
7.399214910091001e+000	-1.038858e-002	2.100000e+001
7.409454910090613e+000	-1.023174e-002	2.100000e+001
7.419694910090225e+000	-1.008220e-002	2.100000e+001
7.429934910089838e+000	-9.939522e-003	2.100000e+001
7.440174910089450e+000	-9.803311e-003	2.100000e+001
7.450414910089062e+000	-9.673186e-003	2.100000e+001
7.460654910088675e+000	-9.548791e-003	2.100000e+001
7.470894910088287e+000	-9.429792e-003	2.100000e+001
7.481134910087899e+000	-9.315876e-003	2.100000e+001
7.491374910087512e+000	-9.206750e-003	2.100000e+001
7.500990001000001e+000	-9.108397e-003	2.100000e+001
7.501000001000000e+000	-9.108583e-003	2.100000e+001
7.501000001100000e+000	-3.636021e-002	1.890001e+001
7.501000001300000e+000	-9.440995e-002	1.470002e+001
7.501000001509762e+000	-1.568211e-001	1.029502e+001
7.501000001753471e+000	-2.281662e-001	5.177126e+000
7.501000002000000e+000	-2.981330e-001	1.691420e-005
7.501000002025291e+000	-2.915812e-001	5.638066e-006
7.501000002075872e+000	-2.822746e-001	0.000000e+000
7.501000002177037e+000	-2.709911e-001	0.000000e+000
7.501000002306555e+000	-2.617426e-001	0.000000e+000
7.501000002447234e+000	-2.559288e-001	0.000000e+000
7.501000002728590e+000	-2.537180e-001	0.000000e+000
7.501000003239422e+000	-2.691839e-001	0.000000e+000
7.501000003753982e+000	-3.092763e-001	0.000000e+000
7.501000004473855e+000	-3.954651e-001	0.000000e+000
7.501000005189014e+000	-4.894024e-001	0.000000e+000
7.501000005907215e+000	-5.706711e-001	0.000000e+000
7.501000006647339e+000	-6.288543e-001	0.000000e+000
7.501000007939258e+000	-6.896936e-001	0.000000e+000
7.501000009120036e+000	-7.182947e-001	0.000000e+000
7.501000010700974e+000	-7.326552e-001	0.000000e+000
7.501000012410645e+000	-7.366596e-001	0.000000e+000
7.501000015261294e+000	-7.412269e-001	0.000000e+000
7.501000018126734e+000	-7.614224e-001	0.000000e+000
7.501000021128996e+000	-8.059004e-001	0.000000e+000
7.501000023747855e+000	-8.567801e-001	0.000000e+000
7.501000026711367e+000	-9.136941e-001	0.000000e+000
7.501000030295272e+000	-9.766572e-001	0.000000e+000
7.501000035462059e+000	-1.066199e+000	0.000000e+000
7.501000040738148e+000	-1.158870e+000	0.000000e+000
7.501000050590693e+000	-1.330331e+000	0.000000e+000
7.501000061260132e+000	-1.513398e+000	0.000000e+000
7.501000076145245e+000	-1.766119e+000	0.000000e+000
7.501000088687774e+000	-1.976912e+000	0.000000e+000
7.501000097481459e+000	-2.123357e+000	0.000000e+000
7.501000108478195e+000	-2.304768e+000	0.000000e+000
7.501000121433965e+000	-2.516298e+000	0.000000e+000
7.501000134547797e+000	-2.727973e+000	0.000000e+000
7.501000147856253e+000	-2.940177e+000	0.000000e+000
7.501000161174967e+000	-3.149926e+000	0.000000e+000
7.501000178099150e+000	-3.412622e+000	0.000000e+000
7.501000200663042e+000	-3.757126e+000	0.000000e+000
7.501000222019401e+000	-4.076759e+000	0.000000e+000
7.501000250558231e+000	-4.494252e+000	0.000000e+000
7.501000280911234e+000	-4.926236e+000	0.000000e+000
7.501000325351029e+000	-5.538167e+000	0.000000e+000
7.501000371158669e+000	-6.144330e+000	0.000000e+000
7.501000431167582e+000	-6.893073e+000	0.000000e+000
7.501000551185409e+000	-8.279731e+000	0.000000e+000
7.501000679511375e+000	-9.641267e+000	0.000000e+000
7.501000759191728e+000	-1.041941e+001	0.000000e+000
7.501000801697248e+000	-1.080600e+001	0.000000e+000
7.501000870770567e+000	-1.139787e+001	0.000000e+000
7.501000951802456e+000	-1.205134e+001	0.000000e+000
7.501001039603244e+000	-1.269979e+001	0.000000e+000
7.501001215204820e+000	-1.384853e+001	0.000000e+000
7.501001447344516e+000	-1.514185e+001	0.000000e+000
7.501001722973522e+000	-1.638917e+001	0.000000e+000
7.501002030676419e+000	-1.748957e+001	0.000000e+000
7.501002327704626e+000	-1.831554e+001	0.000000e+000
7.501002635035293e+000	-1.896891e+001	0.000000e+000
7.501003005920595e+000	-1.956238e+001	0.000000e+000
7.501003410029891e+000	-2.003325e+001	0.000000e+000
7.501003898397550e+000	-2.042814e+001	0.000000e+000
7.501004448165369e+000	-2.072077e+001	0.000000e+000
7.501005122495051e+000	-2.093932e+001	0.000000e+000
7.501005945146068e+000	-2.108699e+001	0.000000e+000
7.501006995156719e+000	-2.117709e+001	0.000000e+000
7.501008429212991e+000	-2.122462e+001	0.000000e+000
7.501010480883975e+000	-2.124335e+001	0.000000e+000
7.501013318386272e+000	-2.124673e+001	0.000000e+000
7.501017996078303e+000	-2.124492e+001	0.000000e+000
7.501027351462362e+000	-2.124044e+001	0.000000e+000
7.501281637176638e+000	-2.111948e+001	0.000000e+000
7.501535922890914e+000	-2.099909e+001	0.000000e+000
7.501790208605191e+000	-2.087927e+001	0.000000e+000
7.502044494319466e+000	-2.076002e+001	0.000000e+000
7.502298780033742e+000	-2.064133e+001	0.000000e+000
7.502553065748018e+000	-2.052322e+001	0.000000e+000
7.502807351462295e+000	-2.040567e+001	0.000000e+000
7.503998780033678e+000	-1.986293e+001	0.000000e+000
7.505190208605062e+000	-1.933164e+001	0.000000e+000
7.506381637176445e+000	-1.881181e+001	0.000000e+000
7.507573065747828e+000	-1.830344e+001	0.000000e+000
7.508764494319212e+000	-1.780652e+001	0.000000e+000
7.509955922890596e+000	-1.732106e+001	0.000000e+000
7.511147351461979e+000	-1.684705e+001	0.000000e+000
7.511157351461979e+000	-1.684311e+001	0.000000e+000
7.512071637176230e+000	-1.648645e+001	0.000000e+000
7.512985922890481e+000	-1.613570e+001	0.000000e+000
7.513900208604732e+000	-1.579087e+001	0.000000e+000
7.514814494318983e+000	-1.545195e+001	0.000000e+000
7.515728780033234e+000	-1.511896e+001	0.000000e+000
7.516643065747485e+000	-1.479188e+001	0.000000e+000
7.517557351461736e+000	-1.447071e+001	0.000000e+000
7.517893065747438e+000	-1.435412e+001	0.000000e+000
7.518228780033139e+000	-1.423826e+001	0.000000e+000
7.518564494318841e+000	-1.412313e+001	0.000000e+000
7.518900208604543e+000	-1.400875e+001	0.000000e+000
7.519235922890244e+000	-1.389510e+001	0.000000e+000
7.519571637175946e+000	-1.378219e+001	0.000000e+000
7.519907351461647e+000	-1.367001e+001	0.000000e+000
7.520118780033068e+000	-1.359973e+001	0.000000e+000
7.520330208604489e+000	-1.352974e+001	0.000000e+000
7.520541637175909e+000	-1.346002e+001	0.000000e+000
7.520753065747329e+000	-1.339059e+001	0.000000e+000
7.520964494318750e+000	-1.332144e+001	0.000000e+000
7.521175922890171e+000	-1.325257e+001	0.000000e+000
7.521387351461591e+000	-1.318399e+001	0.000000e+000
7.521397351461591e+000	-1.318075e+001	0.000000e+000
7.521567351461584e+000	-1.312582e+001	0.000000e+000
7.521737351461578e+000	-1.307106e+001	0.000000e+000
7.521907351461572e+000	-1.301648e+001	0.000000e+000
7.522077351461565e+000	-1.296208e+001	0.000000e+000
7.522247351461559e+000	-1.290786e+001	0.000000e+000
7.522417351461552e+000	-1.285382e+001	0.000000e+000
7.522587351461546e+000	-1.279996e+001	0.000000e+000
7.522734494318683e+000	-1.275348e+001	0.000000e+000
7.522881637175821e+000	-1.270713e+001	0.000000e+000
7.523028780032957e+000	-1.266091e+001	0.000000e+000
7.523175922890095e+000	-1.261482e+001	0.000000e+000
7.523323065747232e+000	-1.256886e+001	0.000000e+000
7.523470208604370e+000	-1.252304e+001	0.000000e+000
7.523617351461507e+000	-1.247734e+001	0.000000e+000
7.523754494318644e+000	-1.243487e+001	0.000000e+000
7.523891637175782e+000	-1.239251e+001	0.000000e+000
7.524028780032920e+000	-1.235026e+001	0.000000e+000
7.524165922890058e+000	-1.230812e+001	0.000000e+000
7.524303065747195e+000	-1.226610e+001	0.000000e+000
7.524440208604333e+000	-1.222418e+001	0.000000e+000
7.524577351461470e+000	-1.218238e+001	0.000000e+000
7.524711637175751e+000	-1.214155e+001	0.000000e+000
7.524845922890032e+000	-1.210083e+001	0.000000e+000
7.524980208604313e+000	-1.206022e+001	0.000000e+000
7.525114494318593e+000	-1.201971e+001	0.000000e+000
7.525248780032873e+000	-1.197931e+001	0.000000e+000
7.525383065747154e+000	-1.193901e+001	0.000000e+000
7.525517351461435e+000	-1.189881e+001	0.000000e+000
7.525653065747144e+000	-1.185830e+001	0.000000e+000
7.525788780032853e+000	-1.181789e+001	0.000000e+000
7.525924494318562e+000	-1.177759e+001	0.000000e+000
7.526060208604272e+000	-1.173739e+001	0.000000e+000
7.526195922889981e+000	-1.169729e+001	0.000000e+000
7.526331637175690e+000	-1.165731e+001	0.000000e+000
7.526467351461399e+000	-1.161743e+001	0.000000e+000
7.526610208604251e+000	-1.157556e+001	0.000000e+000
7.526753065747102e+000	-1.153381e+001	0.000000e+000
7.526895922889954e+000	-1.149217e+001	0.000000e+000
7.527038780032806e+000	-1.145065e+001	0.000000e+000
7.527181637175658e+000	-1.140924e+001	0.000000e+000
7.527324494318509e+000	-1.136795e+001	0.000000e+000
7.527467351461361e+000	-1.132677e+001	0.000000e+000
7.527625922889927e+000	-1.128120e+001	0.000000e+000
7.527784494318492e+000	-1.123577e+001	0.000000e+000
7.527943065747057e+000	-1.119047e+001	0.000000e+000
7.528101637175623e+000	-1.114532e+001	0.000000e+000
7.528260208604189e+000	-1.110030e+001	0.000000e+000
7.528418780032753e+000	-1.105542e+001	0.000000e+000
7.528577351461319e+000	-1.101068e+001	0.000000e+000
7.528781637175597e+000	-1.095325e+001	0.000000e+000
7.528985922889875e+000	-1.089604e+001	0.000000e+000
7.529190208604153e+000	-1.083906e+001	0.000000e+000
7.529394494318431e+000	-1.078230e+001	0.000000e+000
7.529598780032709e+000	-1.072577e+001	0.000000e+000
7.529803065746987e+000	-1.066947e+001	0.000000e+000
7.530007351461265e+000	-1.061339e+001	0.000000e+000
7.530238780032684e+000	-1.055013e+001	0.000000e+000
7.530470208604105e+000	-1.048715e+001	0.000000e+000
7.530701637175524e+000	-1.042445e+001	0.000000e+000
7.530933065746944e+000	-1.036203e+001	0.000000e+000
7.531164494318364e+000	-1.029990e+001	0.000000e+000
7.531395922889784e+000	-1.023804e+001	0.000000e+000
7.531627351461204e+000	-1.017647e+001	0.000000e+000
7.531637351461203e+000	-1.017382e+001	0.000000e+000
7.532030208604046e+000	-1.006996e+001	0.000000e+000
7.532423065746888e+000	-9.966881e+000	0.000000e+000
7.532815922889730e+000	-9.864583e+000	0.000000e+000
7.533208780032572e+000	-9.763063e+000	0.000000e+000
7.533601637175415e+000	-9.662323e+000	0.000000e+000
7.533994494318256e+000	-9.562362e+000	0.000000e+000
7.534387351461099e+000	-9.463181e+000	0.000000e+000
7.535017351461075e+000	-9.305745e+000	0.000000e+000
7.535647351461051e+000	-9.150187e+000	0.000000e+000
7.536277351461028e+000	-8.996505e+000	0.000000e+000
7.536907351461004e+000	-8.844700e+000	0.000000e+000
7.537537351460980e+000	-8.694772e+000	0.000000e+000
7.538167351460956e+000	-8.546721e+000	0.000000e+000
7.538797351460932e+000	-8.400547e+000	0.000000e+000
7.539235922889487e+000	-8.299834e+000	0.000000e+000
7.539674494318041e+000	-8.199969e+000	0.000000e+000
7.540113065746597e+000	-8.100954e+000	0.000000e+000
7.540551637175152e+000	-8.002789e+000	0.000000e+000
7.540990208603707e+000	-7.905472e+000	0.000000e+000
7.541428780032261e+000	-7.809005e+000	0.000000e+000
7.541867351460816e+000	-7.713387e+000	0.000000e+000
7.541877351460816e+000	-7.711215e+000	0.000000e+000
7.542528780032219e+000	-7.570767e+000	0.000000e+000
7.543180208603624e+000	-7.432065e+000	0.000000e+000
7.543831637175027e+000	-7.295110e+000	0.000000e+000
7.544483065746431e+000	-7.159902e+000	0.000000e+000
7.545134494317835e+000	-7.026440e+000	0.000000e+000
7.545785922889239e+000	-6.894726e+000	0.000000e+000
7.546437351460643e+000	-6.764758e+000	0.000000e+000
7.546943065746338e+000	-6.665000e+000	0.000000e+000
7.547448780032033e+000	-6.566220e+000	0.000000e+000
7.547954494317728e+000	-6.468417e+000	0.000000e+000
7.548460208603424e+000	-6.371590e+000	0.000000e+000
7.548965922889119e+000	-6.275742e+000	0.000000e+000
7.549471637174814e+000	-6.180870e+000	0.000000e+000
