Freq.	V(vout)*exp(i*Pi)
5.01187233627200e+001	2.25188681536542e+002,1.82833681658985e+001
5.02342589522315e+001	2.25206315860840e+002,1.82056815026304e+001
5.03500608787832e+001	2.25223860863462e+002,1.81280619321139e+001
5.04661297563456e+001	2.25241316850296e+002,1.80505092414851e+001
5.05824662003041e+001	2.25258684121961e+002,1.79730232170862e+001
5.06990708274631e+001	2.25275962981874e+002,1.78956036446409e+001
5.08159442560487e+001	2.25293153730097e+002,1.78182503088421e+001
5.09330871057122e+001	2.25310256665442e+002,1.77409629936111e+001
5.10504999975333e+001	2.25327272085072e+002,1.76637414817370e+001
5.11681835540234e+001	2.25344200285654e+002,1.75865855557151e+001
5.12861383991291e+001	2.25361041563469e+002,1.75094949971496e+001
5.14043651582352e+001	2.25377796210924e+002,1.74324695863182e+001
5.15228644581682e+001	2.25394464521397e+002,1.73555091033254e+001
5.16416369271996e+001	2.25411046785497e+002,1.72786133270675e+001
5.17606831950493e+001	2.25427543294924e+002,1.72017820359290e+001
5.18800038928886e+001	2.25443954338766e+002,1.71250150074798e+001
5.19995996533441e+001	2.25460280202202e+002,1.70483120182528e+001
5.21194711105005e+001	2.25476521172175e+002,1.69716728440219e+001
5.22396188999044e+001	2.25492677535113e+002,1.68950972603037e+001
5.23600436585674e+001	2.25508749573564e+002,1.68185850414475e+001
5.24807460249697e+001	2.25524737570057e+002,1.67421359609666e+001
5.26017266390630e+001	2.25540641806728e+002,1.66657497918450e+001
5.27229861422746e+001	2.25556462562806e+002,1.65894263063029e+001
5.28445251775104e+001	2.25572200116703e+002,1.65131652756827e+001
5.29663443891581e+001	2.25587854746700e+002,1.64369664707953e+001
5.30884444230911e+001	2.25603426727726e+002,1.63608296614497e+001
5.32108259266717e+001	2.25618916336367e+002,1.62847546171146e+001
5.33334895487544e+001	2.25634323844388e+002,1.62087411061280e+001
5.34564359396894e+001	2.25649649526042e+002,1.61327888965045e+001
5.35796657513264e+001	2.25664893651170e+002,1.60568977552937e+001
5.37031796370175e+001	2.25680056490379e+002,1.59810674488571e+001
5.38269782516210e+001	2.25695138312010e+002,1.59052977431265e+001
5.39510622515049e+001	2.25710139383593e+002,1.58295884029568e+001
5.40754322945502e+001	2.25725059970775e+002,1.57539391927331e+001
5.42000890401545e+001	2.25739900339937e+002,1.56783498762620e+001
5.43250331492354e+001	2.25754660753261e+002,1.56028202164540e+001
5.44502652842342e+001	2.25769341473845e+002,1.55273499756708e+001
5.45757861091192e+001	2.25783942763115e+002,1.54519389156556e+001
5.47015962893892e+001	2.25798464880844e+002,1.53765867974384e+001
5.48276964920774e+001	2.25812908085086e+002,1.53012933811947e+001
5.49540873857544e+001	2.25827272634546e+002,1.52260584268229e+001
5.50807696405323e+001	2.25841558784716e+002,1.51508816933849e+001
5.52077439280677e+001	2.25855766790505e+002,1.50757629392851e+001
5.53350109215656e+001	2.25869896906871e+002,1.50007019223516e+001
5.54625712957830e+001	2.25883949385461e+002,1.49256983997235e+001
5.55904257270322e+001	2.25897924478020e+002,1.48507521280714e+001
5.57185748931848e+001	2.25911822434307e+002,1.47758628631665e+001
5.58470194736749e+001	2.25925643502508e+002,1.47010303601724e+001
5.59757601495028e+001	2.25939387933247e+002,1.46262543743473e+001
5.61047976032388e+001	2.25953055969040e+002,1.45515346591221e+001
5.62341325190267e+001	2.25966647858502e+002,1.44768709685457e+001
5.63637655825872e+001	2.25980163844878e+002,1.44022630553084e+001
5.64936974812220e+001	2.25993604170168e+002,1.43277106716933e+001
5.66239289038170e+001	2.26006969075339e+002,1.42532135692765e+001
5.67544605408464e+001	2.26020258803117e+002,1.41787714994771e+001
5.68852930843758e+001	2.26033473591591e+002,1.41043842127006e+001
5.70164272280664e+001	2.26046613677874e+002,1.40300514589923e+001
5.71478636671783e+001	2.26059679300256e+002,1.39557729876725e+001
5.72796030985745e+001	2.26072670693703e+002,1.38815485476765e+001
5.74116462207243e+001	2.26085588092996e+002,1.38073778873028e+001
5.75439937337072e+001	2.26098431730768e+002,1.37332607541460e+001
5.76766463392166e+001	2.26111201839051e+002,1.36591968954930e+001
5.78096047405633e+001	2.26123898649301e+002,1.35851860579182e+001
5.79428696426796e+001	2.26136522391634e+002,1.35112279876648e+001
5.80764417521227e+001	2.26149073292879e+002,1.34373224300719e+001
5.82103217770786e+001	2.26161551582002e+002,1.33634691302972e+001
5.83445104273659e+001	2.26173957483374e+002,1.32896678326490e+001
5.84790084144395e+001	2.26186291222566e+002,1.32159182811171e+001
5.86138164513942e+001	2.26198553024216e+002,1.31422202191405e+001
5.87489352529690e+001	2.26210743109801e+002,1.30685733897492e+001
5.88843655355502e+001	2.26222861701806e+002,1.29949775351897e+001
5.90201080171757e+001	2.26234909018552e+002,1.29214323972463e+001
5.91561634175387e+001	2.26246885280515e+002,1.28479377174455e+001
5.92925324579912e+001	2.26258790705321e+002,1.27744932365929e+001
5.94292158615485e+001	2.26270625509399e+002,1.27010986951237e+001
5.95662143528923e+001	2.26282389907785e+002,1.26277538325564e+001
5.97035286583749e+001	2.26294084115608e+002,1.25544583886589e+001
5.98411595060231e+001	2.26305708346336e+002,1.24812121023048e+001
5.99791076255421e+001	2.26317262810256e+002,1.24080147115126e+001
6.01173737483189e+001	2.26328747718952e+002,1.23348659544526e+001
6.02559586074269e+001	2.26340163283733e+002,1.22617655685911e+001
6.03948629376291e+001	2.26351509711425e+002,1.21887132908639e+001
6.05340874753824e+001	2.26362787209366e+002,1.21157088575918e+001
6.06736329588416e+001	2.26373995983835e+002,1.20427520049409e+001
6.08135001278628e+001	2.26385136239803e+002,1.19698424683804e+001
6.09536897240079e+001	2.26396208181883e+002,1.18969799830365e+001
6.10942024905482e+001	2.26407212012182e+002,1.18241642835397e+001
6.12350391724683e+001	2.26418147932402e+002,1.17513951041770e+001
6.13762005164703e+001	2.26429016143773e+002,1.16786721785874e+001
6.15176872709777e+001	2.26439816843492e+002,1.16059952399194e+001
6.16595001861391e+001	2.26450550231517e+002,1.15333640212290e+001
6.18016400138324e+001	2.26461216504555e+002,1.14607782548990e+001
6.19441075076690e+001	2.26471815858284e+002,1.13882376728003e+001
6.20869034229972e+001	2.26482348487546e+002,1.13157420065674e+001
6.22300285169067e+001	2.26492814585070e+002,1.12432909871517e+001
6.23734835482327e+001	2.26503214344557e+002,1.11708843453866e+001
6.25172692775593e+001	2.26513547956708e+002,1.10985218114344e+001
6.26613864672242e+001	2.26523815611920e+002,1.10262031152387e+001
6.28058358813225e+001	2.26534017499472e+002,1.09539279861117e+001
6.29506182857104e+001	2.26544153805699e+002,1.08816961530134e+001
6.30957344480099e+001	2.26554224719300e+002,1.08095073446996e+001
6.32411851376125e+001	2.26564230425479e+002,1.07373612892370e+001
6.33869711256833e+001	2.26574171108568e+002,1.06652577144348e+001
6.35330931851649e+001	2.26584046952222e+002,1.05931963477780e+001
6.36795520907821e+001	2.26593858138500e+002,1.05211769161493e+001
6.38263486190454e+001	2.26603604847755e+002,1.04491991460713e+001
6.39734835482553e+001	2.26613287261479e+002,1.03772627638567e+001
6.41209576585066e+001	2.26622905558149e+002,1.03053674952347e+001
6.42687717316924e+001	2.26632459915819e+002,1.02335130657671e+001
6.44169265515081e+001	2.26641950511408e+002,1.01616992003840e+001
6.45654229034559e+001	2.26651377519550e+002,1.00899256237093e+001
6.47142615748486e+001	2.26660741114781e+002,1.00181920601076e+001
6.48634433548142e+001	2.26670041472280e+002,9.94649823345842e+000
6.50129690342994e+001	2.26679278762954e+002,9.87484386739249e+000
6.51628394060745e+001	2.26688453157910e+002,9.80322868494873e+000
6.53130552647375e+001	2.26697564827915e+002,9.73165240901563e+000
6.54636174067177e+001	2.26706613941121e+002,9.66011476184938e+000
6.56145266302807e+001	2.26715600666974e+002,9.58861546575836e+000
6.57657837355322e+001	2.26724525170555e+002,9.51715424245538e+000
6.59173895244223e+001	2.26733387618375e+002,9.44573081320340e+000
6.60693448007497e+001	2.26742188176130e+002,9.37434489908799e+000
6.62216503701663e+001	2.26750927004604e+002,9.30299622061905e+000
6.63743070401810e+001	2.26759604268894e+002,9.23168449833642e+000
6.65273156201642e+001	2.26768220130347e+002,9.16040945213070e+000
6.66806769213522e+001	2.26776774747261e+002,9.08917080161285e+000
6.68343917568515e+001	2.26785268280216e+002,9.01796826612911e+000
6.69884609416426e+001	2.26793700886583e+002,8.94680156458361e+000
6.71428852925852e+001	2.26802072724749e+002,8.87567041572639e+000
6.72976656284217e+001	2.26810383949796e+002,8.80457453766979e+000
6.74528027697821e+001	2.26818634715732e+002,8.73351364855161e+000
6.76082975391880e+001	2.26826825177558e+002,8.66248746588835e+000
6.77641507610574e+001	2.26834955487721e+002,8.59149570697240e+000
6.79203632617083e+001	2.26843025797962e+002,8.52053808899023e+000
6.80769358693639e+001	2.26851036258842e+002,8.44961432841629e+000
6.82338694141567e+001	2.26858987018988e+002,8.37872414174070e+000
6.83911647281327e+001	2.26866878229123e+002,8.30786724506489e+000
6.85488226452559e+001	2.26874710033757e+002,8.23704335390026e+000
6.87068440014129e+001	2.26882482581765e+002,8.16625218378212e+000
6.88652296344173e+001	2.26890196016943e+002,8.09549344996037e+000
6.90239803840139e+001	2.26897850482895e+002,8.02476686705310e+000
6.91830970918833e+001	2.26905446124012e+002,7.95407214975143e+000
6.93425806016465e+001	2.26912983082953e+002,7.88340901206283e+000
6.95024317588693e+001	2.26920461498580e+002,7.81277716807045e+000
6.96626514110664e+001	2.26927881512195e+002,7.74217633138370e+000
6.98232404077067e+001	2.26935243262942e+002,7.67160621521705e+000
6.99841996002169e+001	2.26942546888246e+002,7.60106653275773e+000
7.01455298419866e+001	2.26949792524875e+002,7.53055699658741e+000
7.03072319883728e+001	2.26956980308329e+002,7.46007731929030e+000
7.04693068967041e+001	2.26964110374560e+002,7.38962721301979e+000
7.06317554262856e+001	2.26971182855419e+002,7.31920638959641e+000
7.07945784384032e+001	2.26978197885286e+002,7.24881456074965e+000
7.09577767963282e+001	2.26985155593986e+002,7.17845143770804e+000
7.11213513653222e+001	2.26992056112501e+002,7.10811673150303e+000
7.12853030126412e+001	2.26998899570900e+002,7.03781015300911e+000
7.14496326075406e+001	2.27005686098267e+002,6.96753141271633e+000
7.16143410212794e+001	2.27012415820751e+002,6.89728022086276e+000
7.17794291271254e+001	2.27019088864555e+002,6.82705628743570e+000
7.19448978003591e+001	2.27025705356153e+002,6.75685932214553e+000
7.21107479182791e+001	2.27032265419276e+002,6.68668903442901e+000
7.22769803602061e+001	2.27038769176660e+002,6.61654513342594e+000
7.24435960074881e+001	2.27045216750511e+002,6.54642732800527e+000
7.26105957435045e+001	2.27051608262930e+002,6.47633532692668e+000
7.27779804536714e+001	2.27057943834853e+002,6.40626883857818e+000
7.29457510254459e+001	2.27064223582854e+002,6.33622757115813e+000
7.31139083483307e+001	2.27070447627521e+002,6.26621123251477e+000
7.32824533138793e+001	2.27076616083478e+002,6.19621953017060e+000
7.34513868157004e+001	2.27082729069501e+002,6.12625217180494e+000
7.36207097494625e+001	2.27088786698075e+002,6.05630886426225e+000
7.37904230128989e+001	2.27094789084441e+002,5.98638931469903e+000
7.39605275058126e+001	2.27100736342208e+002,5.91649322960627e+000
7.41310241300805e+001	2.27106628582479e+002,5.84662031545773e+000
7.43019137896589e+001	2.27112465916527e+002,5.77677027846446e+000
7.44731973905876e+001	2.27118248453890e+002,5.70694282457024e+000
7.46448758409953e+001	2.27123976304392e+002,5.63713765949691e+000
7.48169500511041e+001	2.27129649574898e+002,5.56735448865725e+000
7.49894209332342e+001	2.27135268372013e+002,5.49759301729527e+000
7.51622894018091e+001	2.27140832803580e+002,5.42785295043711e+000
7.53355563733603e+001	2.27146342973146e+002,5.35813399289562e+000
7.55092227665319e+001	2.27151798984586e+002,5.28843584909646e+000
7.56832895020859e+001	2.27157200940602e+002,5.21875822358063e+000
7.58577575029068e+001	2.27162548943018e+002,5.14910082018350e+000
7.60326276940066e+001	2.27167843093545e+002,5.07946334299822e+000
7.62079010025296e+001	2.27173083491190e+002,5.00984549555984e+000
7.63835783577574e+001	2.27178270234819e+002,4.94024698135173e+000
7.65596606911140e+001	2.27183403423400e+002,4.87066750357135e+000
7.67361489361702e+001	2.27188483151782e+002,4.80110676516753e+000
7.69130440286492e+001	2.27193509516608e+002,4.73156446896345e+000
7.70903469064312e+001	2.27198482613735e+002,4.66204031760779e+000
7.72680585095584e+001	2.27203402535749e+002,4.59253401329643e+000
7.74461797802400e+001	2.27208269376743e+002,4.52304525836228e+000
7.76247116628573e+001	2.27213083226652e+002,4.45357375456490e+000
7.78036551039685e+001	2.27217844179034e+002,4.38411920382486e+000
7.79830110523139e+001	2.27222552320471e+002,4.31468130745224e+000
7.81627804588210e+001	2.27227207742415e+002,4.24525976691781e+000
7.83429642766092e+001	2.27231810531659e+002,4.17585428328549e+000
7.85235634609951e+001	2.27236360775086e+002,4.10646455751536e+000
7.87045789694978e+001	2.27240858558598e+002,4.03709029019931e+000
7.88860117618433e+001	2.27245303966637e+002,3.96773118198644e+000
7.90678627999704e+001	2.27249697084638e+002,3.89838693314238e+000
7.92501330480350e+001	2.27254037995033e+002,3.82905724378629e+000
7.94328234724160e+001	2.27258326778094e+002,3.75974181381626e+000
7.96159350417197e+001	2.27262563516647e+002,3.69044034311834e+000
7.97994687267854e+001	2.27266748288794e+002,3.62115253100435e+000
7.99834255006906e+001	2.27270881175538e+002,3.55187807694502e+000
8.01678063387556e+001	2.27274962253325e+002,3.48261668007863e+000
8.03526122185494e+001	2.27278991600955e+002,3.41336803939007e+000
8.05378441198943e+001	2.27282969292272e+002,3.34413185369769e+000
8.07235030248714e+001	2.27286895403688e+002,3.27490782153980e+000
8.09095899178258e+001	2.27290770009281e+002,3.20569564137450e+000
8.10961057853716e+001	2.27294593181731e+002,3.13649501140457e+000
8.12830516163974e+001	2.27298364992865e+002,3.06730562975063e+000
8.14704284020714e+001	2.27302085514910e+002,2.99812719418193e+000
8.16582371358467e+001	2.27305754815999e+002,2.92895940246419e+000
8.18464788134664e+001	2.27309372967489e+002,2.85980195212249e+000
8.20351544329692e+001	2.27312940037295e+002,2.79065454046620e+000
8.22242649946945e+001	2.27316456090801e+002,2.72151686460673e+000
8.24138115012875e+001	2.27319921196442e+002,2.65238862166775e+000
8.26037949577051e+001	2.27323335418181e+002,2.58326950839117e+000
8.27942163712206e+001	2.27326698820208e+002,2.51415922136334e+000
8.29850767514294e+001	2.27330011466976e+002,2.44505745711119e+000
8.31763771102543e+001	2.27333273420986e+002,2.37596391197723e+000
8.33681184619506e+001	2.27336484742622e+002,2.30687828206180e+000
8.35603018231119e+001	2.27339645491474e+002,2.23780026336408e+000
8.37529282126753e+001	2.27342755729415e+002,2.16872955156010e+000
8.39459986519268e+001	2.27345815513759e+002,2.09966584250223e+000
8.41395141645065e+001	2.27348824901192e+002,2.03060883147648e+000
8.43334757764145e+001	2.27351783949053e+002,1.96155821390188e+000
8.45278845160159e+001	2.27354692712989e+002,1.89251368490406e+000
8.47227414140466e+001	2.27357551248355e+002,1.82347493948301e+000
8.49180475036183e+001	2.27360359608066e+002,1.75444167243939e+000
8.51138038202245e+001	2.27363117844063e+002,1.68541357847874e+000
8.53100114017458e+001	2.27365826008928e+002,1.61639035209615e+000
8.55066712884551e+001	2.27368484153989e+002,1.54737168762810e+000
8.57037845230237e+001	2.27371092328506e+002,1.47835727934329e+000
8.59013521505263e+001	2.27373650581021e+002,1.40934682129629e+000
8.60993752184467e+001	2.27376158959379e+002,1.34034000729872e+000
8.62978547766837e+001	2.27378617510777e+002,1.27133653122488e+000
8.64967918775559e+001	2.27381026282137e+002,1.20233608652286e+000
8.66961875758082e+001	2.27383385316759e+002,1.13333836679350e+000
8.68960429286167e+001	2.27385694659603e+002,1.06434306518768e+000
8.70963589955946e+001	2.27387954354358e+002,9.95349875009087e-001
8.72971368387976e+001	2.27390164442076e+002,9.26358489054348e-001
8.74983775227300e+001	2.27392324963721e+002,8.57368600455804e-001
8.77000821143499e+001	2.27394435960691e+002,7.88379901716940e-001
8.79022516830748e+001	2.27396497471803e+002,7.19392085470704e-001
8.81048873007877e+001	2.27398509534041e+002,6.50404844151022e-001
8.83079900418426e+001	2.27400472187851e+002,5.81417870004081e-001
8.85115609830698e+001	2.27402385466315e+002,5.12430855248992e-001
8.87156012037823e+001	2.27404249406917e+002,4.43443491765077e-001
8.89201117857810e+001	2.27406064043049e+002,3.74455471631413e-001
8.91250938133607e+001	2.27407829408255e+002,3.05466486341802e-001
8.93305483733156e+001	2.27409545536550e+002,2.36476227685459e-001
8.95364765549454e+001	2.27411212457915e+002,1.67484386952402e-001
8.97428794500609e+001	2.27412830203324e+002,9.84906555502471e-002
8.99497581529895e+001	2.27414398803315e+002,2.94947246868717e-002
9.01571137605816e+001	2.27415918286001e+002,-3.95037146957804e-002
9.03649473722161e+001	2.27417388679761e+002,-1.08504971538371e-001
9.05732600898059e+001	2.27418810010025e+002,-1.77509355182787e-001
9.07820530178044e+001	2.27420182304262e+002,-2.46517174841953e-001
