Freq.	V(vout)/(I(Itest)-I(RL))
5.90201080171600e+005	6.00047252187807e-001,1.71559089486264e-001
5.91561634175229e+005	6.00095000774157e-001,1.71990627926184e-001
5.92925324579755e+005	6.00142961905016e-001,1.72423023117022e-001
5.94292158615327e+005	6.00191136485517e-001,1.72856276987780e-001
5.95662143528764e+005	6.00239525424347e-001,1.73290391469711e-001
5.97035286583590e+005	6.00288129633686e-001,1.73725368496403e-001
5.98411595060072e+005	6.00336950029377e-001,1.74161210003518e-001
5.99791076255261e+005	6.00385987530782e-001,1.74597917929065e-001
6.01173737483029e+005	6.00435243060890e-001,1.75035494213214e-001
6.02559586074108e+005	6.00484717546281e-001,1.75473940798376e-001
6.03948629376130e+005	6.00534411917140e-001,1.75913259629198e-001
6.05340874753663e+005	6.00584327107303e-001,1.76353452652499e-001
6.06736329588254e+005	6.00634464054218e-001,1.76794521817343e-001
6.08135001278466e+005	6.00684823699000e-001,1.77236469074981e-001
6.09536897239917e+005	6.00735406986431e-001,1.77679296378842e-001
6.10942024905319e+005	6.00786214864952e-001,1.78123005684570e-001
6.12350391724520e+005	6.00837248286663e-001,1.78567598950039e-001
6.13762005164540e+005	6.00888508207422e-001,1.79013078135215e-001
6.15176872709613e+005	6.00939995586739e-001,1.79459445202319e-001
6.16595001861227e+005	6.00991711387827e-001,1.79906702115772e-001
6.18016400138160e+005	6.01043656577688e-001,1.80354850842071e-001
6.19441075076525e+005	6.01095832127000e-001,1.80803893349978e-001
6.20869034229806e+005	6.01148239010205e-001,1.81253831610399e-001
6.22300285168901e+005	6.01200878205565e-001,1.81704667596305e-001
6.23734835482161e+005	6.01253750695001e-001,1.82156403282990e-001
6.25172692775427e+005	6.01306857464316e-001,1.82609040647749e-001
6.26613864672075e+005	6.01360199503073e-001,1.83062581670076e-001
6.28058358813057e+005	6.01413777804634e-001,1.83517028331605e-001
6.29506182856936e+005	6.01467593366181e-001,1.83972382616104e-001
6.30957344479932e+005	6.01521647188721e-001,1.84428646509472e-001
6.32411851375957e+005	6.01575940277066e-001,1.84885821999786e-001
6.33869711256664e+005	6.01630473639933e-001,1.85343911077149e-001
6.35330931851480e+005	6.01685248289904e-001,1.85802915733778e-001
6.36795520907652e+005	6.01740265243396e-001,1.86262837964054e-001
6.38263486190284e+005	6.01795525520718e-001,1.86723679764440e-001
6.39734835482383e+005	6.01851030146038e-001,1.87185443133555e-001
6.41209576584895e+005	6.01906780147530e-001,1.87648130071957e-001
6.42687717316753e+005	6.01962776557182e-001,1.88111742582440e-001
6.44169265514910e+005	6.02019020410961e-001,1.88576282669806e-001
6.45654229034388e+005	6.02075512748749e-001,1.89041752340962e-001
6.47142615748315e+005	6.02132254614398e-001,1.89508153604852e-001
6.48634433547969e+005	6.02189247055674e-001,1.89975488472553e-001
6.50129690342821e+005	6.02246491124421e-001,1.90443758957050e-001
6.51628394060572e+005	6.02303987876318e-001,1.90912967073584e-001
6.53130552647201e+005	6.02361738371209e-001,1.91383114839195e-001
6.54636174067003e+005	6.02419743672818e-001,1.91854204273149e-001
6.56145266302633e+005	6.02478004848881e-001,1.92326237396743e-001
6.57657837355147e+005	6.02536522971255e-001,1.92799216233166e-001
6.59173895244047e+005	6.02595299115757e-001,1.93273142807739e-001
6.60693448007321e+005	6.02654334362267e-001,1.93748019147775e-001
6.62216503701487e+005	6.02713629794797e-001,1.94223847282500e-001
6.63743070401633e+005	6.02773186501329e-001,1.94700629243268e-001
6.65273156201465e+005	6.02833005573981e-001,1.95178367063367e-001
6.66806769213345e+005	6.02893088108943e-001,1.95657062778091e-001
6.68343917568336e+005	6.02953435206566e-001,1.96136718424635e-001
6.69884609416248e+005	6.03014047971256e-001,1.96617336042258e-001
6.71428852925673e+005	6.03074927511581e-001,1.97098917672130e-001
6.72976656284038e+005	6.03136074940223e-001,1.97581465357408e-001
6.74528027697641e+005	6.03197491374046e-001,1.98064981143168e-001
6.76082975391700e+005	6.03259177934029e-001,1.98549467076477e-001
6.77641507610393e+005	6.03321135745406e-001,1.99034925206231e-001
6.79203632616902e+005	6.03383365937500e-001,1.99521357583380e-001
6.80769358693458e+005	6.03445869643831e-001,2.00008766260791e-001
6.82338694141385e+005	6.03508648002255e-001,2.00497153293063e-001
6.83911647281144e+005	6.03571702154686e-001,2.00986520736916e-001
6.85488226452376e+005	6.03635033247357e-001,2.01476870650839e-001
6.87068440013946e+005	6.03698642430692e-001,2.01968205095284e-001
6.88652296343989e+005	6.03762530859435e-001,2.02460526132472e-001
6.90239803839954e+005	6.03826699692493e-001,2.02953835826643e-001
6.91830970918648e+005	6.03891150093146e-001,2.03448136243755e-001
6.93425806016280e+005	6.03955883228823e-001,2.03943429451807e-001
6.95024317588507e+005	6.04020900271396e-001,2.04439717520441e-001
6.96626514110478e+005	6.04086202396918e-001,2.04937002521306e-001
6.98232404076880e+005	6.04151790785895e-001,2.05435286527697e-001
6.99841996001982e+005	6.04217666622994e-001,2.05934571614954e-001
7.01455298419679e+005	6.04283831097356e-001,2.06434859860046e-001
7.03072319883540e+005	6.04350285402373e-001,2.06936153341876e-001
7.04693068966853e+005	6.04417030735880e-001,2.07438454141033e-001
7.06317554262667e+005	6.04484068300011e-001,2.07941764339985e-001
7.07945784383843e+005	6.04551399301292e-001,2.08446086022963e-001
7.09577767963093e+005	6.04619024950730e-001,2.08951421275857e-001
7.11213513653032e+005	6.04686946463562e-001,2.09457772186536e-001
7.12853030126222e+005	6.04755165059591e-001,2.09965140844420e-001
7.14496326075215e+005	6.04823681963002e-001,2.10473529340727e-001
7.16143410212603e+005	6.04892498402344e-001,2.10982939768498e-001
7.17794291271062e+005	6.04961615610739e-001,2.11493374222336e-001
7.19448978003399e+005	6.05031034825634e-001,2.12004834798718e-001
7.21107479182598e+005	6.05100757289031e-001,2.12517323595721e-001
7.22769803601868e+005	6.05170784247363e-001,2.13030842713169e-001
7.24435960074687e+005	6.05241116951566e-001,2.13545394252551e-001
7.26105957434851e+005	6.05311756657086e-001,2.14060980317019e-001
7.27779804536520e+005	6.05382704623881e-001,2.14577603011383e-001
7.29457510254264e+005	6.05453962116356e-001,2.15095264442205e-001
7.31139083483112e+005	6.05525530403526e-001,2.15613966717582e-001
7.32824533138598e+005	6.05597410758981e-001,2.16133711947208e-001
7.34513868156808e+005	6.05669604460703e-001,2.16654502242603e-001
7.36207097494428e+005	6.05742112791388e-001,2.17176339716702e-001
7.37904230128792e+005	6.05814937038264e-001,2.17699226484097e-001
7.39605275057928e+005	6.05888078493068e-001,2.18223164661067e-001
7.41310241300607e+005	6.05961538452261e-001,2.18748156365309e-001
7.43019137896390e+005	6.06035318216769e-001,2.19274203716255e-001
7.44731973905677e+005	6.06109419092228e-001,2.19801308834792e-001
7.46448758409754e+005	6.06183842388844e-001,2.20329473843408e-001
7.48169500510841e+005	6.06258589421489e-001,2.20858700866098e-001
7.49894209332142e+005	6.06333661509652e-001,2.21388992028422e-001
7.51622894017891e+005	6.06409059977483e-001,2.21920349457436e-001
7.53355563733402e+005	6.06484786153817e-001,2.22452775281689e-001
7.55092227665118e+005	6.06560841372115e-001,2.22986271631274e-001
7.56832895020657e+005	6.06637226970627e-001,2.23520840637645e-001
7.58577575028866e+005	6.06713944292101e-001,2.24056484433963e-001
7.60326276939863e+005	6.06790994684215e-001,2.24593205154575e-001
7.62079010025093e+005	6.06868379499212e-001,2.25131004935461e-001
7.63835783577370e+005	6.06946100094084e-001,2.25669885914000e-001
7.65596606910935e+005	6.07024157830655e-001,2.26209850228888e-001
7.67361489361497e+005	6.07102554075316e-001,2.26750900020436e-001
7.69130440286287e+005	6.07181290199339e-001,2.27293037430207e-001
7.70903469064107e+005	6.07260367578729e-001,2.27836264601193e-001
7.72680585095378e+005	6.07339787594324e-001,2.28380583677689e-001
7.74461797802194e+005	6.07419551631572e-001,2.28925996805554e-001
7.76247116628366e+005	6.07499661080888e-001,2.29472506131800e-001
7.78036551039477e+005	6.07580117337391e-001,2.30020113804888e-001
7.79830110522931e+005	6.07660921801110e-001,2.30568821974499e-001
7.81627804588001e+005	6.07742075876763e-001,2.31118632791770e-001
7.83429642765883e+005	6.07823580974018e-001,2.31669548409015e-001
7.85235634609742e+005	6.07905438507274e-001,2.32221570979946e-001
7.87045789694768e+005	6.07987649895828e-001,2.32774702659514e-001
7.88860117618223e+005	6.08070216563947e-001,2.33328945603790e-001
7.90678627999493e+005	6.08153139940552e-001,2.33884301970346e-001
7.92501330480139e+005	6.08236421459600e-001,2.34440773917811e-001
7.94328234723948e+005	6.08320062559883e-001,2.34998363606092e-001
7.96159350416984e+005	6.08404064685074e-001,2.35557073196322e-001
7.97994687267641e+005	6.08488429283770e-001,2.36116904850815e-001
7.99834255006692e+005	6.08573157809440e-001,2.36677860733103e-001
8.01678063387342e+005	6.08658251720617e-001,2.37239943007743e-001
8.03526122185279e+005	6.08743712480582e-001,2.37803153840647e-001
8.05378441198728e+005	6.08829541557665e-001,2.38367495398740e-001
8.07235030248499e+005	6.08915740425090e-001,2.38932969850148e-001
8.09095899178042e+005	6.09002310561115e-001,2.39499579364022e-001
8.10961057853500e+005	6.09089253448872e-001,2.40067326110719e-001
8.12830516163757e+005	6.09176570576575e-001,2.40636212261555e-001
8.14704284020497e+005	6.09264263437265e-001,2.41206239989098e-001
8.16582371358249e+005	6.09352333529139e-001,2.41777411466792e-001
8.18464788134445e+005	6.09440782355346e-001,2.42349728869177e-001
8.20351544329473e+005	6.09529611423994e-001,2.42923194371875e-001
8.22242649946725e+005	6.09618822248248e-001,2.43497810151485e-001
8.24138115012655e+005	6.09708416346294e-001,2.44073578385600e-001
8.26037949576831e+005	6.09798395241352e-001,2.44650501252803e-001
8.27942163711985e+005	6.09888760461727e-001,2.45228580932604e-001
8.29850767514073e+005	6.09979513540665e-001,2.45807819605574e-001
8.31763771102321e+005	6.10070656016617e-001,2.46388219453080e-001
8.33681184619283e+005	6.10162189432990e-001,2.46969782657518e-001
8.35603018230896e+005	6.10254115338343e-001,2.47552511402121e-001
8.37529282126529e+005	6.10346435286211e-001,2.48136407871120e-001
8.39459986519043e+005	6.10439150835362e-001,2.48721474249478e-001
8.41395141644840e+005	6.10532263549557e-001,2.49307712723128e-001
8.43334757763920e+005	6.10625774997698e-001,2.49895125478809e-001
8.45278845159933e+005	6.10719686753805e-001,2.50483714704092e-001
8.47227414140239e+005	6.10814000397019e-001,2.51073482587361e-001
8.49180475035956e+005	6.10908717511684e-001,2.51664431317723e-001
8.51138038202017e+005	6.11003839687097e-001,2.52256563085245e-001
8.53100114017229e+005	6.11099368517853e-001,2.52849880080619e-001
8.55066712884322e+005	6.11195305603654e-001,2.53444384495316e-001
8.57037845230008e+005	6.11291652549368e-001,2.54040078521543e-001
8.59013521505033e+005	6.11388410965060e-001,2.54636964352186e-001
8.60993752184237e+005	6.11485582465865e-001,2.55235044180934e-001
8.62978547766606e+005	6.11583168672243e-001,2.55834320202021e-001
8.64967918775328e+005	6.11681171209731e-001,2.56434794610447e-001
8.66961875757850e+005	6.11779591709134e-001,2.57036469601794e-001
8.68960429285935e+005	6.11878431806352e-001,2.57639347372380e-001
8.70963589955713e+005	6.11977693142634e-001,2.58243430118996e-001
8.72971368387743e+005	6.12077377364303e-001,2.58848720039172e-001
8.74983775227066e+005	6.12177486123047e-001,2.59455219330877e-001
8.77000821143264e+005	6.12278021075709e-001,2.60062930192712e-001
8.79022516830513e+005	6.12378983884293e-001,2.60671854823895e-001
8.81048873007642e+005	6.12480376216155e-001,2.61281995424066e-001
8.83079900418189e+005	6.12582199743896e-001,2.61893354193375e-001
8.85115609830461e+005	6.12684456145299e-001,2.62505933332535e-001
8.87156012037586e+005	6.12787147103441e-001,2.63119735042696e-001
8.89201117857572e+005	6.12890274306666e-001,2.63734761525467e-001
8.91250938133369e+005	6.12993839448623e-001,2.64351014982861e-001
8.93305483732917e+005	6.13097844228132e-001,2.64968497617414e-001
8.95364765549215e+005	6.13202290349439e-001,2.65587211631927e-001
8.97428794500369e+005	6.13307179521972e-001,2.66207159229689e-001
8.99497581529655e+005	6.13412513460484e-001,2.66828342614318e-001
9.01571137605576e+005	6.13518293885033e-001,2.67450763989782e-001
9.03649473721919e+005	6.13624522521055e-001,2.68074425560305e-001
9.05732600897817e+005	6.13731201099066e-001,2.68699329530632e-001
9.07820530177802e+005	6.13838331355173e-001,2.69325478105556e-001
9.09913272631866e+005	6.13945915030638e-001,2.69952873490277e-001
9.12010839355524e+005	6.14053953872095e-001,2.70581517890218e-001
9.14113241469863e+005	6.14162449631507e-001,2.71211413511037e-001
9.16220490121612e+005	6.14271404066209e-001,2.71842562558568e-001
9.18332596483192e+005	6.14380818938800e-001,2.72474967238913e-001
9.20449571752781e+005	6.14490696017225e-001,2.73108629758351e-001
9.22571427154372e+005	6.14601037074888e-001,2.73743552323213e-001
9.24698173937831e+005	6.14711843890477e-001,2.74379737140038e-001
9.26829823378956e+005	6.14823118247957e-001,2.75017186415551e-001
9.28966386779542e+005	6.14934861936771e-001,2.75655902356474e-001
9.31107875467435e+005	6.15047076751724e-001,2.76295887169604e-001
9.33254300796595e+005	6.15159764492922e-001,2.76937143061869e-001
9.35405674147155e+005	6.15272926965879e-001,2.77579672240201e-001
9.37562006925482e+005	6.15386565981488e-001,2.78223476911548e-001
9.39723310564239e+005	6.15500683356021e-001,2.78868559282861e-001
9.41889596522442e+005	6.15615280911178e-001,2.79514921561030e-001
9.44060876285523e+005	6.15730360473969e-001,2.80162565952977e-001
9.46237161365391e+005	6.15845923876832e-001,2.80811494665523e-001
9.48418463300494e+005	6.15961972957564e-001,2.81461709905442e-001
9.50604793655878e+005	6.16078509559520e-001,2.82113213879269e-001
9.52796164023247e+005	6.16195535531211e-001,2.82766008793617e-001
9.54992586021030e+005	6.16313052726724e-001,2.83420096854821e-001
9.57194071294438e+005	6.16431063005540e-001,2.84075480269046e-001
9.59400631515525e+005	6.16549568232481e-001,2.84732161242344e-001
9.61612278383256e+005	6.16668570277814e-001,2.85390141980519e-001
9.63829023623561e+005	6.16788071017226e-001,2.86049424689152e-001
9.66050878989403e+005	6.16908072331861e-001,2.86710011573537e-001
9.68277856260837e+005	6.17028576108198e-001,2.87371904838762e-001
9.70509967245077e+005	6.17149584238184e-001,2.88035106689594e-001
9.72747223776551e+005	6.17271098619145e-001,2.88699619330514e-001
9.74989637716972e+005	6.17393121153957e-001,2.89365444965571e-001
9.77237220955395e+005	6.17515653750840e-001,2.90032585798519e-001
9.79489985408282e+005	6.17638698323364e-001,2.90701044032806e-001
9.81747943019567e+005	6.17762256790652e-001,2.91370821871371e-001
9.84011105760715e+005	6.17886331077255e-001,2.92041921516736e-001
9.86279485630791e+005	6.18010923113079e-001,2.92714345171043e-001
9.88553094656518e+005	6.18136034833508e-001,2.93388095035934e-001
9.90831944892346e+005	6.18261668179357e-001,2.94063173312560e-001
9.93116048420511e+005	6.18387825096878e-001,2.94739582201563e-001
9.95405417351103e+005	6.18514507537759e-001,2.95417323903052e-001
9.97700063822129e+005	6.18641717459131e-001,2.96096400616576e-001
9.99999999999574e+005	6.18769456823642e-001,2.96776814541042e-001
1.00230523807747e+006	6.18897727599129e-001,2.97458567874955e-001
1.00461579027797e+006	6.19026531759204e-001,2.98141662815931e-001
1.00693166885138e+006	6.19155871282621e-001,2.98826101561171e-001
1.00925288607625e+006	6.19285748153745e-001,2.99511886307073e-001
1.01157945425947e+006	6.19416164362376e-001,3.00199019249342e-001
1.01391138573625e+006	6.19547121903589e-001,3.00887502583107e-001
1.01624869287026e+006	6.19678622778227e-001,3.01577338502485e-001
1.01859138805368e+006	6.19810668992199e-001,3.02268529201134e-001
1.02093948370724e+006	6.19943262557055e-001,3.02961076871763e-001
1.02329299228032e+006	6.20076405489742e-001,3.03654983706305e-001
1.02565192625097e+006	6.20210099812682e-001,3.04350251895825e-001
1.02801629812604e+006	6.20344347553606e-001,3.05046883630639e-001
1.03038612044118e+006	6.20479150745843e-001,3.05744881100048e-001
1.03276140576096e+006	6.20614511428032e-001,3.06444246492553e-001
1.03514216667890e+006	6.20750431644278e-001,3.07144981995692e-001
1.03752841581757e+006	6.20886913444158e-001,3.07847089796028e-001
1.03992016582862e+006	6.21023958882594e-001,3.08550572079211e-001
1.04231742939286e+006	6.21161570019920e-001,3.09255431029896e-001
1.04472021922035e+006	6.21299748922033e-001,3.09961668831618e-001
1.04712854805045e+006	6.21438497660157e-001,3.10669287666935e-001
1.04954242865187e+006	6.21577818310758e-001,3.11378289717463e-001
1.05196187382277e+006	6.21717712956157e-001,3.12088677163399e-001
1.05438689639081e+006	6.21858183683644e-001,3.12800452184152e-001
1.05681750921321e+006	6.21999232586137e-001,3.13513616957823e-001
1.05925372517684e+006	6.22140861761920e-001,3.14228173661379e-001
1.06169555719827e+006	6.22283073314719e-001,3.14944124470566e-001
1.06414301822386e+006	6.22425869353574e-001,3.15661471559978e-001
1.06659612122980e+006	6.22569251992959e-001,3.16380217102938e-001
1.06905487922220e+006	6.22713223352747e-001,3.17100363271503e-001
